vervallenConcept,vervallenConceptName
http://digitalbuildingdata.tech/nlcs/def/bfa6b72d-29e0-4e66-ac48-c448db740f36,V-RI-GWA_VARIANT01-SO
http://digitalbuildingdata.tech/nlcs/def/ea6dfdc6-c763-4d08-bad5-45d02f19634b,WARMTENET_HULPSTUK
http://digitalbuildingdata.tech/nlcs/def/5bdfb4b1-a867-465d-bd37-d99480a6e207,HOOGTELABEL_KANTOPSLUITING
http://digitalbuildingdata.tech/nlcs/def/9ace0065-6116-4aba-b23c-65f1c5723982,B-SZZ-HOOGTELABEL_KANTOPSLUITING_01-SO
http://digitalbuildingdata.tech/nlcs/def/d11fe325-3ed2-4102-b667-4b9c58e22423,SZZ-HOOGTELABEL_KANTOPSLUITING_04-SO
http://digitalbuildingdata.tech/nlcs/def/ab0b7331-3d58-477d-bd90-0fef1de05531,SZZ-HOOGTELABEL_KANTOPSLUITING_01-SO
http://digitalbuildingdata.tech/nlcs/def/b8aab884-a436-4164-bebf-4f4e74cdeede,B-SZZ-HOOGTELABEL_KANTOPSLUITING_04-SO
http://digitalbuildingdata.tech/nlcs/def/35d67667-c370-49bc-954e-391f719a383f,B-SZZ-HOOGTELABEL_KANTOPSLUITING_03-SO
http://digitalbuildingdata.tech/nlcs/def/f72bd23b-b1c5-4b35-a9b6-d118c5b364c5,SZZ-HOOGTELABEL_KANTOPSLUITING_03-SO
http://digitalbuildingdata.tech/nlcs/def/161561b8-81fb-4c46-b58c-6a5c3fa32ab5,B-SZZ-HOOGTELABEL_KANTOPSLUITING_02-SO
http://digitalbuildingdata.tech/nlcs/def/480f0773-9348-41f6-9e19-479a6c6fbcf5,B-SVH-KANTOPSLUITING_OPSLUITBAND_70 200-D
http://digitalbuildingdata.tech/nlcs/def/f9253dbd-82b9-4ee3-9587-433ac4deb7a2,KOUDENET_HULPSTUK_AANSLUITPUNT
http://digitalbuildingdata.tech/nlcs/def/1c3bb9fe-a61f-4da0-a3e6-f501ca108d2f,KOUDENET_HULPSTUK
http://digitalbuildingdata.tech/nlcs/def/ca36e790-4d79-4a30-b984-fe8a702e69e2,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_280 300-D
http://digitalbuildingdata.tech/nlcs/def/6a1febdb-63e6-445a-98bb-82e1fbb7aef9,V-SOV-AARDING_AARDELECTRODE-SO
http://digitalbuildingdata.tech/nlcs/def/ea65ecbf-5c83-4453-a136-03c76c0787fc,DREMPEL_TALUD
http://digitalbuildingdata.tech/nlcs/def/e78be225-ac18-494e-9b54-376c306d542b,DIJK_KNIKLIJN
http://digitalbuildingdata.tech/nlcs/def/138d1be3-b1f9-4ea0-9133-2b3f76191c7d,SVH-FUNDERING_ZAND-SO
http://digitalbuildingdata.tech/nlcs/def/231121eb-55ea-449d-a3eb-a51e3ea25fa2,B-SVH-KANTOPSLUITING_INRITBAND_170X520-D
http://digitalbuildingdata.tech/nlcs/def/0f44b2af-3239-4f0e-bf7a-1872beacc575,SVH-KANTOPSLUITING_INRITBAND_160X500X500-D
http://digitalbuildingdata.tech/nlcs/def/703e17a8-8245-4e4f-864a-c1bb6e67de79,SVH-KANTOPSLUITING_INRITBAND_160X450-D
http://digitalbuildingdata.tech/nlcs/def/e2157fff-5b5e-416f-b8a9-855f517f5cbf,B-SVH-KANTOPSLUITING_INRITBAND_160X500X500-D
http://digitalbuildingdata.tech/nlcs/def/03d8ca09-da56-4b35-ae53-6628c8c01886,B-SVH-KANTOPSLUITING_INRITBAND_200X600X300-D
http://digitalbuildingdata.tech/nlcs/def/fe34b8ac-d6fd-4e62-b3ce-de976e446484,B-SVH-KANTOPSLUITING_INRITBAND_160X450-D
http://digitalbuildingdata.tech/nlcs/def/a0f6de77-1620-4cae-8ad3-9d6e8ef6de84,B-SVH-KANTOPSLUITING_INRITBAND_200X650X300-D
http://digitalbuildingdata.tech/nlcs/def/354278ab-e75c-42f1-a75e-900dafae3cc7,SVH-KANTOPSLUITING_INRITBAND_160X600X500-D
http://digitalbuildingdata.tech/nlcs/def/9687899d-4324-46e2-93bb-20b927a5e95b,B-SVH-KANTOPSLUITING_INRITBAND_160X600X500-D
http://digitalbuildingdata.tech/nlcs/def/934ded32-bde4-47df-a25f-e9504e581569,KANTOPSLUITING_ELEMENT_INRITBAND
http://digitalbuildingdata.tech/nlcs/def/b60c5935-bb5c-42e9-96c5-4cfced27920e,KISTDAM_LWAND
http://digitalbuildingdata.tech/nlcs/def/adf1990f-9a58-4c1d-a1bb-e8435061ba4e,SVH-TEGEL_300X150_DIK_HALFST_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/b2a4b903-7e4a-4a8b-badb-bfcd199a2160,V-ZZ-SYSTEEMGRENS-SO
http://digitalbuildingdata.tech/nlcs/def/cf6beb38-39ca-4f28-a688-8a04838184bb,V-SVH-SPECIAAL_OVERIG_02-SO
http://digitalbuildingdata.tech/nlcs/def/11e0bd81-eb3c-49df-a2f9-f0adb57ac28a,BESCHOEIING_DAMWAND_STAAL
http://digitalbuildingdata.tech/nlcs/def/463511d4-0ec5-4593-bf90-d233ee26d965,DRAINAGE_PUTDEKSELNIVEAU
http://digitalbuildingdata.tech/nlcs/def/4013dd07-e494-498e-b12b-4f75e55a66ec,SVH-INRITELEMENT_130 150_180X450X500_RECHTS
http://digitalbuildingdata.tech/nlcs/def/63fd3351-2710-4f8a-84e1-b9ebbf89ecef,SVH-KANTOPSLUITING_SCHEIDINGSBAND_180 200-D
http://digitalbuildingdata.tech/nlcs/def/77a746a6-ebd2-4333-893f-ea5e6e57b495,OLIE_OVERIG
http://digitalbuildingdata.tech/nlcs/def/caaa19a1-f3c7-49b7-bd4e-a5c085aa07b3,V-GR-HAAG_VARIANT02-SO
http://digitalbuildingdata.tech/nlcs/def/16c144ec-dd0a-45af-ad0e-4c2845eb2e98,SVH-SPECIAAL_02-SO
http://digitalbuildingdata.tech/nlcs/def/d7e4893c-2a21-44e9-b61e-6177a2c68701,V-SVH-HALFVERHARDING_GRIND_02_KL-SO
http://digitalbuildingdata.tech/nlcs/def/997febfe-4249-404f-96aa-cc8be46a508b,KANTOPSLUITING_RIJWIELPADBAND_380X200
http://digitalbuildingdata.tech/nlcs/def/984ceb0d-415b-49fe-b373-28fbbfbf80d3,SVH-TEGEL_400X400_HALFST_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/d2277e4e-0bc3-4636-b443-4a742dcdcc31,BEPLANTING_NATUUR
http://digitalbuildingdata.tech/nlcs/def/45deb205-fbde-4a2c-b4ef-3c948c1eb055,SVH-SPECIAAL_02_KL-SO
http://digitalbuildingdata.tech/nlcs/def/4cd45bf4-2a99-45be-bbac-ee1a55464d1d,WATERGANG_KNIKLIJN
http://digitalbuildingdata.tech/nlcs/def/d74cb816-969a-4789-b483-6b98893072b2,KANTOPSLUITING_SIGNALERINGSBAND
http://digitalbuildingdata.tech/nlcs/def/0a988dfd-9efe-4cd6-9ebb-43ee5f3024a7,B-SVH-KANTOPSLUITING_SIGNALERINGSBAND_OOG_110 220X160-D
http://digitalbuildingdata.tech/nlcs/def/107062c5-4bb0-4d37-9723-cfb065349982,B-SVH-KANTOPSLUITING_SIGNALERINGSBAND_OOG_180 200X160-D
http://digitalbuildingdata.tech/nlcs/def/2add0abc-ea8d-4755-ab5c-d2d6bea2df59,B-SVH-KANTOPSLUITING_SIGNALERINGSBAND_OOG_130 150X250-D
http://digitalbuildingdata.tech/nlcs/def/1af3fc39-3290-4972-b1ce-810bd9f23869,SVH-KANTOPSLUITING_SIGNALERINGSBAND_OOG_110 220X250-D
http://digitalbuildingdata.tech/nlcs/def/2d682805-c432-45e6-9095-1ca58bc1b17c,SVH-KANTOPSLUITING_SIGNALERINGSBAND_OOG_180 200X250-D
http://digitalbuildingdata.tech/nlcs/def/e2367e90-60f0-4d2b-91c3-25365cef2f19,B-SVH-KANTOPSLUITING_SIGNALERINGSBAND_OOG_130 150X160-D
http://digitalbuildingdata.tech/nlcs/def/f65e39f6-336f-4e83-9b50-abaefd9fa349,SVH-KANTOPSLUITING_SIGNALERINGSBAND_OOG_180 200X160-D
http://digitalbuildingdata.tech/nlcs/def/ac4eea35-e05c-438d-b654-4f0f9cfb2c4a,SVH-KANTOPSLUITING_SIGNALERINGSBAND_OOG_130 150X250-D
http://digitalbuildingdata.tech/nlcs/def/80e548ae-0391-421e-aec2-89855fdebc86,B-SVH-KANTOPSLUITING_SIGNALERINGSBAND_OOG_180 200X250-D
http://digitalbuildingdata.tech/nlcs/def/b3a6d3a9-9135-49f6-990f-ebeb553adfd9,V-VH-SIGNALERINGSBAND-SO
http://digitalbuildingdata.tech/nlcs/def/f687186f-5222-480a-a01c-e089d299e241,V-SVH-TEGEL_300X200_LINT_KL-SO
http://digitalbuildingdata.tech/nlcs/def/38d5a94b-2dfb-47e3-ad62-8fe2e5eb0bf9,VRI
http://digitalbuildingdata.tech/nlcs/def/1c1f1b5f-8a54-482c-ac8f-dbbc9a2b73bf,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_230 460X450-D
http://digitalbuildingdata.tech/nlcs/def/0acb5449-326f-4b4d-aacc-677767307dc9,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_260 300X160-D
http://digitalbuildingdata.tech/nlcs/def/e60fdf27-825f-46e9-9d8f-2e4991cb41af,SVH-KANTOPSLUITING_SCHEIDINGSBAND_280 300-D
http://digitalbuildingdata.tech/nlcs/def/e6e7aaeb-4067-4500-9758-e16f37d4035c,SVH-KANTOPSLUITING_SCHEIDINGSBAND_200 400X500-D
http://digitalbuildingdata.tech/nlcs/def/e2c69391-76e9-4530-8698-003de7c6cc8c,SVH-KANTOPSLUITING_SCHEIDINGSBAND_230 460X450-D
http://digitalbuildingdata.tech/nlcs/def/98e0d7b1-c82c-4ac4-91e7-59c0c4fc708a,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_100 300X70-D
http://digitalbuildingdata.tech/nlcs/def/3901a363-cb34-4d9e-af12-09afa91e81ee,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_200 450X200-D
http://digitalbuildingdata.tech/nlcs/def/8f850c9d-791b-4a8b-886d-bc687e4b12e2,SVH-KANTOPSLUITING_SCHEIDINGSBAND_100 300X70-D
http://digitalbuildingdata.tech/nlcs/def/9f9b3d2b-1890-447a-8930-04a4473085cb,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_110 250-D
http://digitalbuildingdata.tech/nlcs/def/51a716f5-52bb-4a03-9868-c5eaee53c40f,SVH-KANTOPSLUITING_SCHEIDINGSBAND_110 250X200-D
http://digitalbuildingdata.tech/nlcs/def/477777c9-fae7-4206-8b52-a9d45e435b3e,SVH-KANTOPSLUITING_SCHEIDINGSBAND_130 470X280-D
http://digitalbuildingdata.tech/nlcs/def/463d0e19-27d8-413d-82fb-9057fd1a7f92,SVH-KANTOPSLUITING_SCHEIDINGSBAND_200 250X350-D
http://digitalbuildingdata.tech/nlcs/def/12596617-1bb2-4c47-946a-b9f72c594b07,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_130 470X280-D
http://digitalbuildingdata.tech/nlcs/def/ae0e1755-feae-4166-bf93-09441513aa2e,SVH-KANTOPSLUITING_SCHEIDINGSBAND_50 250X120-D
http://digitalbuildingdata.tech/nlcs/def/a34d69dc-41e6-4642-b4ff-0c112b6a9267,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_300X200-D
http://digitalbuildingdata.tech/nlcs/def/c5cb1ca1-a108-41fd-9127-be23680265a0,SVH-KANTOPSLUITING_SCHEIDINGSBAND_200 450X200-D
http://digitalbuildingdata.tech/nlcs/def/99cfdd7a-3b74-4035-9f3e-a566dfeeb3cb,SVH-KANTOPSLUITING_SCHEIDINGSBAND_300X200-D
http://digitalbuildingdata.tech/nlcs/def/2f458388-bdcf-4045-8cde-c0b1f2c47281,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_180 200-D
http://digitalbuildingdata.tech/nlcs/def/c5a94a31-446f-4082-a5a6-0cd40a0c0c0d,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_50 250X120-D
http://digitalbuildingdata.tech/nlcs/def/dba43d45-a388-491c-ad19-d97d71df3c14,SVH-KANTOPSLUITING_SCHEIDINGSBAND_260 300X160-D
http://digitalbuildingdata.tech/nlcs/def/3c9cc718-5f22-4035-b453-06777298a5d4,SVH-TEGEL_150X300_DUN_ELLEBOOG-SO
http://digitalbuildingdata.tech/nlcs/def/d17c815b-14b2-4d40-b332-0e1086e6a1d0,V-SRI-HULP_ONTSTOP-SO
http://digitalbuildingdata.tech/nlcs/def/7ad4a8e0-6d54-4434-ad95-7e35cd6756f8,SAL-COORDINAAT_PIJL_RECHTSONDER-SO
http://digitalbuildingdata.tech/nlcs/def/ae84865a-981b-4f3a-af5f-0c34aa444342,V-SVH-TEGEL_600X200_LINT-SO
http://digitalbuildingdata.tech/nlcs/def/9852b70a-d864-46b1-bb6e-08c6a5b1ea04,SVH-INRITELEMENT_180 200_160X500X1000_HIJSOOG_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/3200ef24-6f0b-41be-9bbc-c4dc4ae970ef,SVH-KANTOPSLUITING_LEICONBAND_F40_6-D
http://digitalbuildingdata.tech/nlcs/def/30bf67ed-a7e8-4664-9b26-c11567516a15,IE-TERREINAFSCHEIDING-SO
http://digitalbuildingdata.tech/nlcs/def/3a4423c3-020c-4981-baf9-d56d5c34fa50,V-IE-TERREINAFSCHEIDING-SO
http://digitalbuildingdata.tech/nlcs/def/2280ca10-0d9a-4f77-8b8b-25cc5d75d837,SVH-KANTOPSLUITING_LEICONBAND_100X300-D
http://digitalbuildingdata.tech/nlcs/def/84627481-add2-4f2c-a24d-7bad12b878b6,AVH-SPECIAAL_01-SOD
http://digitalbuildingdata.tech/nlcs/def/9df444bd-2830-4af0-88e2-649371dcbec3,WARMTENET_TRANSPORTLEIDING_RETOUR_STAAL
http://digitalbuildingdata.tech/nlcs/def/22a9d1fe-0ad6-4456-9843-cb85ca90dfc3,B-SVH-KANTOPSLUITING_RWS_ZOABBAND_110 220X250-D
http://digitalbuildingdata.tech/nlcs/def/0348d520-b087-4798-8e25-eb714ba04742,SVH-TEGEL_150X300_DIK_HALFST-SO
http://digitalbuildingdata.tech/nlcs/def/e12dbd78-b163-4e79-801d-cf28267fa70f,SVH-TEGEL_600X600_HALFST_KL-SO
http://digitalbuildingdata.tech/nlcs/def/432537a2-26bd-41ad-9810-d8833ea92e9e,V-SVH-TEGEL_300X300_DUN_HALFST_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/7f9b0ea2-583e-414f-a4e0-e585c98d9c8b,V-SGR-TEELGROND_01-SO
http://digitalbuildingdata.tech/nlcs/def/31628ac2-9295-4c69-afa4-e84a641af512,V-SVH-TEGEL_100X300_HALFST_KL-SO
http://digitalbuildingdata.tech/nlcs/def/d7a56be9-36f6-489e-bc91-2d0f0010ac4b,SVH-TEGEL_600X600_LINT_KL-SO
http://digitalbuildingdata.tech/nlcs/def/a4fa52f4-f129-4a31-b672-6fe997929e88,SVH-TEGEL_150X300_DIK_LINT-SO
http://digitalbuildingdata.tech/nlcs/def/8103e478-e744-4023-9cfc-035fbb51cdb3,GROENSTROOK
http://digitalbuildingdata.tech/nlcs/def/2c287a03-e74a-446f-94d5-195be201fb33,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_70X200
http://digitalbuildingdata.tech/nlcs/def/03bee49a-f690-4af4-8d9e-91727e7288e7,SVH-FUNDERING_EPS-SO
http://digitalbuildingdata.tech/nlcs/def/4bd6e24f-f3c6-4f9c-b1c0-1ce7fbceea3d,RI-ITR_VARIANT01-SO
http://digitalbuildingdata.tech/nlcs/def/9c68bc12-c0cc-4cb7-8551-569e44ca7563,SVH-TEGEL_300X150_DIK_LINT_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/335265d3-8cf8-4709-b8d6-c0748619083b,KISTDAM_DAMWAND_KUNSTSTOF
http://digitalbuildingdata.tech/nlcs/def/f64e50ae-3f8d-4d39-98f4-fd2731ed09bd,SGR-GRAS_02-SO
http://digitalbuildingdata.tech/nlcs/def/8a257286-dc89-4ae5-805d-183c024c9e4d,SVH-TEGEL_300X150_DUN_HALFST_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/e09d54f3-9bde-4e2a-9630-aded65545158,V-SVH-TEGEL_300X300_DUN_LINT_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/dccaf452-45b6-4a04-80dc-391ef59dbaa3,AGR-BOMENZAND-SOD
http://digitalbuildingdata.tech/nlcs/def/75becdba-ba37-418f-b24a-44117e5cb226,AGR-BOMENZAND
http://digitalbuildingdata.tech/nlcs/def/035145b2-87c2-4dd5-a7e6-136402a97d9d,V-SVH-TEGEL_400X400_HALFST_STREEP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/767b1b5b-6c19-43af-9ce1-abc87dc9cee6,V-SVH-TEGEL_200X300_HALFST-SO
http://digitalbuildingdata.tech/nlcs/def/29293d20-d23d-492e-8324-3bf033cc09ca,SVH-TEGEL_BLOK_STIP_02-SO
http://digitalbuildingdata.tech/nlcs/def/3b17c3aa-a60d-4b8c-826c-71935bad41b6,SRI-HULP_ONTSTOP-SO
http://digitalbuildingdata.tech/nlcs/def/7799b437-c206-4fb6-9f4d-5a4fb4648d14,SVH-TEGEL_300X150_DUN_ELLEBOOG_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/f7285d26-d410-4f0f-a81a-b042eb3dd561,V-SVH-TEGEL_300X150_DIK_LINT_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/96a74a6c-daca-42c0-ba8d-8b19e5acf87a,KOUDENET_AANSLUITLEIDING_AANVOER_GVK
http://digitalbuildingdata.tech/nlcs/def/96d28e74-478f-4c46-83f7-98d75014b1ea,V-SVH-TEGEL_150X300_DIK_ELLEBOOG_KL-SO
http://digitalbuildingdata.tech/nlcs/def/f95e120e-04b1-4ad2-8116-bcb25310d6b5,V-SVH-INRITELEMENT_130 150_180X750X500_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/49397774-b367-4343-9d78-3f9977e52356,V-SVH-TEGEL_300X300_DIK_HALFST_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/0b0ed54d-6406-4123-b845-f29df2723d18,SVH-TEGEL_1000X1000_BLOK-SO
http://digitalbuildingdata.tech/nlcs/def/d9687eed-49b9-40c5-b6cf-007689955ff3,V-SVH-TEGEL_300X300_DIK_BLOK_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/4b39437e-5a43-4b57-b9c5-5ef4ba045456,VH-GELEIDEBAND_VARIANT01-SO
http://digitalbuildingdata.tech/nlcs/def/49ca9769-2466-4c35-8058-f27fcb688cb8,KANTOPSLUITING_ASFALTBAND-OPNIEUW STELLEN
http://digitalbuildingdata.tech/nlcs/def/983095fb-f988-4046-80b8-105bfd15708d,V-SVH-TEGEL_100X300_HALFST-SO
http://digitalbuildingdata.tech/nlcs/def/d7e28d88-11a0-4113-99cb-bd8bdc46bdfd,KANTOPSLUITING_TROTTOIRBAND_180X200_ZOAB
http://digitalbuildingdata.tech/nlcs/def/85a4e86b-4062-4e70-8823-c27f77611972,HULPLIJN
http://digitalbuildingdata.tech/nlcs/def/939d6c09-4bd4-4356-97f8-1e6c2a0c779a,SVH-TEGEL_400X400_LINT_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/3f825673-e90c-42dc-8c90-e9e8cf016969,SVH-KANTOPSLUITING_GAZONBAND_100X300-D
http://digitalbuildingdata.tech/nlcs/def/59d5be75-bd43-4fb8-ba2a-5f7dc6805e3e,SIW-VRI_DRAAGCONSTRUCTIE_UITHOUDER-SO
http://digitalbuildingdata.tech/nlcs/def/022ed2ca-40a8-41eb-8899-c6b1b5004dca,B-SVH-KANTOPSLUITING_TROTTOIRBAND_190 220X160-D
http://digitalbuildingdata.tech/nlcs/def/bf425425-b8a7-408a-baaa-47406ad8e320,SVH-HSTEEN_KL-SO
http://digitalbuildingdata.tech/nlcs/def/367ba05e-53a6-4d89-adf9-405339dcb4fa,SVH-GOOT_SYMBOOL-SO
http://digitalbuildingdata.tech/nlcs/def/1263de17-c543-42d6-9fb3-e0d3afbb88f6,BOMENZAND
http://digitalbuildingdata.tech/nlcs/def/e89449d2-96ba-4775-8757-fe1d50b9b486,SVH-SPECIAAL_OVERIG_TRANENPLAAT_02-SO
http://digitalbuildingdata.tech/nlcs/def/b0e6c63e-cc06-417b-adb6-5a1c82ccbabf,VH-TROTTOIRBAND_VARIANT01-SO
http://digitalbuildingdata.tech/nlcs/def/c67b0bb5-1ba7-4482-9f25-7c3adc4623f5,SVH-FUNDERING_GRANULAAT_PUIN_KL-SO
http://digitalbuildingdata.tech/nlcs/def/ad56d1f9-b293-4663-90ba-b020b3c8be1b,V-SVH-INRITELEMENT_130 150_180X450X500_RECHTS
http://digitalbuildingdata.tech/nlcs/def/0c69827a-d743-4190-88fd-c4d248e4e8af,SVH-GOOT_OPEN GOOT-D
http://digitalbuildingdata.tech/nlcs/def/9d7261ee-f03d-4aa4-9f27-4e172bd8a4e5,V-SVH-SPECIAAL_OVERIG_TRANENPLAAT_01_KL-SO
http://digitalbuildingdata.tech/nlcs/def/032ece07-db6a-446c-bbd6-46f14f694ff2,V-SIW-VRI_LANTAARNS_GEEL-SO
http://digitalbuildingdata.tech/nlcs/def/07ab7c5b-e839-42f6-ae40-9f84c7d72b2c,GWA_RIOOLLEIDING-OPHOOGTEBRENGEN
http://digitalbuildingdata.tech/nlcs/def/4e657071-8d8f-4140-ab39-766bc9b5a5b7,SVH-BOOMKRANS_ELEMENT_WEGA_2250X2250
http://digitalbuildingdata.tech/nlcs/def/2d2cd8a8-449c-44e8-a08d-e735af497eeb,BOOM_GROEP
http://digitalbuildingdata.tech/nlcs/def/2cb5b037-1910-42b7-a6a3-a19ec9895ced,KANTOPSLUITING_OPSLUITBAND_100X400
http://digitalbuildingdata.tech/nlcs/def/a5553f5f-2638-464f-bcbc-d83a2ea3e12f,V-SVH-TEGEL_100X300_LINT-SO
http://digitalbuildingdata.tech/nlcs/def/cbace80e-7eb1-48b9-a802-48df2554bef3,SVH-KANTOPSLUITING_GAZONBAND_50 150X70X500-D
http://digitalbuildingdata.tech/nlcs/def/204577bc-e8ac-4c40-acbf-50bc6aab2143,V-SIW-VRI_3LICHTVERKEERSLANTAARN_ROND_3X300mm-SO
http://digitalbuildingdata.tech/nlcs/def/ebc4077d-e830-42d5-b943-46c812574bfb,SVH-KANTOPSLUITING_OPSLUITBAND_200X300-D
http://digitalbuildingdata.tech/nlcs/def/2b59c2d6-b6cc-4f77-abb8-8cb057a242e2,B-SVH-KANTOPSLUITING_OPSLUITBAND_100X150-D
http://digitalbuildingdata.tech/nlcs/def/67e0f78d-c2a5-4a2d-addf-2db2b2d90c77,B-SVH-KANTOPSLUITING_OPSLUITBAND_200X300-D
http://digitalbuildingdata.tech/nlcs/def/b12fe769-9fa0-4077-99b2-965bca6717ad,B-SVH-KANTOPSLUITING_OPSLUITBAND_100X400-D
http://digitalbuildingdata.tech/nlcs/def/1a182764-cbba-4a64-becc-9f9547e7f565,SAL-COORDINAAT_LINKSONDER-SO
http://digitalbuildingdata.tech/nlcs/def/4e574d98-5bb9-41e2-ad05-4170a1d6e5f6,SGR-CONIFEER
http://digitalbuildingdata.tech/nlcs/def/e942b348-9e1e-4df7-8592-08bd6a9ee718,SVH-TEGEL_400X400_LINT_STREEP-SO
http://digitalbuildingdata.tech/nlcs/def/e5a59393-c764-4bc1-99df-20b9b1dda8fc,SGR-TYPEAANDUIDING
http://digitalbuildingdata.tech/nlcs/def/c1fefb69-e527-4cd6-bcdd-e508ad63006f,V-SVH-FUNDERING_GRANULAAT_PUIN-SO
http://digitalbuildingdata.tech/nlcs/def/2f97c9b7-8e17-4b45-8e6b-4897ed07b8b5,V-SVH-FUNDERING_GRANULAAT_MENG_02_KL-SO
http://digitalbuildingdata.tech/nlcs/def/8ce2420b-de48-41f0-8a49-d8b2a5d4ccbc,SVH-GESLOTEN-SO
http://digitalbuildingdata.tech/nlcs/def/e715a0e5-a1e9-4300-b6e4-2748a5dd6fb0,V-SVH-FUNDERING_OVERIG-SO
http://digitalbuildingdata.tech/nlcs/def/996ee5df-8d2f-4782-8417-bb30b345ce6a,AGR-SIERPLANTSOEN-SO
http://digitalbuildingdata.tech/nlcs/def/cb43ba1b-b209-4cf0-86e6-0232747bd095,AGR-SIERPLANTSOEN
http://digitalbuildingdata.tech/nlcs/def/eed7a5ca-5eb1-467c-8a51-a6e1193f9cc2,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_130 150_SCHUIN
http://digitalbuildingdata.tech/nlcs/def/39c34490-92c4-4593-942d-6cf57bb4340a,LPG VULPUNT
http://digitalbuildingdata.tech/nlcs/def/d10b1c71-5830-42b1-bff5-8bcb4fa28445,V-SIW-VRI_DRAAGCONSTRUCTIE_UITHOUDER-SO
http://digitalbuildingdata.tech/nlcs/def/e0893159-fb18-451f-932d-50329f8f854a,VH-SCHEIDINGSBAND_VARIANT01-SO
http://digitalbuildingdata.tech/nlcs/def/d8fcd8c6-1a07-41cf-acb5-769a5657f48b,V-SVH-TEGEL_100X300_LINT_KL-SO
http://digitalbuildingdata.tech/nlcs/def/b536cffb-47bb-49ab-81e0-972cbf72f4a6,V-VH-ASFALTBAND-SO
http://digitalbuildingdata.tech/nlcs/def/b06a4b4c-6315-49e1-846c-975b7ee93053,SVH-TEGEL_150X300_DIK_ELLEBOOG_KL-SO
http://digitalbuildingdata.tech/nlcs/def/30bf0035-6044-4359-830c-8d5ff86b0356,WARMTENET_PUT
http://digitalbuildingdata.tech/nlcs/def/bd7f4f3b-e956-4793-927a-44772fb7d062,SRI-PUT_SWA-SO
http://digitalbuildingdata.tech/nlcs/def/fe82fcf7-632e-4a37-bfbb-5208ceaba657,SOV-MANTELBUIS
http://digitalbuildingdata.tech/nlcs/def/884fc385-2f2c-4b12-a76f-817b572b25eb,SOV-MANTELBUIS
http://digitalbuildingdata.tech/nlcs/def/08daceaf-a499-404e-a513-2c63014ca6f8,SVH-GOOT_ZOAB_220X160-D
http://digitalbuildingdata.tech/nlcs/def/8ddfd66b-c386-4bb2-bafc-64be828a77af,B-SVH-GOOT_ZOAB_01-D
http://digitalbuildingdata.tech/nlcs/def/a1cdd91b-e624-4548-82a5-ad1256cfc84e,B-SVH-GOOT_ZOAB_220X160-D
http://digitalbuildingdata.tech/nlcs/def/7b6fab7d-899b-4c87-a726-27676cd1d19e,B-SVH-GOOT_ZOAB_02-D
http://digitalbuildingdata.tech/nlcs/def/ec2cad39-78e6-4c8f-b22e-424f14ed3a8c,GOOT_ZOAB
http://digitalbuildingdata.tech/nlcs/def/4ae6160e-509a-497d-8b1f-26c3f863599e,KOUDENET_AANSLUITLEIDING
http://digitalbuildingdata.tech/nlcs/def/6c623f8d-887b-4214-a766-0afa7e91646f,RI-HWA_VARIANT01-SO
http://digitalbuildingdata.tech/nlcs/def/baf3c663-9aa0-4016-b325-2caefb28cd4e,AGR-BOMENZAND-SO
http://digitalbuildingdata.tech/nlcs/def/d60e6bb2-b32d-4c98-9ef0-db794ace4900,SVH-INRITELEMENT_130 150_180X750X500_RECHTS
http://digitalbuildingdata.tech/nlcs/def/45eb5730-74a9-405d-9665-9207a3b3c244,V-SVH-TEGEL_600X600_HALFST_KL-SO
http://digitalbuildingdata.tech/nlcs/def/8ff2778c-572d-4b0a-88e1-a78bd1cd37e3,V-SVH-BOOMKRANS_ELEMENT_WEGA_1500X1500
http://digitalbuildingdata.tech/nlcs/def/1e0fce90-dbbb-49d2-9319-6d1b7c306ab0,SVH-KANTOPSLUITING_GAZONBAND_60X200-D
