objectURI,id_nummer,oudLaagnaam,nieuweLaagnaam
http://digitalbuildingdata.tech/nlcs/def/65b30130-e2c6-4c4a-9abb-037e997ab56f,2779,X_XX_GC_VERANKERING_ANKERSCHOT-VOLZANDEN,*_**_GC_VERANKERING_ANKERSCHOT
http://digitalbuildingdata.tech/nlcs/def/6da44b2e-723f-4560-863e-e230b977a89f,2783,X_XX_GC_VERANKERING_KLAPANKER-VOLZANDEN,*_**_GC_VERANKERING_KLAPANKER
http://digitalbuildingdata.tech/nlcs/def/7acc18a0-f1d7-4ae2-b7bf-ae98d627ec18,2782,X_XX_GC_VERANKERING_SCHROEFANKER-VOLZANDEN,*_**_GC_VERANKERING_SCHROEFANKER
http://digitalbuildingdata.tech/nlcs/def/2b3047a4-f165-4df2-8fba-fce68e07edcf,2778,X_XX_GC_VERANKERING_ANKERSTANG-VOLZANDEN,*_**_GC_VERANKERING_ANKERSTANG
http://digitalbuildingdata.tech/nlcs/def/6615f99a-df15-425b-a7d8-c582bc390a83,2781,X_XX_GC_VERANKERING_GROUTANKER-VOLZANDEN,*_**_GC_VERANKERING_GROUTANKER
http://digitalbuildingdata.tech/nlcs/def/743400b3-edb2-43dd-9e6b-759c13032fc4,2784,X_XX_GC_VERANKERING_TREKPAAL-VOLZANDEN,*_**_GC_VERANKERING_TREKPAAL
http://digitalbuildingdata.tech/nlcs/def/f739886b-489b-4192-b40a-13ecdd953aad,2780,X_XX_GC_VERANKERING_ANKERSCHERM-VOLZANDEN,*_**_GC_VERANKERING_ANKERSCHERM
http://digitalbuildingdata.tech/nlcs/def/01e4c91f-6750-4085-95cd-b77f23f57c11,2775,X_XX_GC_GORDING_HOUT-VOLZANDEN,*_**_GC_GORDING_HOUT
http://digitalbuildingdata.tech/nlcs/def/b163a3ac-cc4c-4b72-8730-a4608ad8e274,2776,X_XX_GC_GORDING_BETON-VOLZANDEN,*_**_GC_GORDING_BETON
http://digitalbuildingdata.tech/nlcs/def/8509f20c-835f-450d-8f89-20ad980a2611,2774,X_XX_GC_GORDING_STAAL-VOLZANDEN,*_**_GC_GORDING_STAAL
http://digitalbuildingdata.tech/nlcs/def/19269649-e1d2-4a64-a477-4ebfd4d5c14b,2792,X_XX_GC_STEMPEL_ONDERWATERBETON-VOLZANDEN,*_**_GC_STEMPEL_ONDERWATERBETON
http://digitalbuildingdata.tech/nlcs/def/4d1a4ab2-31eb-41c3-8316-60d1867df798,2790,X_XX_GC_STEMPEL_STAAL-VOLZANDEN,*_**_GC_STEMPEL_STAAL
http://digitalbuildingdata.tech/nlcs/def/7054e44f-5e12-446f-a325-eec57272bf30,2791,X_XX_GC_STEMPEL_GROUT-VOLZANDEN,*_**_GC_STEMPEL_GROUT
http://digitalbuildingdata.tech/nlcs/def/09e531c5-6d09-4315-9dae-6c51bcb56fe7,2788,X_XX_GC_DEKSLOOF_BETON-VOLZANDEN,*_**_GC_DEKSLOOF_BETON
http://digitalbuildingdata.tech/nlcs/def/7d2e1d1c-3c24-468c-b259-eea662cc3993,2786,X_XX_GC_DEKSLOOF_STAAL-VOLZANDEN,*_**_GC_DEKSLOOF_STAAL
http://digitalbuildingdata.tech/nlcs/def/b698a50b-3f9a-4650-9310-527a2b0ba53c,2787,X_XX_GC_DEKSLOOF_HOUT-VOLZANDEN,*_**_GC_DEKSLOOF_HOUT
http://digitalbuildingdata.tech/nlcs/def/14d8dd8a-9891-4511-9e7b-30c5142b40ef,2772,X_XX_GC_DAMWAND_BETON-VOLZANDEN,*_**_GC_DAMWAND_BETON
http://digitalbuildingdata.tech/nlcs/def/67800d63-a0a7-4805-809e-e6125a672e42,2770,X_XX_GC_DAMWAND_STAAL-VOLZANDEN,*_**_GC_DAMWAND_STAAL
http://digitalbuildingdata.tech/nlcs/def/7c6013d4-0e52-4844-a479-f59d8a7aabdf,2771,X_XX_GC_DAMWAND_HOUT-VOLZANDEN,*_**_GC_DAMWAND_HOUT
http://digitalbuildingdata.tech/nlcs/def/98652677-ef16-44c6-a104-54ab654df57e,2846,X_XX_MW_METSELWERKVORM-VOLZANDEN,*_**_MW_METSELWERKVORM
http://digitalbuildingdata.tech/nlcs/def/64223cb6-7828-4cc1-b6b7-8e0e2408d159,2855,X_XX_MW_AANGRENZENDECONSTRUCTIE-VOLZANDEN,*_**_MW_AANGRENZENDECONSTRUCTIE
http://digitalbuildingdata.tech/nlcs/def/57cd8f47-bf7a-44fb-a79b-31b91a74ac1e,2861,X_XX_MW_LEVENSDUURVERLENGENDE MAATREGEL-VOLZANDEN,*_**_MW_LEVENSDUURVERLENGENDE MAATREGEL
http://digitalbuildingdata.tech/nlcs/def/961c1d69-ebbb-43f2-a240-892d59a1a590,2852,X_XX_MW_LATEI-VOLZANDEN,*_**_MW_LATEI
http://digitalbuildingdata.tech/nlcs/def/8dcb35a5-7879-4327-877b-e0d177e83a50,2853,X_XX_MW_VERANKERING-VOLZANDEN,*_**_MW_VERANKERING
http://digitalbuildingdata.tech/nlcs/def/e19b21db-aa2e-47c6-822a-f88fad3d38b2,2854,X_XX_MW_ISOLATIE-VOLZANDEN,*_**_MW_ISOLATIE
http://digitalbuildingdata.tech/nlcs/def/23b6ab72-6911-4987-861b-6a0f0d85a155,2860,X_XX_MW_REPARATIES-VOLZANDEN,*_**_MW_REPARATIES
http://digitalbuildingdata.tech/nlcs/def/6bbe63fa-4a2a-4573-ae2f-229d2780e040,2859,X_XX_MW_OVERIGMATERIAAL-VOLZANDEN,*_**_MW_OVERIGMATERIAAL
http://digitalbuildingdata.tech/nlcs/def/14f746b3-fa24-4f22-b858-165e3ad710e8,2850,X_XX_MW_METSELWERKVORM_CELLENBETON-VOLZANDEN,*_**_MW_METSELWERKVORM_CELLENBETON
http://digitalbuildingdata.tech/nlcs/def/1c5dad86-007e-40b4-8455-e73f6edb2366,2851,X_XX_MW_METSELWERKVORM_NATUURSTEEN-VOLZANDEN,*_**_MW_METSELWERKVORM_NATUURSTEEN
http://digitalbuildingdata.tech/nlcs/def/010b58c1-f5d4-4b3f-b7ba-b5ff94935705,2847,X_XX_MW_METSELWERKVORM_BAKSTEEN-VOLZANDEN,*_**_MW_METSELWERKVORM_BAKSTEEN
http://digitalbuildingdata.tech/nlcs/def/8ea9aafc-cade-485e-a308-bc17e46e9345,2849,X_XX_MW_METSELWERKVORM_KALKZANDSTEEN-VOLZANDEN,*_**_MW_METSELWERKVORM_KALKZANDSTEEN
http://digitalbuildingdata.tech/nlcs/def/b2830396-d4d4-431f-94b3-cf9599fcdf86,2848,X_XX_MW_METSELWERKVORM_BETONSTEEN-VOLZANDEN,*_**_MW_METSELWERKVORM_BETONSTEEN
http://digitalbuildingdata.tech/nlcs/def/e13d4bac-00f6-4961-b61f-4ced853555ac,2858,X_XX_MW_AANGRENZENDECONSTRUCTIE_STAAL-VOLZANDEN,*_**_MW_AANGRENZENDECONSTRUCTIE_STAAL
http://digitalbuildingdata.tech/nlcs/def/e7500eb1-1126-45e9-84b0-4e46eea99d1d,2856,X_XX_MW_AANGRENZENDECONSTRUCTIE_BETON-VOLZANDEN,*_**_MW_AANGRENZENDECONSTRUCTIE_BETON
http://digitalbuildingdata.tech/nlcs/def/0d31ef03-bc62-4915-b320-8316de771898,2857,X_XX_MW_AANGRENZENDECONSTRUCTIE_HOUT-VOLZANDEN,*_**_MW_AANGRENZENDECONSTRUCTIE_HOUT
http://digitalbuildingdata.tech/nlcs/def/c29f969d-86f5-456e-a620-d42fb30565f0,233,X_XX_BV_LEUNING-VOLZANDEN,*_**_BV_LEUNING
http://digitalbuildingdata.tech/nlcs/def/c39b8e84-38a6-4c61-a82f-64f9c77521c2,151,X_XX_BV_GELEIDECONSTRUCTIE-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE
http://digitalbuildingdata.tech/nlcs/def/2f9641f9-249c-404a-8304-d248dc1ee0f5,228,X_XX_BV_OBSTAKELBEVEILIGER-VOLZANDEN,*_**_BV_OBSTAKELBEVEILIGER
http://digitalbuildingdata.tech/nlcs/def/4d669de6-d8fa-420b-b1c3-e9f319dd1b56,227,X_XX_BV_GELEIDECONSTRUCTIE_BEBAKENING-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_BEBAKENING
http://digitalbuildingdata.tech/nlcs/def/84e4442e-8623-4f36-8b94-ffa4bfd88f05,168,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL
http://digitalbuildingdata.tech/nlcs/def/f8eb9044-c06a-43b0-ba31-b65083065572,152,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER
http://digitalbuildingdata.tech/nlcs/def/aeb099b3-51c6-461e-b034-4be8e470fe0f,229,X_XX_BV_OBSTAKELBEVEILIGER_RIMOB-VOLZANDEN,*_**_BV_OBSTAKELBEVEILIGER_RIMOB
http://digitalbuildingdata.tech/nlcs/def/4dd472d1-e98e-4f8f-98b9-1ae5e9826e1c,206,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERGANG-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERGANG
http://digitalbuildingdata.tech/nlcs/def/6fa3f573-3b62-4e37-8f30-e2b52115523b,189,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK
http://digitalbuildingdata.tech/nlcs/def/92b13fd2-21ff-4b47-916d-747768900cd7,221,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_VERANKERING-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_VERANKERING
http://digitalbuildingdata.tech/nlcs/def/75af1d75-9a24-4000-a221-86f8b78d3a61,215,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_ANTIVERBLINDINGSSCHERM-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_ANTIVERBLINDINGSSCHERM
http://digitalbuildingdata.tech/nlcs/def/e6fd30ed-ed03-4863-86ca-12f7abbbc53a,220,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KOPPELING-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KOPPELING
http://digitalbuildingdata.tech/nlcs/def/669b555e-0d01-4a85-ba3d-84e845be5ba4,212,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERSTAPCONSTRUCTIE-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERSTAPCONSTRUCTIE
http://digitalbuildingdata.tech/nlcs/def/bc2546f3-eb50-4d25-98ab-b60681f7282c,169,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN
http://digitalbuildingdata.tech/nlcs/def/c216e2e6-e7fb-412b-a3c8-96d4f6c2995f,219,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_DOORGANG-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_DOORGANG
http://digitalbuildingdata.tech/nlcs/def/6d7a2c90-a3d3-45c3-8e55-67cfb0ecb30c,153,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER
http://digitalbuildingdata.tech/nlcs/def/8740ea6f-5a5c-49d2-af7c-f5bd642cac8a,166,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_OVERSTAPCONSTRUCTIE-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_OVERSTAPCONSTRUCTIE
http://digitalbuildingdata.tech/nlcs/def/b419ff91-8242-486d-9db2-6572f3360f5c,165,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_OVERGANG-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_OVERGANG
http://digitalbuildingdata.tech/nlcs/def/bd6f1540-d406-4c11-93ea-e6411022d8fe,167,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_ANTIVERBLINDINGSSCHERM-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_ANTIVERBLINDINGSSCHERM
http://digitalbuildingdata.tech/nlcs/def/c966cc9a-94e6-4f53-adec-5657a8bee6e3,230,X_XX_BV_OBSTAKELBEVEILIGER_RIMOB_V270-VOLZANDEN,*_**_BV_OBSTAKELBEVEILIGER_RIMOB_V270
http://digitalbuildingdata.tech/nlcs/def/a50b7921-8a5a-4ce2-b23b-ec1d741182b8,232,X_XX_BV_OBSTAKELBEVEILIGER_RIMOB_P110-VOLZANDEN,*_**_BV_OBSTAKELBEVEILIGER_RIMOB_P110
http://digitalbuildingdata.tech/nlcs/def/609f3cd0-ee9e-4c76-a371-5ce671ad1588,231,X_XX_BV_OBSTAKELBEVEILIGER_RIMOB_V185-VOLZANDEN,*_**_BV_OBSTAKELBEVEILIGER_RIMOB_V185
http://digitalbuildingdata.tech/nlcs/def/4c42a181-d7b2-46ab-9396-7f23e51236d3,210,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERGANG_SCHUIFVERBINDING-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERGANG_SCHUIFVERBINDING
http://digitalbuildingdata.tech/nlcs/def/44261866-8a22-46a1-a154-406a8bc1faec,207,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERGANG_6080-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERGANG_6080
http://digitalbuildingdata.tech/nlcs/def/5cfa59c2-8337-4b07-bff4-ca5b407c7da9,211,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERGANG_PASPLANK-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERGANG_PASPLANK
http://digitalbuildingdata.tech/nlcs/def/88669a61-d764-4f20-be39-6077420b64d9,208,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERGANG_8060-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERGANG_8060
http://digitalbuildingdata.tech/nlcs/def/d0cd691b-1c3d-409f-a29d-cd727595b54b,209,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERGANG_SPLITSING-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERGANG_SPLITSING
http://digitalbuildingdata.tech/nlcs/def/ab9a92f8-5002-490f-b937-d580629e04ac,191,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP2DL13380-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP2DL13380
http://digitalbuildingdata.tech/nlcs/def/b8fb95f4-f7da-4a02-a4e0-13bcbac2cdbe,203,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1R13360-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1R13360
http://digitalbuildingdata.tech/nlcs/def/a592c330-3eb5-4707-8795-1e6174c16d6f,200,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1LV13360-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1LV13360
http://digitalbuildingdata.tech/nlcs/def/0b58638e-c3e3-4065-bdee-15afd99012e1,194,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP2R13380-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP2R13380
http://digitalbuildingdata.tech/nlcs/def/e6cc5bbb-2372-48f9-9965-9669f8432cfb,197,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1DL13360-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1DL13360
http://digitalbuildingdata.tech/nlcs/def/5fc6505d-b298-4370-a588-6bc1b7d3a60d,190,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_F2DL40080-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_F2DL40080
http://digitalbuildingdata.tech/nlcs/def/89068379-c178-4012-9bf5-077d0e8bb55e,225,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_VERANKERING_KORTLINKS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_VERANKERING_KORTLINKS
http://digitalbuildingdata.tech/nlcs/def/2e421d07-da2e-4849-85d1-19b0c47130e6,226,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_VERANKERING_BOVENGRONDS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_VERANKERING_BOVENGRONDS
http://digitalbuildingdata.tech/nlcs/def/4a85383c-5965-4d66-beed-cd1c75f86284,222,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_VERANKERING_RECHTS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_VERANKERING_RECHTS
http://digitalbuildingdata.tech/nlcs/def/b5f52c0a-e5c2-4806-a2a9-1e451b5d7e81,224,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_VERANKERING_LINKS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_VERANKERING_LINKS
http://digitalbuildingdata.tech/nlcs/def/b9e4db6b-4df7-4b86-9d54-2456ae78254d,223,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_VERANKERING_KORTRECHTS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_VERANKERING_KORTRECHTS
http://digitalbuildingdata.tech/nlcs/def/665a49c9-fca1-458f-b0aa-41490fb5b562,217,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_ANTIVERBLINDINGSSCHERM_SCHERM-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_ANTIVERBLINDINGSSCHERM_SCHERM
http://digitalbuildingdata.tech/nlcs/def/a4ab3385-3d28-478e-80ec-74dbeb73d994,216,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_ANTIVERBLINDINGSSCHERM_LAMELLEN-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_ANTIVERBLINDINGSSCHERM_LAMELLEN
http://digitalbuildingdata.tech/nlcs/def/0823a49d-019b-416f-95bf-9013eb96e240,218,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_ANTIVERBLINDINGSSCHERM_FLEXLAMELLEN-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_ANTIVERBLINDINGSSCHERM_FLEXLAMELLEN
http://digitalbuildingdata.tech/nlcs/def/67ca2b84-e824-4762-92af-065eac6a6a21,213,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERSTAPCONSTRUCTIE_600-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERSTAPCONSTRUCTIE_600
http://digitalbuildingdata.tech/nlcs/def/a9ea4f60-8239-424d-9905-408677706c7d,214,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERSTAPCONSTRUCTIE_800-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_OVERSTAPCONSTRUCTIE_800
http://digitalbuildingdata.tech/nlcs/def/d3f4494b-d0d7-419c-b1a2-7529411312f0,171,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP2Z26780-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP2Z26780
http://digitalbuildingdata.tech/nlcs/def/e90370bb-1b94-4b9c-b12a-89f522ae2bc2,183,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360
http://digitalbuildingdata.tech/nlcs/def/5abe08bf-98ab-408e-b263-d82f93d934e6,180,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z26760-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z26760
http://digitalbuildingdata.tech/nlcs/def/bdc795bb-0cf3-45ad-a9b5-253eb14179ae,186,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1ZC13360-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1ZC13360
http://digitalbuildingdata.tech/nlcs/def/145231d9-3d21-465a-8571-45a5da03f04c,177,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP2ZC13380-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP2ZC13380
http://digitalbuildingdata.tech/nlcs/def/6368d241-12ec-49e8-bce8-ad077b14ca9c,174,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP2Z13380-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP2Z13380
http://digitalbuildingdata.tech/nlcs/def/ade5d773-6cb8-482c-be9c-8ce051686961,170,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_F2M40080-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_F2M40080
http://digitalbuildingdata.tech/nlcs/def/e162d4a4-6923-41c8-8602-8d78cc03bb8a,159,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_RWS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_RWS
http://digitalbuildingdata.tech/nlcs/def/f9f9a844-80d7-43ea-9705-9264dbffb2b7,155,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BETON-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BETON
http://digitalbuildingdata.tech/nlcs/def/b96461dd-7956-42c5-9eb6-fcef9958a6ac,162,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_VARIOGUARD-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_VARIOGUARD
http://digitalbuildingdata.tech/nlcs/def/0b3f24ab-466f-4c1d-9a94-9cc35a853427,154,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_STAALVERANKERD-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_STAALVERANKERD
http://digitalbuildingdata.tech/nlcs/def/9942fa2d-9e56-4a0e-914b-7f18ecd50f65,163,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_A1-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_A1
http://digitalbuildingdata.tech/nlcs/def/2065cc8c-644b-4e53-9a88-203dfaeac21f,161,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_VECUSEC-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_VECUSEC
http://digitalbuildingdata.tech/nlcs/def/3f2a95e9-1d6e-438a-8f68-9611a0ff724c,160,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_SAFEGUARD-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_SAFEGUARD
http://digitalbuildingdata.tech/nlcs/def/3ad3dc04-272b-4ce6-bac9-ebbe1c6b8880,164,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BEVER-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BEVER
http://digitalbuildingdata.tech/nlcs/def/c4c37434-5f55-4d2c-8cd1-ac0328c94ef5,192,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP2DL13380_LINKS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP2DL13380_LINKS
http://digitalbuildingdata.tech/nlcs/def/0bfceba8-9553-4466-95cf-a7c756aff13b,193,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP2DL13380_RECHTS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP2DL13380_RECHTS
http://digitalbuildingdata.tech/nlcs/def/d1d99231-0a53-4dc3-b7ad-a3f490255be7,204,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1R13360_LINKS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1R13360_LINKS
http://digitalbuildingdata.tech/nlcs/def/3c61ea3e-3da0-4992-9e91-be78a2d79d94,205,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1R13360_RECHTS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1R13360_RECHTS
http://digitalbuildingdata.tech/nlcs/def/c8875649-d128-4a3f-b0eb-49d6c963541b,201,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1LV13360_LINKS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1LV13360_LINKS
http://digitalbuildingdata.tech/nlcs/def/5c81d270-d88b-4d3d-8c6c-b9da57434d66,202,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1LV13360_RECHTS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP1LV13360_RECHTS
http://digitalbuildingdata.tech/nlcs/def/9dde0417-31f5-44e2-93d3-b0e31746f07e,195,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP2R13380_LINKS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP2R13380_LINKS
http://digitalbuildingdata.tech/nlcs/def/cb99e358-28c0-46ea-aa77-b23767a9b98c,196,X_XX_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP2R13380_RECHTS-VOLZANDEN,*_**_BV_GELEIDECONSTRUCTIE_GELEIDERAIL_KUNSTWERK_VLP2R13380_RECHTS
