OMSCHRIJVING,STATUS,-,DISCIPLINE,-,HOOFDGROEP,-,OBJECT,_,SUBOBJECT01,_,SUBOBJECT02,_,SUBOBJECT03,_,SUBOBJECT04,_,SUBOBJECT05,-,BEWERKING,-,ELEMENT,-,SCHAAL,ARCERING,SYMBOOL,LAAGNAAM,B lineweight,B color,B color A,B color GD,B color GN,B color V,B linetype,N lineweight,N color,N color A,N color GD,N color GN,N color V,N linetype,V lineweight,V color,V color A,V color GD,V color GN,V color V,V linetype,T lineweight,T color,T color A,T color GD,T color GN,T color V,T linetype,VRKL_kort,VRKL_lang,VERSIE,WIJZIGING,STATUS,ID,KIND_VAN
KADEMUUR_OVERBOUWD TALUD,*,-,**,-,GK,-,KADEMUUR,_,OVERBOUWD TALUD,,,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_OVERBOUWD TALUD-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,304,291
KADEMUUR_OVERBOUWD TALUD_DEK OVER GLOOIINGSCONSTRUCTIE,*,-,**,-,GK,-,KADEMUUR,_,OVERBOUWD TALUD,_,DEK OVER GLOOIINGSCONSTRUCTIE,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_OVERBOUWD TALUD_DEK OVER GLOOIINGSCONSTRUCTIE-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,305,304
KADEMUUR_OVERBOUWD TALUD_MET KERENDE WAND,*,-,**,-,GK,-,KADEMUUR,_,OVERBOUWD TALUD,_,MET KERENDE WAND,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_OVERBOUWD TALUD_MET KERENDE WAND-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,306,304
KADEMUUR_WANDCONSTRUCTIE,*,-,**,-,GK,-,KADEMUUR,_,WANDCONSTRUCTIE,,,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_WANDCONSTRUCTIE-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,298,291
KADEMUUR_WANDCONSTRUCTIE_ONVERANKERD,*,-,**,-,GK,-,KADEMUUR,_,WANDCONSTRUCTIE,_,ONVERANKERD,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_WANDCONSTRUCTIE_ONVERANKERD-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,299,298
KADEMUUR_WANDCONSTRUCTIE_VERANKERD,*,-,**,-,GK,-,KADEMUUR,_,WANDCONSTRUCTIE,_,VERANKERD,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_WANDCONSTRUCTIE_VERANKERD-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,300,298
KEERWAND,*,-,**,-,GK,-,KEERWAND,,,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND-G,0.18,30,32,30,30,204,100,110,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,5.0,KLEUR B color V AANGEPAST IVM MAPPING BGT, B, N, T LINEWEIGTH AANGEPAST ,GEWIJZIGD,315,0
KEERWAND_BERLINER WAND,*,-,**,-,GK,-,KEERWAND,_,BERLINER WAND,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_BERLINER WAND-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,2.3,,,328,315
KEERWAND_COMBIWAND,*,-,**,-,GK,-,KEERWAND,_,COMBIWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_COMBIWAND-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,2.3,,,321,315
KEERWAND_DAMWAND,*,-,**,-,GK,-,KEERWAND,_,DAMWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,2.3,,,316,315
