"mappingElement,""gwswStelselType"",""gwswType"",""nlcsObject"",""nlcsObjectName"",""nlcsSymbool"",""nlcsSymbolName"""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ce72baf4-0bd0-416e-8f61-bf41dedb5481,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Mantelbuis"",""http://digitalbuildingdata.tech/nlcs/def/3cf29b83-dd71-43f4-9324-d85762227e57"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/9c155e39-c43e-4061-a62b-b449ad67cbd2,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/GedammerdeLeiding"",""http://digitalbuildingdata.tech/nlcs/def/814070dc-f483-4381-9bfc-7322ed635f9a"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/2cc0e7fc-6e8a-4898-8bd5-065fd24e1edb,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Luchtpersleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/78ce48dd-ee41-4e61-8d83-13f7cb200cb8,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/DCAbc"",""http://digitalbuildingdata.tech/nlcs/def/552a9141-6897-4c6e-9215-5f1cd84bcbca"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/8043f2ab-966c-4498-9f10-224666117bca,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Zinkerput"",""http://digitalbuildingdata.tech/nlcs/def/f19102cc-19ee-4726-bd16-b9afb6d2abd1"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/55dfeb92-6784-4d88-b06f-b0d8deec3ef7,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/VerdektePut"",""http://digitalbuildingdata.tech/nlcs/def/f19102cc-19ee-4726-bd16-b9afb6d2abd1"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/2ce4af77-96b0-4e85-b31d-62a4070a79e3,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Stuwrioolleiding"",""http://digitalbuildingdata.tech/nlcs/def/39dbd02c-9052-4ebf-9d33-85c85e734b31"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/4dfe2d87-9da3-4317-a986-a37a81e57e84,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/GeboordeLeiding"",""http://digitalbuildingdata.tech/nlcs/def/e8cbb681-e3da-408f-8ca2-0e53d0663802"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/9e419e34-814d-442b-8ad3-7115b2c2221c,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/GemengdePerceelaansluitleiding"",""http://digitalbuildingdata.tech/nlcs/def/7936aeff-ab52-456e-98f0-1f1b3342a1dd"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/97ab2e15-8e65-4b3c-a9da-07260ff0dca6,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Infiltratieriool"",""http://digitalbuildingdata.tech/nlcs/def/8fee24c2-10d8-46f6-9592-1775c52bcb32"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ccde06db-d981-4971-8de7-9c515bbf0cff,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Hondenhokput"",""http://digitalbuildingdata.tech/nlcs/def/a9457ce2-213f-4de7-a598-8864213f28e4"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/5272af8a-f106-470a-9928-8ff87fc305d1,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Spoelleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/2146d805-8797-4252-9b73-11f3d2dfe0de,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Perceelaansluitleiding"",""http://digitalbuildingdata.tech/nlcs/def/44d6b161-0e89-423e-a3f7-cf70be6dfc41"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/312df5cc-f8e7-404f-80d1-bc8f328e6a3f,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Lijngoot"",""http://digitalbuildingdata.tech/nlcs/def/82558be4-a84d-4972-a42c-f4e6cd4c5f42"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/c4563df8-0559-4be4-888e-fc9d193c4a43,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Overstortleiding"",""http://digitalbuildingdata.tech/nlcs/def/eae469bd-5c9b-449c-a5fd-c31f1136a0df"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/eca11ed0-4558-42c6-9ef9-2338942e01ae,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Vacuumpompstation"",""http://digitalbuildingdata.tech/nlcs/def/4602f8c2-0428-474b-87c0-4625ea94c7ee"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/0c393c85-0882-4006-98fe-5e1fa08f3cc4,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Putbuis"",""http://digitalbuildingdata.tech/nlcs/def/4a4e0491-d0ae-4fec-9b8d-32835ebe6b36"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/2932aa9b-2873-4226-9277-1a51a113e580,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Parallelriool"",""http://digitalbuildingdata.tech/nlcs/def/14c4636f-8802-46cc-8c78-730997acad3d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/84d5fc55-c0cf-499e-984b-59b74b50da6a,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/GedammerdeLeiding"",""http://digitalbuildingdata.tech/nlcs/def/fc36f344-3520-4ff0-bfd6-c8887540e921"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/92849cf6-e4c0-4196-83b1-25b5af88a148,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Pompunit"",""http://digitalbuildingdata.tech/nlcs/def/fedd164d-484e-412d-884f-2da153832099"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/9dcf62ef-4e96-4264-aeec-774fe1ee7a14,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Inspectieput"",""http://digitalbuildingdata.tech/nlcs/def/13fe9e70-2903-4534-a177-8f433bede356"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/c6328993-1db5-4d9a-a40e-7e1470a5c324,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/GemengdRiool"",""http://digitalbuildingdata.tech/nlcs/def/8d0e3e9c-0991-4a76-986f-b1d3c8d4593c"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/352ba939-ea6c-44ad-a852-01e3e5f942f7,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/VerholenGoot"",""http://digitalbuildingdata.tech/nlcs/def/527140a5-d8d3-4e5e-bdd9-dad2322d9321"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/97b32cd5-7453-477d-af78-7bb69cc19297,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Overstortput"",""http://digitalbuildingdata.tech/nlcs/def/6da69639-e30f-4239-8d6d-3e5b1785398d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/d73f822f-ee3a-4f20-ac2e-d4db4eb0e04e,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Pompput"",""http://digitalbuildingdata.tech/nlcs/def/fedd164d-484e-412d-884f-2da153832099"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/1afa2b68-202e-4d36-ba6f-591785e68a8d,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Opvangput"",""http://digitalbuildingdata.tech/nlcs/def/aa138c2e-57de-464b-aa2b-308bcd859490"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/789a2681-ae62-48b7-baa8-a504f03fb306,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Trottoirkolk"",""http://digitalbuildingdata.tech/nlcs/def/7ec83c33-424b-4c2b-a169-29a30e970985"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/de095b77-4667-4d40-b785-d72ffd7c33dc,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Hondenhokput"",""http://digitalbuildingdata.tech/nlcs/def/6f8537d3-442e-4f76-b217-98604636609e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/30f30d61-3cc9-43a3-b356-dedfa737135b,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Kruisingsput"",""http://digitalbuildingdata.tech/nlcs/def/3241ef19-a1e6-4f83-9650-8dfdd3911b65"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/52d967a6-76e0-486d-9d8f-dd70c9ab84b8,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Pompunit"",""http://digitalbuildingdata.tech/nlcs/def/fedd164d-484e-412d-884f-2da153832099"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/29a0ab39-b1c4-4411-a3dd-e8bd07071b83,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Perceelaansluitpunt"",""http://digitalbuildingdata.tech/nlcs/def/1e8c5556-7c7c-4a1d-bf1e-66db371ee81b"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/33a638fa-878d-4aac-b7b2-24e0b5f7e8a4,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Slokop"",""http://digitalbuildingdata.tech/nlcs/def/1e8c5556-7c7c-4a1d-bf1e-66db371ee81b"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/4b6130d2-1e19-42e5-97a9-590e21c9bbf0,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Drukleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/08c350eb-9174-409e-97de-86a8fa66ad8c,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Hemelwaterriool"",""http://digitalbuildingdata.tech/nlcs/def/a8301102-38cf-4e59-9b7f-5bd2a2945190"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/542c8ace-8ced-4ac4-bde3-3b73ea0f40f9,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Straatkolk"",""http://digitalbuildingdata.tech/nlcs/def/28539eb8-a255-4282-ae34-f81184ac1588"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/bce4d6e3-44c4-457e-8066-72e4d3ff4641,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/DT_riool"",""http://digitalbuildingdata.tech/nlcs/def/54b48b18-99ee-427d-9ed3-f766fad4e7cb"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/89729c08-f3da-4eef-97f6-1ffbe73d5680,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Noodoverstortput"",""http://digitalbuildingdata.tech/nlcs/def/1020990c-b0da-46bb-9db0-2e5d44a86863"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/1f9dbbfd-f7c0-45f2-8fe2-e7c9e1f224b0,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/BijzonderePutconstructie"",""http://digitalbuildingdata.tech/nlcs/def/cc878310-5886-4dab-9a5b-914812cf2c76"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/6c50c5c4-5462-4d2f-98ec-860fde0d7806,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Duiker"",""http://digitalbuildingdata.tech/nlcs/def/14c4636f-8802-46cc-8c78-730997acad3d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/e7d9969a-8bb2-4251-8a02-b1fc7dc41dc9,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/DIT_riool"",""http://digitalbuildingdata.tech/nlcs/def/54b48b18-99ee-427d-9ed3-f766fad4e7cb"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/0a0f9f04-fd98-48b1-a873-e6b76ca0bd38,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Tandemriool"",""http://digitalbuildingdata.tech/nlcs/def/14c4636f-8802-46cc-8c78-730997acad3d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/289204a0-4050-4fa7-b83e-7fbf5071e05e,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/VerholenGoot"",""http://digitalbuildingdata.tech/nlcs/def/527140a5-d8d3-4e5e-bdd9-dad2322d9321"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/42a1931f-baf7-4be6-868f-b3fe514f1ee4,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Infiltratieriool"",""http://digitalbuildingdata.tech/nlcs/def/8fee24c2-10d8-46f6-9592-1775c52bcb32"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/71a3be97-27ca-4542-8ed8-a73d98c2866b,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Persleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/859ec1e6-4bc4-4912-a40e-6902960ac46a,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Hondenhokput"",""http://digitalbuildingdata.tech/nlcs/def/30e28620-76d7-4072-a0d7-f5d9fac35726"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/79753406-e003-48da-82e5-4d9f63ff587a,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/InterneOverstortput"",""http://digitalbuildingdata.tech/nlcs/def/251cf8fc-d350-4690-8f1a-8ade4a6c3b2c"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/1df4d99c-23f2-4004-97cf-2583461a5d57,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/GeboordeLeiding"",""http://digitalbuildingdata.tech/nlcs/def/e8cbb681-e3da-408f-8ca2-0e53d0663802"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/91477f7b-53fc-4f28-8ebc-d1003333e86a,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Vacuumpompstation"",""http://digitalbuildingdata.tech/nlcs/def/4602f8c2-0428-474b-87c0-4625ea94c7ee"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/6691ca0c-2676-47bf-a5e4-12b31b253ee0,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/RioolputMetGeleiding"",""http://digitalbuildingdata.tech/nlcs/def/6f8537d3-442e-4f76-b217-98604636609e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/5fa4b8f8-4d72-4035-a62d-007676fa2480,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Pendelstuk"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/315bad82-0236-47b4-af3e-0d7b2eb8dee8,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Drainageput"",""http://digitalbuildingdata.tech/nlcs/def/531c1741-b572-4dfd-b796-77bdbb1da758"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/920d1cdf-c836-44fc-8785-4b89c897b1a5,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/DIT_riool"",""http://digitalbuildingdata.tech/nlcs/def/7ed42126-2ef7-4c25-ae23-e5cdac7290bc"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/1959f7b2-1739-4b82-b980-0abbcd0bc46d,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/LozePut"",""http://digitalbuildingdata.tech/nlcs/def/6332805a-104b-46bc-af53-dbdc606a7efe"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/7b1faaf5-9604-4564-9442-a98ef26df9fc,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Inspectieput"",""http://digitalbuildingdata.tech/nlcs/def/d9c02ae5-ec72-4fec-acff-6b2e9a0a7d83"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/d587b519-71c3-4225-b41d-02c3f6634b27,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Infiltratiekolk"",""http://digitalbuildingdata.tech/nlcs/def/71db1702-a821-49eb-bade-d4c243a838f1"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/f2a2647a-08fd-4322-b8fe-5e043c82b453,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Inspectieput"",""http://digitalbuildingdata.tech/nlcs/def/8645d446-2957-4fd7-9958-9d74e82650b9"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/27820813-1889-4e79-a1fa-61f0ab036f0c,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/GemengdRiool"",""http://digitalbuildingdata.tech/nlcs/def/8d0e3e9c-0991-4a76-986f-b1d3c8d4593c"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/91ced709-574f-4963-9cda-178df60a8f87,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Vetvangput"",""http://digitalbuildingdata.tech/nlcs/def/7027624b-592a-4962-8983-c34095ab1335"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/590b1039-ab28-4bd0-953d-8f720b546e67,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/BlindePut"",""http://digitalbuildingdata.tech/nlcs/def/d206dfe9-5e97-4ac0-9ad8-17f96cc98867"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/7a2e62d3-9014-4835-a230-b9065c9a2ef4,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Kolk"",""http://digitalbuildingdata.tech/nlcs/def/aa138c2e-57de-464b-aa2b-308bcd859490"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/544c9def-844a-4b9b-b950-b2581efd68fb,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Doorspoelput"",""http://digitalbuildingdata.tech/nlcs/def/a87992d2-489d-47d4-9e4f-562df5008a56"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/e9be3687-6b1b-4eef-9cb3-5b3aad59f5c5,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Goot"",""http://digitalbuildingdata.tech/nlcs/def/ed616b3c-7364-4411-9691-1a798edff003"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/acf7ee16-4098-4263-8dcc-37fda17943a2,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Weesleiding"",""http://digitalbuildingdata.tech/nlcs/def/97a7b1fb-80d4-4bc8-afe1-1d03e03971f2"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/3f098b84-1b26-494e-9b68-80471ae6942b,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Filterput"",""http://digitalbuildingdata.tech/nlcs/def/5907c42e-e386-4162-a216-1cbe71218422"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/3f67c9c7-598d-4636-8dbc-d4b28b5c7320,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Spoelleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/1b1c8c24-a32e-4873-92f3-bdf1f6061923,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Trottoirkolk"",""http://digitalbuildingdata.tech/nlcs/def/523c0447-c9d0-4e3e-b038-076a439f2188"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ef81195a-f403-422a-914a-e40a2280a5cc,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/UitlaatPunt"",""http://digitalbuildingdata.tech/nlcs/def/b96ae7d5-65b5-47d9-b5e1-2853a4be2e9a"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/5f12e13a-e5b7-4545-8383-30ac05d24c8d,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/VerbeterdeOverstortput"",""http://digitalbuildingdata.tech/nlcs/def/6da69639-e30f-4239-8d6d-3e5b1785398d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/bdb4ba51-c6de-4ae5-a7db-18bf83624424,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/GemengdRiool"",""http://digitalbuildingdata.tech/nlcs/def/8d0e3e9c-0991-4a76-986f-b1d3c8d4593c"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/58557052-de05-477a-a3cf-769b5665dad1,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/LozeLeiding"",""http://digitalbuildingdata.tech/nlcs/def/814070dc-f483-4381-9bfc-7322ed635f9a"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/8864a712-eb00-4b60-b7c5-61e0bcde9039,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/ReinigendePut"",""http://digitalbuildingdata.tech/nlcs/def/544f4686-093d-4547-a398-c5911c68a546"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ca01da9b-aa7a-47a3-9afd-6c42f4596fbd,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Persleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/1cd3bf2a-2c72-4433-a173-d2ff241808cb,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/BlindePut"",""http://digitalbuildingdata.tech/nlcs/def/5c70272d-9008-4d4a-99b2-4836637fd243"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/04747675-8f10-43fb-b2d9-6e913643973f,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Opvangput"",""http://digitalbuildingdata.tech/nlcs/def/aa138c2e-57de-464b-aa2b-308bcd859490"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/22b2d0be-8c3a-4e91-8a26-bcec9fa79fe9,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/GecombineerdeStraat_trottoirkolk"",""http://digitalbuildingdata.tech/nlcs/def/d8482699-382b-4ce3-bf62-2fba2eff15e7"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/a6833b60-3e5a-429d-9436-59f5e27a141a,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Kolk"",""http://digitalbuildingdata.tech/nlcs/def/aa138c2e-57de-464b-aa2b-308bcd859490"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/c9c4ac36-dd22-46a8-a121-556586c9d8ec,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Zandvangput"",""http://digitalbuildingdata.tech/nlcs/def/0e963231-9d3e-4722-8baf-c251c3ebd357"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/2694a2eb-f921-46a5-9ec5-2e63e38f4b8b,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Ontstoppingsput"",""http://digitalbuildingdata.tech/nlcs/def/0e614661-3d75-421c-b062-9056b68bb389"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/8726dda6-8550-4050-a634-8432a0f29f62,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Filterput"",""http://digitalbuildingdata.tech/nlcs/def/c7555f3f-460d-41ed-bd92-5b9d88016fda"","""","""","""""
