GR-GRoen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;ELEMENT;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;VERSIE;WIJZIGING;STATUS;ID;KIND_VAN
FRUITTEELT_BOOMGAARD_WIJN;*;-;**;-;GR;-;FRUITTEELT;_;BOOMGAARD;_;WIJN;;;;;;;;;-;G;;;;;*-**-GR-FRUITTEELT_BOOMGAARD_WIJN-G;0.13;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;V-CONTINUOUS-SO;0.35;210;212;210;210;253;CONTINUOUS;;;4.1;;NIEUW;3374;3371
GRAS;*;-;**;-;GR;-;GRAS;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-GRAS;SGR:SGR-GRAS;*-**-GR-GRAS-G/A/S;0.13;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;V-CONTINUOUS-SO;0.35;60;62;90;90;253;CONTINUOUS;;;2.4;;;401;0
GRAS_BERM;*;-;**;-;GR;-;GRAS;_;BERM;;;;;;;;;;;-;G;;;;;*-**-GR-GRAS_BERM-G;0.18;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;V-CONTINUOUS-SO;0.35;80;80;80;80;253;CONTINUOUS;;;3.1;;NIEUW;2900;401
GRAS_GAZON;*;-;**;-;GR;-;GRAS;_;GAZON;;;;;;;;;;;-;G;;;;;*-**-GR-GRAS_GAZON-G;0.13;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;V-CONTINUOUS-SO;0.35;60;62;90;90;253;CONTINUOUS;;;2.4;;;402;401
GRAS_GESTABILISEERD;*;-;**;-;GR;-;GRAS;_;GESTABILISEERD;;;;;;;;;;;-;G;;;;;*-**-GR-GRAS_GESTABILISEERD-G;0.13;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;V-CONTINUOUS-SO;0.35;60;62;90;90;253;CONTINUOUS;;;4.0;GSA in G veranderd;GEWIJZIGD;405;401
GRAS_GRAFVELD;*;-;**;-;GR;-;GRAS;_;GRAFVELD;;;;;;;;;;;-;G;;;;;*-**-GR-GRAS_GRAFVELD-G;0.18;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;V-CONTINUOUS-SO;0.35;80;80;80;80;253;CONTINUOUS;;;3.1;;NIEUW;2902;401
GRAS_KRUIDENRIJK;*;-;**;-;GR;-;GRAS;_;KRUIDENRIJK;;;;;;;;;;;-;G;;;;;*-**-GR-GRAS_KRUIDENRIJK-G;0.18;80;80;80;80;140,168,0;CONTINUOUS;0.35;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;V-CONTINUOUS-SO;0.35;80;80;80;80;253;CONTINUOUS;;;5.0;KLEUR B color V AANGEPAST IVM MAPPING BGT;GEWIJZIGD;2899;401
GRAS_KUNSTGRAS;*;-;**;-;GR;-;GRAS;_;KUNSTGRAS;;;;;;;;;;;-;G;;;;;*-**-GR-GRAS_KUNSTGRAS-G;0.13;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;V-CONTINUOUS-SO;0.35;60;62;90;90;253;CONTINUOUS;;;4.0;GSA in G veranderd;GEWIJZIGD;404;401
GRAS_NATUURLIJKE OEVER;*;-;**;-;GR;-;GRAS;_;NATUURLIJKE OEVER;;;;;;;;;;;-;G;;;;;*-**-GR-GRAS_NATUURLIJKE OEVER-G;0.18;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;V-CONTINUOUS-SO;0.35;80;80;80;80;253;CONTINUOUS;;;3.1;;NIEUW;2901;401
GRAS_RUIGGRAS;*;-;**;-;GR;-;GRAS;_;RUIGGRAS;;;;;;;;;;;-;G;;;;;*-**-GR-GRAS_RUIGGRAS-G;0.13;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;V-CONTINUOUS-SO;0.35;60;62;90;90;253;CONTINUOUS;;;2.4;;;403;401
GRIEND;*;-;**;-;GR;-;GRIEND;;;;;;;;;;;;;-;G;;;;;*-**-GR-GRIEND-G;0.18;40;40;40;40;253;CONTINUOUS;0.35;40;40;40;40;253;CONTINUOUS;0.35;40;40;40;40;253;V-CONTINUOUS-SO;0.35;40;40;40;40;253;CONTINUOUS;;;3.1;;NIEUW;2884;0
GROENSTROOK;*;-;**;-;GR;-;GROENSTROOK;;;;;;;;;;;;;-;G;;;;;*-**-GR-GROENSTROOK-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.0;;NIEUW;379;0
GROENVOORZIENING;*;-;**;-;GR;-;GROENVOORZIENING;;;;;;;;;;;;;-;G;;;;;*-**-GR-GROENVOORZIENING-G;0.18;80;80;80;80;140,168,0;CONTINUOUS;0.35;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;V-CONTINUOUS-SO;0.35;80;80;80;80;253;CONTINUOUS;;;5.0;KLEUR B color V AANGEPAST IVM MAPPING BGT;GEWIJZIGD;2882;0
GROND;*;-;**;-;GR;-;GROND;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-GROND;SGR:SGR-GROND;*-**-GR-GROND-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;V-CONTINUOUS-SO;0.25;90;92;90;90;253;CONTINUOUS;;;2.4;;;399;0
HAAG;*;-;**;-;GR;-;HAAG;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-HAAG;*-**-GR-HAAG-G/S;0.13;90;92;90;90;253;GR-HAAG1-SO;0.35;90;92;90;90;253;GR-HAAG1-SO;0.35;90;92;90;90;253;GR-HAAG1-SO;0.35;90;92;90;90;253;GR-HAAG1-SO;;;5.0;SYMBOOL TOEGEVOEGD;GEWIJZIGD;380;0
HAAG_01;*;-;**;-;GR;-;HAAG;_;01;;;;;;;;;;;-;G;;;;;*-**-GR-HAAG_01-G;0.13;90;92;90;90;253;GR-HAAG1-SO;0.35;90;92;90;90;253;GR-HAAG1-SO;0.35;90;92;90;90;253;GR-HAAG1-SO;0.35;90;92;90;90;253;GR-HAAG1-SO;;;2.3;;;381;380
HAAG_02;*;-;**;-;GR;-;HAAG;_;02;;;;;;;;;;;-;G;;;;;*-**-GR-HAAG_02-G;0.13;90;92;90;90;253;GR-HAAG2-SO;0.35;90;92;90;90;253;GR-HAAG2-SO;0.35;90;92;90;90;253;GR-HAAG2-SO;0.35;90;92;90;90;253;GR-HAAG2-SO;;;2.3;;;382;380
HAAG_03;*;-;**;-;GR;-;HAAG;_;03;;;;;;;;;;;-;G;;;;;*-**-GR-HAAG_03-G;0.13;90;92;90;90;253;GR-HAAG3-SO;0.35;90;92;90;90;253;GR-HAAG3-SO;0.35;90;92;90;90;253;GR-HAAG3-SO;0.35;90;92;90;90;253;GR-HAAG3-SO;;;2.3;;;383;380
HAAG_RUW;*;-;**;-;GR;-;HAAG;_;RUW;;;;;;;;;;;-;G;;;;;*-**-GR-HAAG_RUW-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;4.0;;NIEUW;3095;380
HAAG_STRAK;*;-;**;-;GR;-;HAAG;_;STRAK;;;;;;;;;;;-;G;;;;;*-**-GR-HAAG_STRAK-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;4.0;;NIEUW;3096;380
HAKHOUT;*;-;**;-;GR;-;HAKHOUT;;;;;;;;;;;;;-;G;;;;;*-**-GR-HAKHOUT-G;0.18;40;40;40;40;253;CONTINUOUS;0.35;40;40;40;40;253;CONTINUOUS;0.35;40;40;40;40;253;V-CONTINUOUS-SO;0.35;40;40;40;40;253;CONTINUOUS;;;3.1;;NIEUW;2883;0
HEESTER;*;-;**;-;GR;-;HEESTER;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-HEESTERS;SGR:SGR-HEESTER;*-**-GR-HEESTER-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2.3;;;384;0
HEESTER_SOLITAIR;*;-;**;-;GR;-;HEESTER;_;SOLITAIR;;;;;;;;;;;-;G;;;;;*-**-GR-HEESTER_SOLITAIR-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2.3;;;385;384
HEIDE;*;-;**;-;GR;-;HEIDE;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-HEIDE;*-**-GR-HEIDE-G/S;0.13;200;202;200;200;253;CONTINUOUS;0.35;200;202;200;200;253;CONTINUOUS;0.35;200;202;200;200;253;V-CONTINUOUS-SO;0.35;200;202;200;200;253;CONTINUOUS;;;4.1;Symbool toegevoegd;GEWIJZIGD;410;0
HONDENTOILET;*;-;**;-;GR;-;HONDENTOILET;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-HONDENTOILET;*-**-GR-HONDENTOILET-G/S;0.13;30;32;120;120;253;CONTINUOUS;0.35;30;32;120;120;253;CONTINUOUS;0.35;30;32;120;120;253;V-CONTINUOUS-SO;0.35;30;32;120;120;253;CONTINUOUS;;;2.5;;;413;0
HOUTOPSTAND;*;-;**;-;GR;-;HOUTOPSTAND;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-HOUTOPSTAND;SGR:SGR-HOUTOPSTAND;*-**-GR-HOUTOPSTAND-G/A/S;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;2.4;;;368;0
HOUTOPSTAND_GEMENGD;*;-;**;-;GR;-;HOUTOPSTAND;_;GEMENGD;;;;;;;;;;;-;G;;;;;*-**-GR-HOUTOPSTAND_GEMENGD-G;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;2.4;;;369;368
HOUTOPSTAND_LOOF;*;-;**;-;GR;-;HOUTOPSTAND;_;LOOF;;;;;;;;;;;-;G;;;;;*-**-GR-HOUTOPSTAND_LOOF-G;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;2.4;;;370;368
HOUTOPSTAND_NAALD;*;-;**;-;GR;-;HOUTOPSTAND;_;NAALD;;;;;;;;;;;-;G;;;;;*-**-GR-HOUTOPSTAND_NAALD-G;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;2.4;;;371;368
HOUTWAL;*;-;**;-;GR;-;HOUTWAL;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-HOUTWAL;*-**-GR-HOUTWAL-G/S;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;4.1;Symbool toegevoegd;GEWIJZIGD;367;0
KRUIDEN;*;-;**;-;GR;-;KRUIDEN;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-KRUIDEN;SGR:SGR-KRUIDEN;*-**-GR-KRUIDEN-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2.4;;;397;0
KWELDER;*;-;**;-;GR;-;KWELDER;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-KWELDER;*-**-GR-KWELDER-G/S;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;4.1;;NIEUW;3369;0
MAAIVELD;*;-;**;-;GR;-;MAAIVELD;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-MAAIVELD;SGR:SGR-MAAIVELD;*-**-GR-MAAIVELD-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2.4;;;374;0
MOERAS;*;-;**;-;GR;-;MOERAS;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-MOERAS;SGR:SGR-MOERAS;*-**-GR-MOERAS-G/A/S;0.13;120;122;120;120;253;CONTINUOUS;0.35;120;122;120;120;253;CONTINUOUS;0.35;120;122;120;120;253;V-CONTINUOUS-SO;0.35;120;122;120;120;253;CONTINUOUS;;;2.3;;;412;0
PERK;*;-;**;-;GR;-;PERK;;;;;;;;;;;;;-;G;;;;;*-**-GR-PERK-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.0;;NIEUW;378;0
PLANT;*;-;**;-;GR;-;PLANT;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-BEPLANTING;SGR:SGR-BEPLANTING;*-**-GR-PLANT-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.1;Vervallen vanwege vervanging;VERVALLEN;387;0
PLANT_BODEMBEDEKKER;*;-;**;-;GR;-;PLANT;_;BODEMBEDEKKER;;;;;;;;;;;-;G;;;;;*-**-GR-PLANT_BODEMBEDEKKER-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.1;Vervallen vanwege vervanging;VERVALLEN;392;387
PLANT_EENJARIGEPLANT;*;-;**;-;GR;-;PLANT;_;EENJARIGEPLANT;;;;;;;;;;;-;G;;;;;*-**-GR-PLANT_EENJARIGEPLANT-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.1;Vervallen vanwege vervanging;VERVALLEN;391;387
PLANT_KLIMPLANT;*;-;**;-;GR;-;PLANT;_;KLIMPLANT;;;;;;;;;;;-;G;;;;;*-**-GR-PLANT_KLIMPLANT-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.1;Vervallen vanwege vervanging;VERVALLEN;388;387
PLANT_OEVERPLANT;*;-;**;-;GR;-;PLANT;_;OEVERPLANT;;;;;;;;;;;-;G;;;;;*-**-GR-PLANT_OEVERPLANT-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.1;Vervallen vanwege vervanging;VERVALLEN;394;387
PLANT_ROOS;*;-;**;-;GR;-;PLANT;_;ROOS;;;;;;;;;;;-;G;;;;;*-**-GR-PLANT_ROOS-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.1;Vervallen vanwege vervanging;VERVALLEN;389;387
PLANT_VASTEPLANT;*;-;**;-;GR;-;PLANT;_;VASTEPLANT;;;;;;;;;;;-;G/A/S;;;AGR:AGR-VASTEPLANTEN;SGR:SGR-VASTEPLANTEN;*-**-GR-PLANT_VASTEPLANT-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.1;Vervallen vanwege vervanging;VERVALLEN;390;387
PLANT_WATERPLANT;*;-;**;-;GR;-;PLANT;_;WATERPLANT;;;;;;;;;;;-;G/A/S;;;AGR:AGR-WATERPLANTEN;SGR:SGR-WATERPLANTEN;*-**-GR-PLANT_WATERPLANT-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.1;Vervallen vanwege vervanging;VERVALLEN;393;387
PLANT_WISSELBEPLANTING;*;-;**;-;GR;-;PLANT;_;WISSELBEPLANTING;;;;;;;;;;;-;G/A/S;;;AGR:AGR-WISSELBEPLANTING;SGR:SGR-WISSELBEPLANTING;*-**-GR-PLANT_WISSELBEPLANTING-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.1;Vervallen vanwege vervanging;VERVALLEN;395;387
PLANTENBAK;*;-;**;-;GR;-;PLANTENBAK;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-PLANTENBAK;*-**-GR-PLANTENBAK-G/S;0.13;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;V-CONTINUOUS-SO;0.25;90;92;90;90;253;CONTINUOUS;;;2.4;;;398;0
PLANTGATVERBETERING;*;-;**;-;GR;-;PLANTGATVERBETERING;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-PLANTGATVERBETERING;SGR:SGR-PLANTGATVERBETERING;*-**-GR-PLANTGATVERBETERING-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2.4;;;364;0
PLANTSOEN;*;-;**;-;GR;-;PLANTSOEN;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-BEPLANTING;SGR:SGR-BEPLANTING;*-**-GR-PLANTSOEN-G/A/S;0.13;90;92;90;90;253;GR-PLANTSOEN-SO;0.35;90;92;90;90;253;GR-PLANTSOEN-SO;0.35;90;92;90;90;253;GR-PLANTSOEN-SO;0.35;90;92;90;90;253;GR-PLANTSOEN-SO;;;3.1;Vervallen vanwege vervanging;VERVALLEN;375;0
PLANTSOEN_BOSPLANTSOEN;*;-;**;-;GR;-;PLANTSOEN;_;BOSPLANTSOEN;;;;;;;;;;;-;G/A/S;;;AGR:AGR-BOSPLANTSOEN;SGR:SGR-BOSPLANTSOEN;*-**-GR-PLANTSOEN_BOSPLANTSOEN-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.1;Vervallen vanwege vervanging;VERVALLEN;376;375
PLANTSOEN_SIERPLANTSOEN;*;-;**;-;GR;-;PLANTSOEN;_;SIERPLANTSOEN;;;;;;;;;;;-;G/A/S;;;AGR:AGR-SIERPLANTSOEN;SGR:SGR-SIERPLANTSOEN;*-**-GR-PLANTSOEN_SIERPLANTSOEN-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.1;Vervallen vanwege vervanging;VERVALLEN;377;375
RIET;*;-;**;-;GR;-;RIET;;;;;;;;;;;;;-;G/S/A;;;AGR:AGR-RIET;SGR:SGR-RIETLAND;*-**-GR-RIET-G/S/A;0.13;120;122;120;120;201,235,112;CONTINUOUS;0.35;120;122;120;120;253;CONTINUOUS;0.35;120;122;120;120;253;V-CONTINUOUS-SO;0.35;120;122;120;120;253;CONTINUOUS;;;5.0;ARCERINGSNAAM AANGEPAST;GEWIJZIGD;411;0
SIERPLANTSOEN;*;-;**;-;GR;-;SIERPLANTSOEN;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-SIERPLANTSOEN;*-**-GR-SIERPLANTSOEN-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.2;Ontbrekende Laag;NIEUW;3040;0
SOORTAANDUIDING;*;-;**;-;GR;-;SOORTAANDUIDING;;;;;;;;;;;;;-;S;;;;SGR:SGR-SOORTAANDUIDING;*-**-GR-SOORTAANDUIDING-S;0.13;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;V-CONTINUOUS-SO;0.35;7;7;7;7;253;CONTINUOUS;;;2.3;;;354;0
SPORTVELD;*;-;**;-;GR;-;SPORTVELD;;;;;;;;;;;;;-;G/S/A;;;AGR:AGR-SPORTVELD_GRAS;SGR:SGR-SPORTVELD_GRAS;*-**-GR-SPORTVELD-G/S/A;0.13;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;V-CONTINUOUS-SO;0.35;60;62;90;90;253;CONTINUOUS;;;3.1;naam symbool en arcering aangepast;GEWIJZIGD;406;0
SPORTVELD_BELIJNING;*;-;**;-;GR;-;SPORTVELD;_;BELIJNING;;;;;;;;;;;-;G;;;;;*-**-GR-SPORTVELD_BELIJNING-G;0.13;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;V-CONTINUOUS-SO;0.35;7;7;7;7;253;CONTINUOUS;;;2.5;;;407;406
SPORTVELD_KUNSTGRAS;*;-;**;-;GR;-;SPORTVELD;_;KUNSTGRAS;;;;;;;;;;;-;G;;;;;*-**-GR-SPORTVELD_KUNSTGRAS-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2.4;;;409;406
SPORTVELD_NATUURGRAS;*;-;**;-;GR;-;SPORTVELD;_;NATUURGRAS;;;;;;;;;;;-;G;;;;;*-**-GR-SPORTVELD_NATUURGRAS-G;0.13;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;CONTINUOUS;0.35;60;62;90;90;253;V-CONTINUOUS-SO;0.35;60;62;90;90;253;CONTINUOUS;;;2.4;;;408;406
STRUIK;*;-;**;-;GR;-;STRUIK;;;;;;;;;;;;;-;G;;;;;*-**-GR-STRUIK-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3.0;;NIEUW;373;0
STRUWEEL;*;-;**;-;GR;-;STRUWEEL;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-STRUWEEL;SGR:SGR-STRUWEEL;*-**-GR-STRUWEEL-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2.4;;;372;0
TEELGROND;*;-;**;-;GR;-;TEELGROND;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-TEELGROND;SGR:SGR-TEELGROND;*-**-GR-TEELGROND-G/A/S;0.13;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;V-CONTINUOUS-SO;0.25;90;92;90;90;253;CONTINUOUS;;;2.4;;;400;0
TYPEAANDUIDING;*;-;**;-;GR;-;TYPEAANDUIDING;;;;;;;;;;;;;-;S;;;;SGR:SGR-TYPEAANDUIDING;*-**-GR-TYPEAANDUIDING-S;0.13;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;V-CONTINUOUS-SO;0.35;7;7;7;7;253;CONTINUOUS;;;2.3;;;353;0
VERWIJDEREN;*;-;**;-;GR;-;VERWIJDEREN;;;;;;;;;;;;;-;A;;;AGR:AGR-VERWIJDEREN;;*-**-GR-VERWIJDEREN-A;0.13;10;12;10;10;253;CONTINUOUS;0.35;10;12;10;10;253;CONTINUOUS;0.35;10;12;10;10;253;V-CONTINUOUS-SO;0.35;10;12;10;10;253;CONTINUOUS;;;2.3;;;355;0
