OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
GRENS_VLAKAFSLUITER;*;-;**;-;KG;-;GRENS;_;VLAKAFSLUITER;;;;;;;;;;;;;;;*-**-KG-GRENS_VLAKAFSLUITER;0.18;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;;;3111;557;http://digitalbuildingdata.tech/nlcs/def/35f1dc71-ef45-4dff-903d-2b052c13bc32;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_WATERSCHAP;*;-;**;-;KG;-;GRENS;_;WATERSCHAP;;;;;;;;;;;;;;;*-**-KG-GRENS_WATERSCHAP;0.18;150;152;150;150;253;KG-WATERSCHAP-SO;0.35;150;152;150;150;253;KG-WATERSCHAP-SO;0.35;150;152;150;150;253;V-CONTINUOUS-SO;0.35;150;152;150;150;253;CONTINUOUS;;;561;557;http://digitalbuildingdata.tech/nlcs/def/0d1fc38a-12fd-4196-b5bd-ac0b519d9ad9;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_WIJK;*;-;**;-;KG;-;GRENS;_;WIJK;;;;;;;;;;;;;;;*-**-KG-GRENS_WIJK;0.18;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;;;3112;557;http://digitalbuildingdata.tech/nlcs/def/85e3b2a4-2f89-4393-b16b-3106569fc1b7;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_WIJZIGING;*;-;**;-;KG;-;GRENS;_;WIJZIGING;;;;;;;;;;;;;;;*-**-KG-GRENS_WIJZIGING;0.18;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;;;3113;557;http://digitalbuildingdata.tech/nlcs/def/2dcf7435-e092-4375-87e5-fd41d1d006c7;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRONDEIGENDOM;*;-;**;-;KG;-;GRONDEIGENDOM;;;;;;;;;;;;;;;AKG-GRONDEIGENDOM;;*-**-KG-GRONDEIGENDOM;0.18;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;V-CONTINUOUS-SO;0.35;130;132;130;130;253;CONTINUOUS;;;598;;http://digitalbuildingdata.tech/nlcs/def/655e65cb-c435-4453-802b-817827ac5e5d;
GRONDEIGENDOM_GEMEENTE;*;-;**;-;KG;-;GRONDEIGENDOM;_;GEMEENTE;;;;;;;;;;;;;;;*-**-KG-GRONDEIGENDOM_GEMEENTE;0.18;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;V-CONTINUOUS-SO;0.35;130;132;130;130;253;CONTINUOUS;;;607;598;http://digitalbuildingdata.tech/nlcs/def/30335d0f-f54d-433e-80da-e449c7d6b35f;http://digitalbuildingdata.tech/nlcs/def/655e65cb-c435-4453-802b-817827ac5e5d
GRONDEIGENDOM_PARTICULIER;*;-;**;-;KG;-;GRONDEIGENDOM;_;PARTICULIER;;;;;;;;;;;;;;;*-**-KG-GRONDEIGENDOM_PARTICULIER;0.18;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;V-CONTINUOUS-SO;0.35;130;132;130;130;253;CONTINUOUS;;;610;598;http://digitalbuildingdata.tech/nlcs/def/11fb48a9-674a-4e29-8d9c-6a2293b5e33f;http://digitalbuildingdata.tech/nlcs/def/655e65cb-c435-4453-802b-817827ac5e5d
GRONDEIGENDOM_PRORAIL;*;-;**;-;KG;-;GRONDEIGENDOM;_;PRORAIL;;;;;;;;;;;;;;;*-**-KG-GRONDEIGENDOM_PRORAIL;0.18;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;V-CONTINUOUS-SO;0.35;130;132;130;130;253;CONTINUOUS;;;608;598;http://digitalbuildingdata.tech/nlcs/def/53abcc33-e8b7-4349-a04c-eca7b73e7d69;http://digitalbuildingdata.tech/nlcs/def/655e65cb-c435-4453-802b-817827ac5e5d
GRONDEIGENDOM_PROVINCIE;*;-;**;-;KG;-;GRONDEIGENDOM;_;PROVINCIE;;;;;;;;;;;;;;;*-**-KG-GRONDEIGENDOM_PROVINCIE;0.18;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;V-CONTINUOUS-SO;0.35;130;132;130;130;253;CONTINUOUS;;;606;598;http://digitalbuildingdata.tech/nlcs/def/b435595e-9f7b-4836-9e76-bc6ed75e6f4a;http://digitalbuildingdata.tech/nlcs/def/655e65cb-c435-4453-802b-817827ac5e5d
GRONDEIGENDOM_RIJK;*;-;**;-;KG;-;GRONDEIGENDOM;_;RIJK;;;;;;;;;;;;;;;*-**-KG-GRONDEIGENDOM_RIJK;0.18;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;V-CONTINUOUS-SO;0.35;130;132;130;130;253;CONTINUOUS;;;599;598;http://digitalbuildingdata.tech/nlcs/def/fd3323d1-064d-411d-a345-ddb0fe7ded12;http://digitalbuildingdata.tech/nlcs/def/655e65cb-c435-4453-802b-817827ac5e5d
