"FASE","BIB","SYMBOOL","ID"
"B","SRI","B-SRI-KOLK_TROTTOIR_01-SO","3831"
"B","SRI","B-SRI-KOLK_STRAAT_02-SO","3830"
"","SRI","SRI-KOLK_COMBINATIE_01-SO","3841"
"V","SRI","V-SRI-KOLK_TROTTOIR-SO","1058"
"B","SRI","B-SRI-KOLK_STRAAT_01-SO","3829"
"V","SRI","V-SRI-KOLK_IFILTR-SO","1054"
"","SRI","SRI-KOLK_RWS_01-SO","3845"
"","SRI","SRI-KOLK_ZANDVANG-SO","2857"
"V","SRI","V-SRI-KOLK_STRAAT_02-SO","3865"
"V","SRI","V-SRI-KOLK_ZANDVANG_01-SO","3868"
"V","SRI","V-SRI-KOLK_STRAAT-SO","3863"
"V","SRI","V-SRI-KOLK_IFILTR_01-SO","3859"
"","SRI","SRI-KOLK_ZANDVANG_01-SO","3852"
"V","SRI","V-SRI-KOLK_RWS_02-SO","3862"
"","SRI","SRI-KOLK_TROTTOIR_01-SO","3850"
"","SRI","SRI-KOLK_IFILTR_02-SO","3844"
"V","SRI","V-SRI-KOLK_COMBINATIE-SO","1053"
"","SRI","SRI-KOLK_ZANDVANG_02-SO","3853"
"V","SRI","V-SRI-KOLK_TROTTOIR_01-SO","3866"
"V","SRI","V-SRI-KOLK_IFILTR_02-SO","3860"
"B","SRI","B-SRI-KOLK_RWS-SO","2116"
"B","SRI","B-SRI-KOLK_IFILTR_02-SO","3825"
"","SRI","SRI-KOLK_STRAAT_01-SO","3848"
"B","SRI","B-SRI-KOLK_COMBINATIE_01-SO","3822"
"B","SRI","B-SRI-KOLK_COMBINATIE_02-SO","3823"
"V","SRI","V-SRI-KOLK_RWS_01-SO","3861"
"","SRI","SRI-KOLK_IFILTR_01-SO","3843"
"V","SRI","V-SRI-KOLK_ZANDVANG_02-SO","3869"
"B","SRI","B-SRI-KOLK_IFILTR-SO","2115"
"B","SRI","B-SRI-KOLK_TROTTOIR_02-SO","3832"
"V","SRI","V-SRI-KOLK_STRAAT_01-SO","3864"
"B","SRI","B-SRI-KOLK_IFILTR_01-SO","3824"
"B","SRI","B-SRI-KOLK_RWS_01-SO","3826"
"V","SRI","V-SRI-KOLK_RWS-SO","1055"
"V","SRI","V-SRI-KOLK_ZANDVANG-SO","1059"
"","SRI","SRI-PUT_INSPECTIE-SO","2973"
"V","SRI","V-SRI-PUT_ITR_KUNSTSTOF-SO","2153"
"","SRI","SRI-PUT_BLINDEPUT-SO","1002"
"","SRI","SRI-PUT_BETON-SO","2858"
"","SRI","SRI-PUT_GWA-SO","2134"
"","SRI","SRI-PUT_POMPPUT-SO","2141"
"V","SRI","V-SRI-PUT_KUNSTSTOF-SO","2863"
"","SRI","SRI-PUT_METSELWERK-SO","2861"
"","SRI","SRI-PUT_STUWPUT-SO","1013"
"V","SRI","V-SRI-PUT_VALPUT-SO","1074"
"","SRI","SRI-PUT_VACUUM-SO","1015"
"","SRI","SRI-PUT_KRUISPUT-SO","2611"
"V","SRI","V-SRI-PUT_DRAIN_DOORSPUIT-SO","1031"
"","SRI","SRI-PUT_VWA-SO","2144"
"","SRI","SRI-PUT_ZANDVANGPUT-SO","4166"
"","SRI","SRI-PUT_DRAIN-SO","971"
"V","SRI","V-SRI-PUT_VACUUM-SO","1073"
"V","SRI","V-SRI-PUT_HWA_LAMELLENFILTER-SO","2610"
"B","SRI","B-SRI-PUT_POMPPUT-SO","2125"
"","SRI","SRI-PUT_SWA-SO","2142"
"B","SRI","B-SRI-PUT_BETON-SO","2851"
"","SRI","SRI-PUT_DRAIN_DOORSPUIT-SO","970"
"","SRI","SRI-PUT_OVERSTORT-SO","2140"
"V","SRI","V-SRI-PUT_ITR-SO","1065"
"","SRI","SRI-PUT_HWA-SO","2859"
"B","SRI","B-SRI-PUT_DRAIN_KUNSTSTOF-SO","3837"
"V","SRI","V-SRI-PUT_SWA_KUNSTSTOF-SO","2156"
"B","SRI","B-SRI-PUT_HWA-SO","2852"
"","SRI","SRI-PUT_VWA_KUNSTSTOF-SO","2145"
"","SRI","SRI-PUT_GWA_KUNSTSTOF-SO","2135"
"","SRI","SRI-PUT_HONDEHOKPUT-SO","1004"
"","SRI","SRI-PUT_ITR-SO","2137"
"","SRI","SRI-PUT_ONTSTOPPINGSPUT-SO","1009"
"V","SRI","V-SRI-PUT_BETON-SO","2862"
"B","SRI","B-SRI-PUT_METSELWERK-SO","2854"
"V","SRI","V-SRI-PUT_VWA-SO","1075"
"","SRI","SRI-PUT_HWA_LAMELLENFILTER-SO","2152"
"B","SRI","B-SRI-PUT_KUNSTSTOF-SO","2853"
"","SRI","SRI-PUT_KUNSTSTOF-SO","2860"
"B","SRI","B-SRI-PUT_VWA-SO","2128"
"","SRI","SRI-PUT_VALPUT-SO","1016"
"","SRI","SRI-PUT_OPHOOGTEBRENGEN-SO","2755"
"V","SRI","V-SRI-PUT_DRAIN_KUNSTSTOF_DOORSPUIT-SO","3855"
"","SRI","SRI-PUT_PERS-SO","1011"
"","SRI","SRI-PUT_DRAIN_KUNSTSTOF-SO","3839"
"","SRI","SRI-PUT_MONSTERNAME-SO","1008"
"V","SRI","V-SRI-PUT_HWA-SO","1064"
"V","SRI","V-SRI-PUT_MONSTERNAME-SO","1066"
"V","SRI","V-SRI-PUT_KRUISPUT-SO","2155"
"V","SRI","V-SRI-PUT_GWA-SO","1062"
"","SRI","SRI-PUT_DRAIN_KUNSTSTOF_DOORSPUIT-SO","3840"
"B","SRI","B-SRI-PUT_DRAIN_DOORSPUIT-SO","3836"
"B","SRI","B-SRI-PUT_HWA_KUNSTSTOF-SO","2120"
"V","SRI","V-SRI-PUT_HONDEHOKPUT-SO","1063"
"V","SRI","V-SRI-PUT_OVERSTORT-SO","1068"
"","SRI","SRI-PUT_HWA_KUNSTSTOF-SO","2136"
"B","SRI","B-SRI-PUT_DRAIN-SO","3835"
"B","SRI","B-SRI-PUT_SWA_KUNSTSTOF-SO","2127"
"V","SRI","V-SRI-PUT_INSPECTIE-SO","3870"
"V","SRI","V-SRI-PUT_POMPPUT-SO","1070"
"B","SRI","B-SRI-PUT_VWA_KUNSTSTOF-SO","2129"
"B","SRI","B-SRI-PUT_SWA-SO","2126"
"V","SRI","V-SRI-PUT_DRAIN_KUNSTSTOF-SO","3854"
"V","SRI","V-SRI-PUT_DRAIN-SO","1032"
"B","SRI","B-SRI-PUT_OVERSTORT-SO","2124"
"B","SRI","B-SRI-PUT_GWA_KUNSTSTOF-SO","2119"
"V","SRI","V-SRI-PUT_METSELWERK-SO","2864"
"V","SRI","V-SRI-PUT_STUWPUT-SO","1071"
"B","SRI","B-SRI-PUT_GWA-SO","2118"
"V","SRI","V-SRI-PUT_ONTSTOPPINGSPUT-SO","1067"
"B","SRI","B-SRI-PUT_KOPPELPUT-SO","2123"
"B","SRI","B-SRI-PUT_DRAIN_KUNSTSTOF_DOORSPUIT-SO","3838"
"V","SRI","V-SRI-PUT_ZANDVANGPUT-SO","4167"
"V","SRI","V-SRI-PUT_VWA_KUNSTSTOF-SO","2157"
"","SRI","SRI-PUT_SWA_KUNSTSTOF-SO","2143"
"","SRI","SRI-PUT_ITR_KUNSTSTOF-SO","2138"
"B","SRI","B-SRI-PUT_ITR-SO","2121"
"V","SRI","V-SRI-PUT_HWA_KUNSTSTOF-SO","2151"
"V","SRI","V-SRI-PUT_BLINDEPUT-SO","1061"
"V","SRI","V-SRI-PUT_GWA_KUNSTSTOF-SO","2150"
"V","SRI","V-SRI-PUT_SWA-SO","1072"
"V","SRI","V-SRI-PUT_PERS-SO","1069"
"B","SRI","B-SRI-PUT_ITR_KUNSTSTOF-SO","2122"
"","SRI","SRI-PUTNUMMER-SO","1019"
"","SRI","SRI-MATERIAAL-SO","2146"
"","SRI","SRI-PUTDEKSELHOOGTE-SO","1018"
"","SRI","SRI-STROOMRICHTING_RECHTS-SO","2975"
"","SRI","SRI-STROOMRICHTING_LINKS-SO","2974"
"","SRI","SRI-STROOMRICHTING-SO","1020"
"","SRI","SRI-BOB-SO","968"
"","SRI","SRI-SCHILDMUUR-SO","3365"
"V","SRI","V-SRI-SCHILDMUUR-SO","3366"
"","SRI","SRI-DRAIN_TALUDGOOT-SO","972"
"V","SRI","V-SRI-DRAIN_T STUK-SO","3368"
"","SRI","SRI-DRAIN_T STUK-SO","3367"
"V","SRI","V-SRI-DRAIN_TALUDGOOT-SO","1033"
"","SRI","SRI-GEMAAL-SO","973"
"V","SRI","V-SRI-GEMAAL-SO","1034"
"V","SRI","V-SRI-UITSTROOMBAK-SO","1080"
"","SRI","SRI-UITSTROOMBAK-SO","1022"
"V","SRI","V-SRI-TANK-SO","2612"
"","SRI","SRI-TANK_SEPTIC-SO","1021"
"","SRI","SRI-TANK-SO","2147"
"V","SRI","V-SRI-TANK_SEPTIC-SO","1079"
"","SRI","SRI-TANK_PROPAAN-SO","2747"
"V","SRI","V-SRI-TANK_PROPAAN-SO","2752"
"V","SRI","V-SRI-TANK_AARDGAS-SO","2751"
"","SRI","SRI-TANK_AARDGAS-SO","2746"
"","SRI","SRI-TERREINKAST-SO","2148"
"V","SRI","V-SRI-TERREINKAST-SO","2613"
"","SAM","SAM-ASPUNTNUMMER-SO","135"
"","SAM","SAM-AS-D","136"
"","SKG","SKG-KADASTRAAL_NOK_PUNT-SO","827"
"","SKG","SKG-KADASTRAAL_GRENSPAAL-SO","828"
"V","SKG","V-SKG-KADASTRAAL_GRENSPAAL-SO","3592"
"","SKG","SKG-KADASTRAAL_NOK_PLAT-SO","826"
"","SOG","SOG-WATER_KANAAL-SO","3144"
"","SOG","SOG-WATER_BRON-SO","3140"
"","SOG","SOG-WATER_SLOOT-SO","3147"
"","SOG","SOG-WATER_HAVEN-SO","3143"
"","SOG","SOG-WATER_MEER-SO","3145"
"","SOG","SOG-WATER_HOUTWAL-SO","3363"
"","SOG","SOG-WATER-SO","961"
"","SOG","SOG-WATER_BEEK-SO","3139"
"","SOG","SOG-WATER_KWELDER-SO","3364"
"","SOG","SOG-WATER_GREPPEL-SO","3142"
"","SOG","SOG-WATER_GRACHT-SO","3141"
"","SOG","SOG-WATER_RIVIER-SO","3146"
"","SOG","SOG-STRAND-SO","3148"
"","SOG","SOG-WATERLIJN-D","960"
"","SOG","SOG-ERF_PARKEREN-SO","3438"
"","SOG","SOG-ERF-SO","3150"
"","SOG","SOG-BEBOUWING_ENTREE-SO","2955"
"","SOG","SOG-BEBOUWING_TRAFO_LAGE-SO","2959"
"","SOG","SOG-BEBOUWING_ENTREE_GARAGE-SO","2956"
"","SOG","SOG-BEBOUWING_FIETSENSTALLING-SO","2957"
"V","SOG","V-SOG-BEBOUWING_OPENBAAR_TOILET-SO","2963"
"V","SOG","V-SOG-BEBOUWING_FIETSENSTALLING-SO","2962"
"","SOG","SOG-BEBOUWING_OPENBAAR_TOILET-SO","2958"
"V","SOG","V-SOG-BEBOUWING_TRAFO_LAGE-SO","2964"
"","SOG","SOG-SLOOTKANT-SO","3153"
"","SOG","SOG-ZANDVERSTUIVING-SO","3149"
"V","SOG","V-SOG-TAXISTANDPLAATS-SO","2965"
"","SOG","SOG-TAXISTANDPLAATS-SO","2961"
"","SOG","SOG-SLIK-SO","3152"
"","SOG","SOG-HEK-D","957"
"","SOG","SOG-ONBEGROEID-SO","3151"
"","SOG","SOG-RIJRICHTING-SO","2960"
"","SOG","SOG-HOOGTEPUNT-SO","951"
"","SOG","SOG-ERFGRENS_LINKS-D","953"
"","SOG","SOG-ERFGRENS_RECHTS-D","952"
"","SOG","SOG-GEVEL_RECHTS-D","955"
"","SOG","SOG-GEVEL_LINKS-D","954"
"","SKL","SKL-WTB_POMPPUT-SO","897"
"V","SKL","V-SKL-WTB_HULP_VERLOOPSTUK-SO","3698"
"","SKL","SKL-WTB_HULP_METER_DRUK-SO","882"
"","SKL","SKL-WTB_HULP_EXPANSIESTUK_GOLF-SO","876"
"","SKL","SKL-WTB_HULP_AFSLUITER_KLEP-SO","866"
"","SKL","SKL-WTB_HULP_METER_KATHODISCHE BESCHERMING-SO","884"
"","SKL","SKL-WTB_HULP_METER_HOEVEELHEID-SO","883"
"","SKL","SKL-WTB_HULP_VERLOOPSTUK-SO","891"
"","SKL","SKL-WTB_HULP_SPUIKRAAN-SO","887"
"","SKL","SKL-WTB_HULP_KEERKLEP-SO","878"
"","SKL","SKL-WTB_HULP_ONTLUCHTING-SO","885"
"","SKL","SKL-WTB_HULP_ANODE BEDRADING-SO","869"
"","SKL","SKL-WTB_HULP_VLINDERKLEP-SO","893"
"","SKL","SKL-WTB_HULP_BOB-SO","872"
"","SKL","SKL-WTB_HULP_BELUCHTING_ONTLUCHTING-SO","871"
"","SKL","SKL-WTB_HULP_TERREINKAST_GAS-SO","889"
"","SKL","SKL-WTB_HULP_TERREINKAST_WATER-SO","890"
"","SKL","SKL-WTB_HULP_LEIDINGMERKPAAL-SO","879"
"","SKL","SKL-WTB_HULP_MATERIAAL-SO","881"
"","SKL","SKL-WTB_HULP_AANSLUITPUNT-SO","861"
"","SKL","SKL-WTB_HULP_AFSLUITER_HAAKS-SO","864"
"","SKL","SKL-WTB_HULP_STROOMRICHTING-SO","888"
"","SKL","SKL-WTB_HULP_EXPANSIESTUK-SO","875"
"","SKL","SKL-WTB_HULP_AFSLUITER_DRIEWEG-SO","863"
"","SKL","SKL-WTB_HULP_AFSLUITER_SPINDEL-SO","868"
"","SKL","SKL-WTB_HULP_LINT_ANODE_MANTELBUIS-SO","880"
"","SKL","SKL-WTB_HULP_AFSLUITER-SO","862"
"","SKL","SKL-WTB_HULP_EINDKAP-SO","874"
"","SKL","SKL-WTB_HULP_DEMARCATIE-SO","873"
"","SKL","SKL-WTB_HULP_AFSLUITER_HANDB-SO","865"
"","SKL","SKL-WTB_HULP_AFSLUITER_KOGEL-SO","867"
"","SKL","SKL-WTB_HULP_EXPANSIESTUK_SCHUIF-SO","877"
"","SKL","SKL-WTB_HULP_SCHOONMAAKSTUK-SO","886"
"","SKL","SKL-WTB_HULP_BELUCHTING-SO","870"
"","SKL","SKL-WTB_KOUDENET_BRONPUT-SO","895"
"V","SKL","V-SKL-WTB_HULP_EXPANSIESTUK-SO","3682"
"","SKL","SKL-WTB_WARMTENET_PUT-SO","900"
"V","SKL","V-SKL-WTB_HULP_ONTLUCHTING-SO","3692"
"V","SKL","V-SKL-WTB_HULP_ANODE BEDRADING-SO","3676"
"","SKL","SKL-WTB_PUT-SO","898"
"V","SKL","V-SKL-WTB_HULP_METER_KATHODISCHE BESCHERMING-SO","3691"
"","SKL","SKL-WTB_WARMTENET_BRONPUT-SO","899"
"V","SKL","V-SKL-WTB_HULP_AFSLUITER_HANDB-SO","3672"
"V","SKL","V-SKL-WTB_PUT-SO","3704"
"V","SKL","V-SKL-WTB_HULP_EXPANSIESTUK_SCHUIF-SO","3684"
"V","SKL","V-SKL-WTB_HULP_AFSLUITER_KOGEL-SO","3674"
"V","SKL","V-SKL-WTB_POMPPUT-SO","3703"
"V","SKL","V-SKL-WTB_KOUDENET_BRONPUT-SO","3701"
"V","SKL","V-SKL-WTB_HULP_BOB-SO","3679"
"V","SKL","V-SKL-WTB_HULP_LINT_ANODE_MANTELBUIS-SO","3687"
"V","SKL","V-SKL-WTB_HULP_STROOMRICHTING-SO","3695"
"V","SKL","V-SKL-WTB_KOUDENET_PUT-SO","3702"
"V","SKL","V-SKL-WTB_INKOOPPUNT-SO","3700"
"V","SKL","V-SKL-WTB_HULP_KEERKLEP-SO","3685"
"","SKL","SKL-WTB_KOUDENET_PUT-SO","896"
"V","SKL","V-SKL-WTB_HULP_SPUIKRAAN-SO","3694"
"V","SKL","V-SKL-WTB_HULP_AFSLUITER_KLEP-SO","3673"
"V","SKL","V-SKL-WTB_HULP_EINDKAP-SO","3681"
"V","SKL","V-SKL-WTB_HULP_AFSLUITER_DRIEWEG-SO","3670"
"","SKL","SKL-WTB_INKOOPPUNT-SO","894"
"V","SKL","V-SKL-WTB_HULP_SCHOONMAAKSTUK-SO","3693"
"V","SKL","V-SKL-WTB_WARMTENET_PUT-SO","3706"
"V","SKL","V-SKL-WTB_WARMTENET_BRONPUT-SO","3705"
"V","SKL","V-SKL-WTB_HULP_EXPANSIESTUK_GOLF-SO","3683"
"V","SKL","V-SKL-WTB_HULP_TERREINKAST_WATER-SO","3697"
"V","SKL","V-SKL-WTB_HULP_BELUCHTING_ONTLUCHTING-SO","3678"
"V","SKL","V-SKL-WTB_HULP_DEMARCATIE-SO","3680"
"V","SKL","V-SKL-WTB_HULP_AFSLUITER-SO","3669"
"V","SKL","V-SKL-WTB_HULP_METER_HOEVEELHEID-SO","3690"
"V","SKL","V-SKL-WTB_HULP_MATERIAAL-SO","3688"
"V","SKL","V-SKL-WTB_HULP_AANSLUITPUNT-SO","3668"
"V","SKL","V-SKL-WTB_HULP_BELUCHTING-SO","3677"
"V","SKL","V-SKL-WTB_HULP_VLINDERKLEP-SO","3699"
"V","SKL","V-SKL-WTB_HULP_AFSLUITER_SPINDEL-SO","3675"
"V","SKL","V-SKL-WTB_HULP_AFSLUITER_HAAKS-SO","3671"
"V","SKL","V-SKL-WTB_HULP_TERREINKAST_GAS-SO","3696"
"V","SKL","V-SKL-WTB_HULP_LEIDINGMERKPAAL-SO","3686"
"V","SKL","V-SKL-WTB_HULP_METER_DRUK-SO","3689"
"","SKL","SKL-TANK-SO","857"
"V","SKL","V-SKL-TANK-SO","3659"
"","SKL","SKL-DATA_TERREINKAST-SO","832"
"","SKL","SKL-DATA_KABELROL-SO","831"
"","SKL","SKL-DATA_HULP_MOF-SO","830"
"","SKL","SKL-DATA_HULP_MOF_VERBINDING_HDPE-SO","3127"
"V","SKL","V-SKL-DATA_GLASVEZEL_HULP_MOF-SO","3596"
"","SKL","SKL-DATA_SIGNAALGEVER_DETECTIELUS_SLIJPEN-SO","2017"
"","SKL","SKL-DATA_GLASVEZEL_KABELPUT_RECHTHOEKIG-SO","2021"
"V","SKL","V-SKL-DATA_KABELROL-SO","3605"
"","SKL","SKL-DATA_STRAALZENDER-SO","3125"
"","SKL","SKL-DATA_ZENDMAST-SO","3128"
"","SKL","SKL-DATA_SIGNAALGEVER_DRIP-SO","2027"
"","SKL","SKL-DATA_SIGNAALGEVER_STATISCH-SO","2030"
"V","SKL","V-SKL-DATA_HULP_MOF-SO","3603"
"V","SKL","V-SKL-DATA_TELPAAL-SO","3614"
"","SKL","SKL-DATA_GLASVEZEL_KAST_STERPUNTKAST-SO","2025"
"","SKL","SKL-DATA_GLASVEZEL_KABELPUT_ROND-SO","2022"
"","SKL","SKL-DATA_GLASVEZEL_KAST_ABONNEEBOX-SO","2018"
"","SKL","SKL-DATA_GLASVEZEL_KAST_EINDPUNTKAST-SO","2020"
"","SKL","SKL-DATA_GLASVEZEL_KAST_CVR RUIMTE-SO","2019"
"","SKL","SKL-DATA_GLASVEZEL_HULP_MOF-SO","2024"
"","SKL","SKL-DATA_GLASVEZEL_HULP_LASBOX-SO","2023"
"V","SKL","V-SKL-DATA_GLASVEZEL_KAST_STERPUNTKAST-SO","3602"
"","SKL","SKL-DATA_TELPAAL-SO","3126"
"V","SKL","V-SKL-DATA_GLASVEZEL_KABELPUT_RECHTHOEKIG-SO","3597"
"","SKL","SKL-DATA_SIGNAALGEVER_RADARDETECTIE-SO","2029"
"V","SKL","V-SKL-DATA_SIGNAALGEVER_DETECTIELUS_SLIJPEN-SO","3608"
"","SKL","SKL-DATA_SIGNAALGEVER_DETECTIELUS-SO","2026"
"V","SKL","V-SKL-DATA_HULP_MOF_VERBINDING_HDPE-SO","3604"
"V","SKL","V-SKL-DATA_SIGNAALGEVER_STATISCH-SO","3612"
"","SKL","SKL-DATA_RADARMAST-SO","3124"
"V","SKL","V-SKL-DATA_GLASVEZEL_KABELPUT_ROND-SO","3598"
"V","SKL","V-SKL-DATA_SIGNAALGEVER_DRIP-SO","3609"
"V","SKL","V-SKL-DATA_SIGNAALGEVER_DETECTIELUS-SO","3607"
"V","SKL","V-SKL-DATA_SIGNAALGEVER_RADARDETECTIE-SO","3611"
"","SKL","SKL-DATA_SIGNAALGEVER_DYNAMISCH-SO","2028"
"V","SKL","V-SKL-DATA_SIGNAALGEVER_DYNAMISCH-SO","3610"
"V","SKL","V-SKL-DATA_GLASVEZEL_KAST_ABONNEEBOX-SO","3599"
"V","SKL","V-SKL-DATA_ZENDMAST-SO","3616"
"V","SKL","V-SKL-DATA_GLASVEZEL_HULP_LASBOX-SO","3595"
"V","SKL","V-SKL-DATA_TERREINKAST-SO","3615"
"V","SKL","V-SKL-DATA_STRAALZENDER-SO","3613"
"V","SKL","V-SKL-DATA_GLASVEZEL_KAST_EINDPUNTKAST-SO","3601"
"V","SKL","V-SKL-DATA_RADARMAST-SO","3606"
"V","SKL","V-SKL-DATA_GLASVEZEL_KAST_CVR RUIMTE-SO","3600"
"","SKL","SKL-ET_HULP_MOF_VERBINDING_HDPE-SO","2038"
"","SKL","SKL-ET_HULP_MOF_VERBINDINGSMOF-SO","2036"
"","SKL","SKL-ET_HULP_MOF_EINDMOF-SO","2035"
"","SKL","SKL-ET_HULP_AANSLUITPUNT-SO","840"
"","SKL","SKL-ET_HULP_MOF_VERGROTELUSKOPPELMOF-SO","2039"
"","SKL","SKL-ET_HULP_MOF_VERBINDING_AFTAKMOF-SO","2037"
"","SKL","SKL-ET_HULP_LAS_COMMUNICATIEKABEL-SO","2031"
"","SKL","SKL-ET_HULP_MOF-SO","841"
"","SKL","SKL-ET_HULP_MOF_AFDEKMOF-SO","2033"
"","SKL","SKL-ET_HULP_MOF_AFTAKMOF-SO","2034"
"","SKL","SKL-ET_HULP_LAS_SIGNAALGEVERKABEL-SO","2032"
"V","SKL","V-SKL-ET_AARDING_AARDELECTRODE-SO","3618"
"V","SKL","V-SKL-ET_DVM_KAST_VOEDINGSPUNT-SO","3623"
"","SKL","SKL-ET_AARDING_GALVANISCHE_SCHEIDING-SO","838"
"V","SKL","V-SKL-ET_HULP_MOF_AFDEKMOF-SO","3629"
"","SKL","SKL-ET_KABELROL-SO","842"
"","SKL","SKL-ET_DVM_KAST_VOEDINGSPUNT-SO","3360"
"","SKL","SKL-ET_TERREINKAST-SO","853"
"","SKL","SKL-ET_LS_MAST-SO","3129"
"V","SKL","V-SKL-ET_AARDING_AARDRAIL-SO","3619"
"","SKL","SKL-ET_LICHTGEVOELIGE CEL-SO","843"
"V","SKL","V-SKL-ET_LICHTGEVOELIGE CEL-SO","3637"
"V","SKL","V-SKL-ET_AARDING_BLIKSEMAFLEIDER-SO","3620"
"V","SKL","V-SKL-ET_TERREINKAST-SO","3639"
"V","SKL","V-SKL-ET_HULP_MOF_VERGROTELUSKOPPELMOF-SO","3635"
"V","SKL","V-SKL-ET_AARDING-SO","3617"
"","SKL","SKL-ET_AARDING-SO","833"
"","SKL","SKL-ET_TRANSFORMATORSTATION-SO","854"
"","SKL","SKL-ET_HS_MAST-SO","839"
"V","SKL","V-SKL-ET_HULP_MOF_AFTAKMOF-SO","3630"
"V","SKL","V-SKL-ET_HULP_MOF_VERBINDING_AFTAKMOF-SO","3633"
"V","SKL","V-SKL-ET_LS_MAST-SO","3638"
"","SKL","SKL-ET_AARDING_BLIKSEMAFLEIDER-SO","836"
"V","SKL","V-SKL-ET_HULP_AANSLUITPUNT-SO","3625"
"V","SKL","V-SKL-ET_HS_MAST-SO","3624"
"","SKL","SKL-ET_AARDING_BLIKSEMAFLEIDER_VANGMAST-SO","837"
"V","SKL","V-SKL-ET_HULP_MOF_VERBINDING_HDPE-SO","3634"
"V","SKL","V-SKL-ET_TRANSFORMATORSTATION-SO","3640"
"V","SKL","V-SKL-ET_AARDING_GALVANISCHE_SCHEIDING-SO","3622"
"V","SKL","V-SKL-ET_HULP_LAS_COMMUNICATIEKABEL-SO","3626"
"V","SKL","V-SKL-ET_KABELROL-SO","3636"
"","SKL","SKL-ET_AARDING_AARDRAIL-SO","835"
"V","SKL","V-SKL-ET_HULP_MOF_VERBINDINGSMOF-SO","3632"
"V","SKL","V-SKL-ET_HULP_MOF_EINDMOF-SO","3631"
"","SKL","SKL-ET_AARDING_AARDELECTRODE-SO","834"
"V","SKL","V-SKL-ET_HULP_LAS_SIGNAALGEVERKABEL-SO","3627"
"V","SKL","V-SKL-ET_HULP_MOF-SO","3628"
"V","SKL","V-SKL-ET_AARDING_BLIKSEMAFLEIDER_VANGMAST-SO","3621"
"","SKL","SKL-MONITORING_CAMERA_VIDEO-SO","2105"
"V","SKL","V-SKL-MONITORING_CAMERA_TILT_PAN-SO","3653"
"V","SKL","V-SKL-MONITORING_HULP_LUSKOPPELMOF-SO","3655"
"","SKL","SKL-MONITORING_IN UIT_SYSTEEM-SO","2106"
"V","SKL","V-SKL-MONITORING_IN UIT_SYSTEEM-SO","3656"
"V","SKL","V-SKL-MONITORING_CAMERA_VIDEO-SO","3654"
"","SKL","SKL-MONITORING_MEETPUNT_AARDING-SO","2107"
"V","SKL","V-SKL-MONITORING_CAMERA_SNELHEIDHANDHAVING-SO","3652"
"","SKL","SKL-MONITORING_CAMERA_TILT_PAN-SO","2104"
"V","SKL","V-SKL-MONITORING_MEETPUNT_AARDING-SO","3657"
"","SKL","SKL-MONITORING_CAMERA_SNELHEIDHANDHAVING-SO","2103"
"","SKL","SKL-MONITORING_HULP_LUSKOPPELMOF-SO","3138"
"","SKL","SKL-GMS_TEMPERATUURSENSOR-SO","2101"
"","SKL","SKL-GMS_DOORVERBINDINGKAST-SO","2097"
"","SKL","SKL-GMS_MEETSTATION-SO","2100"
"","SKL","SKL-GMS_INSTALLATIES_WEERHUT-SO","2099"
"V","SKL","V-SKL-GMS_DOORVERBINDINGKAST-SO","3644"
"V","SKL","V-SKL-GMS_MEETSTATION-SO","3647"
"V","SKL","V-SKL-GMS_GELEIDBAARHEIDSSENSOR-SO","3645"
"V","SKL","V-SKL-GMS_INSTALLATIES_WEERHUT-SO","3646"
"","SKL","SKL-GMS_GELEIDBAARHEIDSSENSOR-SO","2098"
"V","SKL","V-SKL-GMS_TEMPERATUURSENSOR-SO","3648"
"V","SKL","V-SKL-WATER_STRAATPOT-SO","3667"
"","SKL","SKL-WATER_BRANDHYDRANT-SO","859"
"","SKL","SKL-WATER_STRAATPOT-SO","860"
"V","SKL","V-SKL-WATER_BRANDHYDRANT-SO","3666"
"V","SKL","V-SKL-WARMTEOPSLAG-SO","3664"
"","SKL","SKL-WARMTEOPSLAG-SO","3137"
"","SKL","SKL-BEREGENING_SPROEIER-SO","829"
"V","SKL","V-SKL-BEREGENING_SPROEIER-SO","3594"
"V","SKL","V-SKL-LEIDINGMERKPAAL-SO","3650"
"","SKL","SKL-LEIDINGMERKPAAL-SO","856"
"","SKL","SKL-GAS_PUT-SO","3130"
"V","SKL","V-SKL-GAS_TERREINKAST-SO","3643"
"","SKL","SKL-GAS_TERREINKAST-SO","3131"
"","SKL","SKL-GAS_STRAATPOT-SO","855"
"V","SKL","V-SKL-GAS_PUT-SO","3641"
"V","SKL","V-SKL-GAS_STRAATPOT-SO","3642"
"","SKL","SKL-VRI_TERREINKAST-SO","3136"
"","SKL","SKL-VRI_PAAL-SO","3135"
"V","SKL","V-SKL-VRI_TERREINKAST-SO","3663"
"V","SKL","V-SKL-VRI_PAAL-SO","3662"
"V","SKL","V-SKL-TELKAST-SO","3661"
"","SKL","SKL-TELKAST-SO","3134"
"","SKL","SKL-POLLER_KAST-SO","2952"
"V","SKL","V-SKL-POLLER_KAST-SO","2954"
"","SKL","SKL-POLLER-SO","2951"
"V","SKL","V-SKL-POLLER-SO","2953"
"V","SKL","V-SKL-POMP-SO","3658"
"","SKL","SKL-POMP-SO","3133"
"V","SKL","V-SKL-TELECOM_TERREINKAST-SO","3660"
