"NLCSObject,""OMSCHRIJVING"",""STATUS"",""DISCIPLINE"",""HOOFDGROEP"",""ARCERING"",""ARCERINGName"",""SYMBOOL"",""SYMBOOLName"",""LAAGNAAM"",""BLineweight"",""BColor"",""BColorA"",""BColorGD"",""BColorGN"",""BColorV"",""BLinetype"",""BLinetypeName"",""NLineweight"",""NColor"",""NColorA"",""NColorGD"",""NColorGN"",""NColorV"",""NLinetype"",""NLinetypeName"",""TLineweight"",""TColor"",""TColorA"",""TColorGD"",""TColorGN"",""TColorV"",""TLinetype"",""TLinetypeName"",""VLineweight"",""VColor"",""VColorA"",""VColorGD"",""VColorGN"",""VColorV"",""VLinetype"",""VLinetypeName"",""VRKL_KORT"",""ID"",""KIND_VAN"""
"http://data.digigo.nu/nlcs/def/8fa1af35-fbf5-477a-abdd-d8442ef144ae,""LICHT"",""*"",""**"",""MO"","""","""","""","""",""*-**-MO-LICHT-G"",""0.18"",""130"",""132"",""130"",""130"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""130"",""132"",""130"",""130"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""130"",""132"",""130"",""130"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""130"",""132"",""130"",""130"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1519"","""""
"http://data.digigo.nu/nlcs/def/15d2198f-b4c2-431f-915d-73715c89fd95,""GEUR"",""*"",""**"",""MO"","""","""","""","""",""*-**-MO-GEUR-G"",""0.18"",""40"",""42"",""40"",""40"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""40"",""42"",""40"",""40"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""40"",""42"",""40"",""40"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""40"",""42"",""40"",""40"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1544"","""""
"http://data.digigo.nu/nlcs/def/1d063e37-cdbb-4a13-b6e3-3098d7e7e823,""INSPECTIE"",""*"",""**"",""MO"","""","""","""","""",""*-**-MO-INSPECTIE-G"",""0.18"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1559"","""""
"http://data.digigo.nu/nlcs/def/1006ccf5-e61d-47e7-80c5-62f5b92c5601,""BODEM"",""*"",""**"",""MO"",""http://data.digigo.nu/nlcs/def/66a02438-2268-4fb7-9066-9a72b0967a06"",""BODEM"","""","""",""*-**-MO-BODEM-G/A"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1495"","""""
"http://data.digigo.nu/nlcs/def/e8e19bbc-ae65-4409-a756-41456ac49442,""LUCHT"",""*"",""**"",""MO"","""","""","""","""",""*-**-MO-LUCHT-G"",""0.18"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1524"","""""
"http://data.digigo.nu/nlcs/def/9e7f950f-0de7-4150-8add-753194258a90,""STRALING"",""*"",""**"",""MO"","""","""","""","""",""*-**-MO-STRALING-G"",""0.18"",""190"",""192"",""190"",""190"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""190"",""192"",""190"",""190"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""190"",""192"",""190"",""190"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""190"",""192"",""190"",""190"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1534"","""""
"http://data.digigo.nu/nlcs/def/e5a2b049-35ce-4ea4-bf70-80431902981a,""EXPLOSIEVEN"",""*"",""**"",""MO"","""","""","""","""",""*-**-MO-EXPLOSIEVEN-G"",""0.18"",""10"",""12"",""10"",""10"",""253"",""http://data.digigo.nu/nlcs/def/5a35d247-9793-4efb-ab72-749d17f305e3"",""MO-EXPLOSIEVEN-SO"",""0.35"",""10"",""12"",""10"",""10"",""253"",""http://data.digigo.nu/nlcs/def/5a35d247-9793-4efb-ab72-749d17f305e3"",""MO-EXPLOSIEVEN-SO"",""0.35"",""10"",""12"",""10"",""10"",""253"",""http://data.digigo.nu/nlcs/def/5a35d247-9793-4efb-ab72-749d17f305e3"",""MO-EXPLOSIEVEN-SO"",""0.35"",""10"",""12"",""10"",""10"",""253"",""http://data.digigo.nu/nlcs/def/c2f69c8c-4348-4f9d-8cec-87fbd5ab0e24"",""V-MO-EXPLOSIEVEN-SO"","""",""1549"","""""
"http://data.digigo.nu/nlcs/def/fa48acf5-7681-4c13-882c-c9276e73d0ec,""WATERBODEM"",""*"",""**"",""MO"","""","""","""","""",""*-**-MO-WATERBODEM-G"",""0.18"",""30"",""32"",""32"",""32"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""32"",""32"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""32"",""32"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""32"",""32"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1513"","""""
"http://data.digigo.nu/nlcs/def/a3517651-52e9-409a-9a67-e383724f4bbb,""ROUTE GEVAARLIJKE STOFFEN"",""*"",""**"",""MO"","""","""","""","""",""*-**-MO-ROUTE GEVAARLIJKE STOFFEN-G"",""0.18"",""20"",""22"",""20"",""20"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.7"",""20"",""22"",""20"",""20"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.7"",""20"",""22"",""20"",""20"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.7"",""20"",""22"",""20"",""20"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""3137"","""""
"http://data.digigo.nu/nlcs/def/19944e3a-1bfb-4e31-8f14-c784481eda7b,""LOCATIE_FOTO"",""*"",""**"",""MO"","""","""","""","""",""*-**-MO-LOCATIE_FOTO-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1476"",""1475"""
"http://data.digigo.nu/nlcs/def/44c2fe4d-95ba-4f03-8c02-1ac942a98594,""TRILLING_CONTOUR"",""*"",""**"",""MO"","""","""","""","""",""*-**-MO-TRILLING_CONTOUR-G"",""0.18"",""210"",""212"",""210"",""210"",""253"",""http://data.digigo.nu/nlcs/def/3bc4ebd6-b5fb-4694-aec0-3cefdec4f9dc"",""MO-BORDER-SO"",""0.7"",""210"",""212"",""210"",""210"",""253"",""http://data.digigo.nu/nlcs/def/3bc4ebd6-b5fb-4694-aec0-3cefdec4f9dc"",""MO-BORDER-SO"",""0.35"",""210"",""212"",""210"",""210"",""253"",""http://data.digigo.nu/nlcs/def/3bc4ebd6-b5fb-4694-aec0-3cefdec4f9dc"",""MO-BORDER-SO"",""0.35"",""210"",""212"",""210"",""210"",""253"",""http://data.digigo.nu/nlcs/def/e1292825-480e-4335-9b3e-5fd1d8a1f967"",""V-MO-BORDER-SO"","""",""1540"",""1539"""
"http://data.digigo.nu/nlcs/def/9635d362-8fff-4076-9697-931e27ca7f46,""ONDERZOEK_SONDERING"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/6f0e036b-5ba2-477a-abd1-238a6783994d"",""SMO-BODEM_SONDERING-SO"",""*-**-MO-ONDERZOEK_SONDERING-G/S"",""0.18"",""90"",""92"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""90"",""92"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""90"",""92"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""90"",""92"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1478"",""1477"""
"http://data.digigo.nu/nlcs/def/453ce3c0-ef1a-4a38-9bef-58dfc9e5a17b,""ONDERZOEK_MINIFILTER"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/2fea1984-0d59-40a5-a186-e4ebcb7c7027"",""SMO-BODEM_MINIFILTER-SO"",""*-**-MO-ONDERZOEK_MINIFILTER-G/S"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1490"",""1477"""
"http://data.digigo.nu/nlcs/def/9114b6bd-5b2d-45ed-9faf-638f64346ac6,""ONDERZOEK_HELLINGMETERBUIS"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/bccb7c5a-6e5a-4422-9939-edf2e0e13eb5"",""SMO-BODEM_HELLINGMETERBUIS-SO"",""*-**-MO-ONDERZOEK_HELLINGMETERBUIS-G/S"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1489"",""1477"""
"http://data.digigo.nu/nlcs/def/f5839648-9017-4dd5-97c0-0383c399932e,""ONDERZOEK_SPANNINGSMETER"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/5d808fc7-e720-4fcc-afa9-049ae3d8661f"",""SMO-BODEM_WATERSPANNINGSMETER-SO"",""*-**-MO-ONDERZOEK_SPANNINGSMETER-G/S"",""0.18"",""150"",""152"",""150"",""150"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""150"",""150"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""150"",""150"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""150"",""150"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1494"",""1477"""
"http://data.digigo.nu/nlcs/def/2e3be68d-cc8f-4e6f-9fec-1a283c38bfc4,""ONDERZOEK_PUIN"",""*"",""**"",""MO"","""","""","""","""",""*-**-MO-ONDERZOEK_PUIN-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1493"",""1477"""
"http://data.digigo.nu/nlcs/def/2c3a0c5d-ca8a-4bc9-9994-c3059599ac96,""ONDERZOEK_PEILBUIS"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/d210cf99-3190-4857-a549-b173b2705865"",""SMO-BODEM_PEILBUIS_1FILTER_HANDMATIG-SO"",""*-**-MO-ONDERZOEK_PEILBUIS-G/S"",""0.18"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1484"",""1477"""
"http://data.digigo.nu/nlcs/def/2c3a0c5d-ca8a-4bc9-9994-c3059599ac96,""ONDERZOEK_PEILBUIS"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/67bc721a-ce56-4e24-b5ee-8554e52c0590"",""SMO-BODEM_PEILBUIS_1FILTER-SO"",""*-**-MO-ONDERZOEK_PEILBUIS-G/S"",""0.18"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1484"",""1477"""
"http://data.digigo.nu/nlcs/def/2c3a0c5d-ca8a-4bc9-9994-c3059599ac96,""ONDERZOEK_PEILBUIS"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/c1c098dd-c595-4c5a-9b0f-c9f8f1583014"",""SMO-BODEM_PEILBUIS_MIDIFILTER-SO"",""*-**-MO-ONDERZOEK_PEILBUIS-G/S"",""0.18"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1484"",""1477"""
"http://data.digigo.nu/nlcs/def/2c3a0c5d-ca8a-4bc9-9994-c3059599ac96,""ONDERZOEK_PEILBUIS"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/a6079c37-dbb1-4683-963a-f9a76bdec62e"",""SMO-BODEM_PEILBUIS_MINIFILTER-SO"",""*-**-MO-ONDERZOEK_PEILBUIS-G/S"",""0.18"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1484"",""1477"""
"http://data.digigo.nu/nlcs/def/2c3a0c5d-ca8a-4bc9-9994-c3059599ac96,""ONDERZOEK_PEILBUIS"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/05f86613-1842-41a1-84ce-55136a5bbbd6"",""SMO-BODEM_PEILBUIS_2FILTER-SO"",""*-**-MO-ONDERZOEK_PEILBUIS-G/S"",""0.18"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1484"",""1477"""
"http://data.digigo.nu/nlcs/def/2c3a0c5d-ca8a-4bc9-9994-c3059599ac96,""ONDERZOEK_PEILBUIS"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/6adb29f5-881a-4c8d-b879-8d4965e98894"",""SMO-BODEM_PEILBUIS_3FILTER-SO"",""*-**-MO-ONDERZOEK_PEILBUIS-G/S"",""0.18"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1484"",""1477"""
"http://data.digigo.nu/nlcs/def/bc08a644-972c-49da-aa04-71cc01dfffdc,""ONDERZOEK_STEEK"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/92592dec-0095-458d-9535-1a40850942a6"",""SMO-BODEM_STEEK_BAGGERLAAG-SO"",""*-**-MO-ONDERZOEK_STEEK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2912"",""1477"""
"http://data.digigo.nu/nlcs/def/bc08a644-972c-49da-aa04-71cc01dfffdc,""ONDERZOEK_STEEK"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/aee84789-19df-4f0f-b7f8-086377d6c68f"",""SMO-BODEM_STEEK_VASTEBODEM-SO"",""*-**-MO-ONDERZOEK_STEEK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2912"",""1477"""
"http://data.digigo.nu/nlcs/def/bc08a644-972c-49da-aa04-71cc01dfffdc,""ONDERZOEK_STEEK"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/c6102074-6d7d-4fb0-8c78-e417990bc868"",""SMO-BODEM_STEEK_WATERBODEM-SO"",""*-**-MO-ONDERZOEK_STEEK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2912"",""1477"""
"http://data.digigo.nu/nlcs/def/110e716f-e90b-41b0-ac09-edd4201dc2e9,""ONDERZOEK_GRAAFGAT"",""*"",""**"",""MO"","""","""",""http://data.digigo.nu/nlcs/def/2cc9af90-2adf-431a-b3c3-cf26e32864f7"",""SMO-BODEM_ASBESTGAT-SO"",""*-**-MO-ONDERZOEK_GRAAFGAT-G/S"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1491"",""1477"""
