OMSCHRIJVING,STATUS,-,DISCIPLINE,-,HOOFDGROEP,-,OBJECT,_,SUBOBJECT01,_,SUBOBJECT02,_,SUBOBJECT03,_,SUBOBJECT04,_,SUBOBJECT05,-,BEWERKING,-,ELEMENT,-,SCHAAL,ARCERING,SYMBOOL,LAAGNAAM,B lineweight,B color,B color A,B color GD,B color GN,B color V,B linetype,N lineweight,N color,N color A,N color GD,N color GN,N color V,N linetype,V lineweight,V color,V color A,V color GD,V color GN,V color V,V linetype,T lineweight,T color,T color A,T color GD,T color GN,T color V,T linetype,VRKL_kort,VRKL_lang,VERSIE,WIJZIGING,STATUS,ID,KIND_VAN
AS_SPOOR_TRAM,*,-,**,-,AM,-,AS,_,SPOOR,_,TRAM,,,,,,,,,-,G,,,,,*-**-AM-AS_SPOOR_TRAM-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,4.0,,NIEUW,3089,87
AS_SPOOR_TREIN,*,-,**,-,AM,-,AS,_,SPOOR,_,TREIN,,,,,,,,,-,G,,,,,*-**-AM-AS_SPOOR_TREIN-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,5.0,,NIEUW,4033,87
AS_WAL,*,-,**,-,AM,-,AS,_,WAL,,,,,,,,,,,-,G,,,,,*-**-AM-AS_WAL-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,3.0,,NIEUW,142,40
AS_WATERGANG,*,-,**,-,AM,-,AS,_,WATERGANG,,,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERGANG-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,139,40
AS_WATERGANG_GREPPEL,*,-,**,-,AM,-,AS,_,WATERGANG,_,GREPPEL,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERGANG_GREPPEL-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,3.0,,NIEUW,141,139
AS_WATERGANG_SLOOT,*,-,**,-,AM,-,AS,_,WATERGANG,_,SLOOT,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERGANG_SLOOT-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,140,139
AS_WATERKERING,*,-,**,-,AM,-,AS,_,WATERKERING,,,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERKERING-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,4.0,,NIEUW,3090,40
AS_WATERWEG,*,-,**,-,AM,-,AS,_,WATERWEG,,,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERWEG-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,89,40
AS_WATERWEG_BEEK,*,-,**,-,AM,-,AS,_,WATERWEG,_,BEEK,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERWEG_BEEK-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,4.0,,NIEUW,3091,89
AS_WATERWEG_GRACHT,*,-,**,-,AM,-,AS,_,WATERWEG,_,GRACHT,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERWEG_GRACHT-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,4.0,,NIEUW,3092,89
AS_WATERWEG_HOOFDVAARWEG,*,-,**,-,AM,-,AS,_,WATERWEG,_,HOOFDVAARWEG,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERWEG_HOOFDVAARWEG-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,90,89
AS_WATERWEG_KANAAL,*,-,**,-,AM,-,AS,_,WATERWEG,_,KANAAL,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERWEG_KANAAL-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,94,89
AS_WATERWEG_NEVENGEUL,*,-,**,-,AM,-,AS,_,WATERWEG,_,NEVENGEUL,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERWEG_NEVENGEUL-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,93,89
AS_WATERWEG_NEVENVAARWEG,*,-,**,-,AM,-,AS,_,WATERWEG,_,NEVENVAARWEG,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERWEG_NEVENVAARWEG-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,91,89
AS_WATERWEG_RIVIER,*,-,**,-,AM,-,AS,_,WATERWEG,_,RIVIER,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERWEG_RIVIER-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,4.0,,NIEUW,3093,89
AS_WATERWEG_VAARGEUL,*,-,**,-,AM,-,AS,_,WATERWEG,_,VAARGEUL,,,,,,,,,-,G,,,,,*-**-AM-AS_WATERWEG_VAARGEUL-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,92,89
AS_WEG,*,-,**,-,AM,-,AS,_,WEG,,,,,,,,,,,-,G,,,,,*-**-AM-AS_WEG-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,42,40
AS_WEG_BUSBAAN,*,-,**,-,AM,-,AS,_,WEG,_,BUSBAAN,,,,,,,,,-,G,,,,,*-**-AM-AS_WEG_BUSBAAN-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,55,42
AS_WEG_BUSBAAN_CIRKEL,*,-,**,-,AM,-,AS,_,WEG,_,BUSBAAN,_,CIRKEL,,,,,,,-,G,,,,,*-**-AM-AS_WEG_BUSBAAN_CIRKEL-G,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,V-AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,,,2.3,,,57,55
AS_WEG_BUSBAAN_OVERGANG,*,-,**,-,AM,-,AS,_,WEG,_,BUSBAAN,_,OVERGANG,,,,,,,-,G,,,,,*-**-AM-AS_WEG_BUSBAAN_OVERGANG-G,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,V-AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,,,2.3,,,58,55
AS_WEG_BUSBAAN_RECHT,*,-,**,-,AM,-,AS,_,WEG,_,BUSBAAN,_,RECHT,,,,,,,-,G,,,,,*-**-AM-AS_WEG_BUSBAAN_RECHT-G,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,V-AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,,,2.3,,,56,55
AS_WEG_EIGENWEG,*,-,**,-,AM,-,AS,_,WEG,_,EIGENWEG,,,,,,,,,-,G,,,,,*-**-AM-AS_WEG_EIGENWEG-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,75,42
AS_WEG_EIGENWEG_CIRKEL,*,-,**,-,AM,-,AS,_,WEG,_,EIGENWEG,_,CIRKEL,,,,,,,-,G,,,,,*-**-AM-AS_WEG_EIGENWEG_CIRKEL-G,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,V-AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,,,2.3,,,77,75
AS_WEG_EIGENWEG_OVERGANG,*,-,**,-,AM,-,AS,_,WEG,_,EIGENWEG,_,OVERGANG,,,,,,,-,G,,,,,*-**-AM-AS_WEG_EIGENWEG_OVERGANG-G,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,V-AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,,,2.3,,,78,75
AS_WEG_EIGENWEG_RECHT,*,-,**,-,AM,-,AS,_,WEG,_,EIGENWEG,_,RECHT,,,,,,,-,G,,,,,*-**-AM-AS_WEG_EIGENWEG_RECHT-G,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,V-AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,,,2.3,,,76,75
AS_WEG_ERFTOEGANGSWEG,*,-,**,-,AM,-,AS,_,WEG,_,ERFTOEGANGSWEG,,,,,,,,,-,G,,,,,*-**-AM-AS_WEG_ERFTOEGANGSWEG-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,67,42
AS_WEG_ERFTOEGANGSWEG_CIRKEL,*,-,**,-,AM,-,AS,_,WEG,_,ERFTOEGANGSWEG,_,CIRKEL,,,,,,,-,G,,,,,*-**-AM-AS_WEG_ERFTOEGANGSWEG_CIRKEL-G,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,V-AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,,,2.3,,,69,67
AS_WEG_ERFTOEGANGSWEG_OVERGANG,*,-,**,-,AM,-,AS,_,WEG,_,ERFTOEGANGSWEG,_,OVERGANG,,,,,,,-,G,,,,,*-**-AM-AS_WEG_ERFTOEGANGSWEG_OVERGANG-G,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,V-AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,,,2.3,,,70,67
AS_WEG_ERFTOEGANGSWEG_RECHT,*,-,**,-,AM,-,AS,_,WEG,_,ERFTOEGANGSWEG,_,RECHT,,,,,,,-,G,,,,,*-**-AM-AS_WEG_ERFTOEGANGSWEG_RECHT-G,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,V-AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,,,2.3,,,68,67
AS_WEG_GEBIEDSONTSLUITINGSWEG,*,-,**,-,AM,-,AS,_,WEG,_,GEBIEDSONTSLUITINGSWEG,,,,,,,,,-,G,,,,,*-**-AM-AS_WEG_GEBIEDSONTSLUITINGSWEG-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,59,42
AS_WEG_GEBIEDSONTSLUITINGSWEG_CIRKEL,*,-,**,-,AM,-,AS,_,WEG,_,GEBIEDSONTSLUITINGSWEG,_,CIRKEL,,,,,,,-,G,,,,,*-**-AM-AS_WEG_GEBIEDSONTSLUITINGSWEG_CIRKEL-G,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,V-AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,,,2.3,,,61,59
AS_WEG_GEBIEDSONTSLUITINGSWEG_OVERGANG,*,-,**,-,AM,-,AS,_,WEG,_,GEBIEDSONTSLUITINGSWEG,_,OVERGANG,,,,,,,-,G,,,,,*-**-AM-AS_WEG_GEBIEDSONTSLUITINGSWEG_OVERGANG-G,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,V-AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,,,2.3,,,62,59
AS_WEG_GEBIEDSONTSLUITINGSWEG_RECHT,*,-,**,-,AM,-,AS,_,WEG,_,GEBIEDSONTSLUITINGSWEG,_,RECHT,,,,,,,-,G,,,,,*-**-AM-AS_WEG_GEBIEDSONTSLUITINGSWEG_RECHT-G,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,V-AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,,,2.3,,,60,59
AS_WEG_HOOFDRIJBAAN,*,-,**,-,AM,-,AS,_,WEG,_,HOOFDRIJBAAN,,,,,,,,,-,G,,,,,*-**-AM-AS_WEG_HOOFDRIJBAAN-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,43,42
AS_WEG_HOOFDRIJBAAN_CIRKEL,*,-,**,-,AM,-,AS,_,WEG,_,HOOFDRIJBAAN,_,CIRKEL,,,,,,,-,G,,,,,*-**-AM-AS_WEG_HOOFDRIJBAAN_CIRKEL-G,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,V-AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,,,2.3,,,45,43
AS_WEG_HOOFDRIJBAAN_OVERGANG,*,-,**,-,AM,-,AS,_,WEG,_,HOOFDRIJBAAN,_,OVERGANG,,,,,,,-,G,,,,,*-**-AM-AS_WEG_HOOFDRIJBAAN_OVERGANG-G,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,V-AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,,,2.3,,,46,43
AS_WEG_HOOFDRIJBAAN_RECHT,*,-,**,-,AM,-,AS,_,WEG,_,HOOFDRIJBAAN,_,RECHT,,,,,,,-,G,,,,,*-**-AM-AS_WEG_HOOFDRIJBAAN_RECHT-G,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,V-AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,,,2.3,,,44,43
AS_WEG_ONDERHOUDSWEG,*,-,**,-,AM,-,AS,_,WEG,_,ONDERHOUDSWEG,,,,,,,,,-,G,,,,,*-**-AM-AS_WEG_ONDERHOUDSWEG-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,71,42
AS_WEG_ONDERHOUDSWEG_CIRKEL,*,-,**,-,AM,-,AS,_,WEG,_,ONDERHOUDSWEG,_,CIRKEL,,,,,,,-,G,,,,,*-**-AM-AS_WEG_ONDERHOUDSWEG_CIRKEL-G,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,V-AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,,,2.3,,,73,71
AS_WEG_ONDERHOUDSWEG_OVERGANG,*,-,**,-,AM,-,AS,_,WEG,_,ONDERHOUDSWEG,_,OVERGANG,,,,,,,-,G,,,,,*-**-AM-AS_WEG_ONDERHOUDSWEG_OVERGANG-G,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,V-AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,,,2.3,,,74,71
AS_WEG_ONDERHOUDSWEG_RECHT,*,-,**,-,AM,-,AS,_,WEG,_,ONDERHOUDSWEG,_,RECHT,,,,,,,-,G,,,,,*-**-AM-AS_WEG_ONDERHOUDSWEG_RECHT-G,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,V-AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,,,2.3,,,72,71
AS_WEG_PARALLELWEG,*,-,**,-,AM,-,AS,_,WEG,_,PARALLELWEG,,,,,,,,,-,G,,,,,*-**-AM-AS_WEG_PARALLELWEG-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,51,42
AS_WEG_PARALLELWEG_CIRKEL,*,-,**,-,AM,-,AS,_,WEG,_,PARALLELWEG,_,CIRKEL,,,,,,,-,G,,,,,*-**-AM-AS_WEG_PARALLELWEG_CIRKEL-G,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,V-AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,,,2.3,,,53,51
AS_WEG_PARALLELWEG_OVERGANG,*,-,**,-,AM,-,AS,_,WEG,_,PARALLELWEG,_,OVERGANG,,,,,,,-,G,,,,,*-**-AM-AS_WEG_PARALLELWEG_OVERGANG-G,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,V-AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,,,2.3,,,54,51
AS_WEG_PARALLELWEG_RECHT,*,-,**,-,AM,-,AS,_,WEG,_,PARALLELWEG,_,RECHT,,,,,,,-,G,,,,,*-**-AM-AS_WEG_PARALLELWEG_RECHT-G,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,V-AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,,,2.3,,,52,51
AS_WEG_STROOMWEG,*,-,**,-,AM,-,AS,_,WEG,_,STROOMWEG,,,,,,,,,-,G,,,,,*-**-AM-AS_WEG_STROOMWEG-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,63,42
AS_WEG_STROOMWEG_CIRKEL,*,-,**,-,AM,-,AS,_,WEG,_,STROOMWEG,_,CIRKEL,,,,,,,-,G,,,,,*-**-AM-AS_WEG_STROOMWEG_CIRKEL-G,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,V-AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,,,2.3,,,65,63
AS_WEG_STROOMWEG_OVERGANG,*,-,**,-,AM,-,AS,_,WEG,_,STROOMWEG,_,OVERGANG,,,,,,,-,G,,,,,*-**-AM-AS_WEG_STROOMWEG_OVERGANG-G,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,V-AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,,,2.3,,,66,63
AS_WEG_STROOMWEG_RECHT,*,-,**,-,AM,-,AS,_,WEG,_,STROOMWEG,_,RECHT,,,,,,,-,G,,,,,*-**-AM-AS_WEG_STROOMWEG_RECHT-G,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,V-AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,,,2.3,,,64,63
AS_WEG_VERBINDINGSWEG,*,-,**,-,AM,-,AS,_,WEG,_,VERBINDINGSWEG,,,,,,,,,-,G,,,,,*-**-AM-AS_WEG_VERBINDINGSWEG-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,47,42
AS_WEG_VERBINDINGSWEG_CIRKEL,*,-,**,-,AM,-,AS,_,WEG,_,VERBINDINGSWEG,_,CIRKEL,,,,,,,-,G,,,,,*-**-AM-AS_WEG_VERBINDINGSWEG_CIRKEL-G,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,V-AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,,,2.3,,,49,47
AS_WEG_VERBINDINGSWEG_OVERGANG,*,-,**,-,AM,-,AS,_,WEG,_,VERBINDINGSWEG,_,OVERGANG,,,,,,,-,G,,,,,*-**-AM-AS_WEG_VERBINDINGSWEG_OVERGANG-G,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,0.18,130,130,130,130,253,V-AM-AS-SO,0.18,130,130,130,130,253,AM-AS-SO,,,2.3,,,50,47
AS_WEG_VERBINDINGSWEG_RECHT,*,-,**,-,AM,-,AS,_,WEG,_,VERBINDINGSWEG,_,RECHT,,,,,,,-,G,,,,,*-**-AM-AS_WEG_VERBINDINGSWEG_RECHT-G,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,V-AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,,,2.3,,,48,47
KILOMETRERING,*,-,**,-,AM,-,KILOMETRERING,,,,,,,,,,,,,-,G,,,,,*-**-AM-KILOMETRERING-G,0.18,7,7,7,7,7,CONTINUOUS,0.35,7,7,7,7,7,CONTINUOUS,0.35,7,7,7,7,7,V-CONTINUOUS-SO,0.35,7,7,7,7,7,CONTINUOUS,,,3.0,,NIEUW,149,0
STRING,*,-,**,-,AM,-,STRING,,,,,,,,,,,,,-,G,,,,,*-**-AM-STRING-G,0.18,170,172,170,170,253,AM-AS-SO,0.18,170,172,170,170,253,AM-AS-SO,0.18,170,172,170,170,253,V-AM-AS-SO,0.18,170,172,170,170,253,AM-AS-SO,,,3.0,,NIEUW,145,0
STRING_GDS,*,-,**,-,AM,-,STRING,_,GDS,,,,,,,,,,,-,G,,,,,*-**-AM-STRING_GDS-G,0.18,170,172,170,170,253,AM-AS-SO,0.18,170,172,170,170,253,AM-AS-SO,0.18,170,172,170,170,253,V-AM-AS-SO,0.18,170,172,170,170,253,AM-AS-SO,,,3.0,,NIEUW,147,145
STRING_HULP,*,-,**,-,AM,-,STRING,_,HULP,,,,,,,,,,,-,G,,,,,*-**-AM-STRING_HULP-G,0.18,170,172,170,170,253,AM-AS-SO,0.18,170,172,170,170,253,AM-AS-SO,0.18,170,172,170,170,253,V-AM-AS-SO,0.18,170,172,170,170,253,AM-AS-SO,,,3.0,,NIEUW,148,145
STRING_MASTER,*,-,**,-,AM,-,STRING,_,MASTER,,,,,,,,,,,-,G,,,,,*-**-AM-STRING_MASTER-G,0.18,170,172,170,170,253,AM-AS-SO,0.18,170,172,170,170,253,AM-AS-SO,0.18,170,172,170,170,253,V-AM-AS-SO,0.18,170,172,170,170,253,AM-AS-SO,,,3.0,,NIEUW,146,145
TANGENTPUNT,*,-,**,-,AM,-,TANGENTPUNT,,,,,,,,,,,,,-,G,,,,,*-**-AM-TANGENTPUNT-G,0.18,7,7,7,7,253,CONTINUOUS,0.18,7,7,7,7,253,CONTINUOUS,0.18,7,7,7,7,253,V-CONTINUOUS-SO,0.18,7,7,7,7,253,CONTINUOUS,,,3.2,,GEWIJZIGD,150,0
