searchterm,symboolURI,id,sbibliotheek,sbibliotheekURI,fase,symbool,finalCleanName,optie,fileURL
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/19216917-9212-43ce-b8e9-8ef5f88da155,6255,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E09_ZH_SLEEP-SO,SVW-VERKEERSTEKEN_BORD_E09_ZH_SLEEP,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E09_ZH_SLEEP-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/1f2ecbef-1f2f-44da-96b6-cfdb026e5f0c,6256,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E10-SO,SVW-VERKEERSTEKEN_BORD_E10,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E10-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/838f9906-caac-4215-904e-be86da2c9dd2,6257,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E10_ZB-SO,SVW-VERKEERSTEKEN_BORD_E10_ZB,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E10_ZB-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/872afba1-097a-4b3a-a280-6ab0313bfd09,6258,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E10_ZB_KLEM-SO,SVW-VERKEERSTEKEN_BORD_E10_ZB_KLEM,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E10_ZB_KLEM-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/284be1b3-9585-4c7b-9cf4-ce9dbcf71d8a,6259,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E10_ZB_SLEEP-SO,SVW-VERKEERSTEKEN_BORD_E10_ZB_SLEEP,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E10_ZB_SLEEP-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/486f7e21-68ee-48fd-a3a2-87c1830f96d5,626,SGR,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5e1a4fd3-ed90-42b7-b26b-690189aa9f55,,SGR-HEESTER_S01_F_ZIJ-D,SGR-HEESTER_S01_F_ZIJ,D,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SGR/SGR-HEESTER_S01_F_ZIJ-D.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/4078203c-0846-4c57-94db-bebe7e74a355,6260,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E10_ZE_KLEM-SO,SVW-VERKEERSTEKEN_BORD_E10_ZE_KLEM,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E10_ZE_KLEM-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/71feda7c-e587-42ec-8d60-418d94931f47,6261,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E10_ZE_SLEEP-SO,SVW-VERKEERSTEKEN_BORD_E10_ZE_SLEEP,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E10_ZE_SLEEP-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24c97bf6-1301-4034-a059-cc9c01df5eeb,6262,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E10_ZH-SO,SVW-VERKEERSTEKEN_BORD_E10_ZH,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E10_ZH-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/bd8906c0-52e7-4f1a-8e5d-90828c00d43d,6263,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E10_ZH_KLEM-SO,SVW-VERKEERSTEKEN_BORD_E10_ZH_KLEM,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E10_ZH_KLEM-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/0002ddde-fd7b-497f-be9a-56ff6feb088f,6264,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E10_ZH_SLEEP-SO,SVW-VERKEERSTEKEN_BORD_E10_ZH_SLEEP,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E10_ZH_SLEEP-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3ef406fc-f7df-4727-92c8-f8733d2fa6f8,6265,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E11-SO,SVW-VERKEERSTEKEN_BORD_E11,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E11-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/565e3853-b265-478c-a854-b96d41367dd1,6266,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E11_ZE-SO,SVW-VERKEERSTEKEN_BORD_E11_ZE,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E11_ZE-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/43ad8c9e-b886-47fa-9a71-c736724fe991,6267,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E12-SO,SVW-VERKEERSTEKEN_BORD_E12,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E12-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/25c32131-1128-4b2e-b38c-1335f162a7e0,6268,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_E13-SO,SVW-VERKEERSTEKEN_BORD_E13,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_E13-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/9c0ee9f9-4031-4936-af06-6b4e0a8b5f70,6269,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E01-SO,SW-ERKEERSTEKEN_BORD_E01,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E01-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/03120fb8-5dec-418b-b6e2-49675abdc7e6,627,SGR,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5e1a4fd3-ed90-42b7-b26b-690189aa9f55,,SGR-HEESTER_S01_G_ZIJ-D,SGR-HEESTER_S01_G_ZIJ,D,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SGR/SGR-HEESTER_S01_G_ZIJ-D.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/cce9134c-89c2-4640-983a-14c3a5dd9e54,6270,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E01_ZB-SO,SW-ERKEERSTEKEN_BORD_E01_ZB,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E01_ZB-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/e1b5517d-d5e9-4158-8aff-1d2a68d55c1c,6271,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E01_ZB_TIJD-SO,SW-ERKEERSTEKEN_BORD_E01_ZB_TIJD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E01_ZB_TIJD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/19a9e581-20e0-4a14-b637-9a4c9e98ffc8,6272,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E01_ZE-SO,SW-ERKEERSTEKEN_BORD_E01_ZE,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E01_ZE-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/e138b7c4-dfdb-4cbe-b460-624ad7aec0c0,6273,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E01_ZE_TIJD-SO,SW-ERKEERSTEKEN_BORD_E01_ZE_TIJD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E01_ZE_TIJD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/d13fca3a-98c7-4983-bc2e-9b710f380493,6274,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E01_ZH-SO,SW-ERKEERSTEKEN_BORD_E01_ZH,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E01_ZH-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/d843c4f6-51b0-44c1-a3bd-25992a1c3a4a,6275,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E01_ZH_TIJD-SO,SW-ERKEERSTEKEN_BORD_E01_ZH_TIJD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E01_ZH_TIJD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3b6db6b5-2f63-49a5-93a8-fa17418a5f06,6276,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E02-SO,SW-ERKEERSTEKEN_BORD_E02,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E02-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5dd587c5-ea32-4a6c-84cf-189a18b03576,6277,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E02_ZB-SO,SW-ERKEERSTEKEN_BORD_E02_ZB,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E02_ZB-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/67fc6873-0624-4bfe-b01b-d23fe8d19d0f,6278,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E02_ZE-SO,SW-ERKEERSTEKEN_BORD_E02_ZE,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E02_ZE-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5e3b5f32-43cb-4ddb-a411-ad68bfb8ccd7,6279,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E02_ZH-SO,SW-ERKEERSTEKEN_BORD_E02_ZH,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E02_ZH-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/40514293-b332-4774-9039-d381986c7fe0,628,SIE,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/8a998fbf-3ef5-49ec-81c4-c2ec5d0be04e,,SIE-MEUBILAIR_ABRI-SO,SIE-MEUBILAIR_ABRI,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIE/SIE-MEUBILAIR_ABRI-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/a5dc4018-a917-4317-8da8-627326c503c7,6280,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E03-SO,SW-ERKEERSTEKEN_BORD_E03,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E03-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/55150abd-df77-4800-b311-f13cc9d7a4c6,6281,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E03_ZB-SO,SW-ERKEERSTEKEN_BORD_E03_ZB,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E03_ZB-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/98956149-13ee-475a-b203-0bf1df3aa703,6282,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E03_ZE-SO,SW-ERKEERSTEKEN_BORD_E03_ZE,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E03_ZE-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/67681df9-3ad4-4ece-8fd0-13d8e2e803da,6283,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E03_ZH-SO,SW-ERKEERSTEKEN_BORD_E03_ZH,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E03_ZH-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/990cc7eb-7ed5-4ace-961c-44133616b76c,6284,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E04-SO,SW-ERKEERSTEKEN_BORD_E04,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E04-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/c43cc119-7228-461d-b089-bc61162b2edc,6285,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E05-SO,SW-ERKEERSTEKEN_BORD_E05,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E05-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/db76034b-44af-47cb-a352-c3a649e61f0a,6286,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E06-SO,SW-ERKEERSTEKEN_BORD_E06,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E06-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/13535673-e5f7-4a32-ba9c-4809453c1c00,6287,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E07-SO,SW-ERKEERSTEKEN_BORD_E07,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E07-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/12448c86-b18d-40a2-8489-a2b195cb22bf,6288,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E08-SO,SW-ERKEERSTEKEN_BORD_E08,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E08-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/b2a7eb44-0f4f-4c6f-9540-12da3ca29c68,6289,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E08A-SO,SW-ERKEERSTEKEN_BORD_E08A,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E08A-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5519b126-f124-4839-8676-3b98628d85a0,6290,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E08B-SO,SW-ERKEERSTEKEN_BORD_E08B,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E08B-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/83ea5fae-7006-4e03-86e0-a4b64e291a49,6291,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E08C-SO,SW-ERKEERSTEKEN_BORD_E08C,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E08C-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/7addaef0-150e-4c9a-b10b-e05cc848c1bc,6292,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E08D-SO,SW-ERKEERSTEKEN_BORD_E08D,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E08D-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/d375ea2d-febf-4c99-8abe-bc5d5de1e533,6293,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E08E-SO,SW-ERKEERSTEKEN_BORD_E08E,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E08E-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/a0540750-405a-4804-bdf3-0ed9866b7846,6294,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E08F-SO,SW-ERKEERSTEKEN_BORD_E08F,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E08F-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/e83ca493-80ac-4451-b7d6-c64ddd954242,6295,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E08G-SO,SW-ERKEERSTEKEN_BORD_E08G,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E08G-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/204d95c4-9ec5-45e0-b2eb-fbadae9bc68a,6296,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E08H-SO,SW-ERKEERSTEKEN_BORD_E08H,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E08H-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/e0db3969-6449-45a4-a676-d66dcd518f3c,6297,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E08I-SO,SW-ERKEERSTEKEN_BORD_E08I,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E08I-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/0d218cfe-ba99-4f51-af70-164d63e81c1d,6298,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E08J-SO,SW-ERKEERSTEKEN_BORD_E08J,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E08J-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/f3fd6e07-e488-433a-8e3b-bef50f016d4c,6299,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_E08K-SO,SW-ERKEERSTEKEN_BORD_E08K,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_E08K-SO.dwg
