omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
GRONDWERK_KNIKLIJN,,_,,_,GW,_,GRONDWERK,_,KNIKLIJN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/952a2c8b-fd86-455f-af4a-9c26ee4dc720,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/fc9c62e8-8c48-4d0f-872d-46c2c243bcbf
GRONDWERK_KRUINLIJN,,_,,_,GW,_,GRONDWERK,_,KRUINLIJN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6eef37d0-928b-487b-adc3-0211d2367351,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/fc9c62e8-8c48-4d0f-872d-46c2c243bcbf
GRONDWERK_ONDERWATER,,_,,_,GW,_,GRONDWERK,_,ONDERWATER,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ef5472c5-1809-4f14-97d6-f1af45826bb1,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/fc9c62e8-8c48-4d0f-872d-46c2c243bcbf
ONTGRAVINGSVAK_INSTEEK,,_,,_,GW,_,ONTGRAVINGSVAK,_,INSTEEK,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/08fbdfd0-169d-4a5c-ad8b-6c92b2f7a5b9,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/488bea7e-e696-47e6-b038-1fd0dd7ac285
ONTGRAVINGSVAK_BODEM,,_,,_,GW,_,ONTGRAVINGSVAK,_,BODEM,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/92f2b38c-cc72-4a0a-a1b3-a66af1a91b17,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/488bea7e-e696-47e6-b038-1fd0dd7ac285
OPHOGING_KRUIN,,_,,_,GW,_,OPHOGING,_,KRUIN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/dcd4ce39-80a4-4ed1-872f-0529c5fd0496,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/106cf1f2-954e-4370-ab05-2ce53bfdcbe7
OPHOGING_TEEN,,_,,_,GW,_,OPHOGING,_,TEEN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c8e54ae7-5785-464c-8d85-a4488985c808,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/106cf1f2-954e-4370-ab05-2ce53bfdcbe7
TALUDARCERING_KORT,,_,,_,GW,_,TALUDARCERING,_,KORT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/327c68f6-3706-4363-80a6-456efece0e80,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d90cbea6-9a09-44a6-aa9a-0661d359ad30
TALUDARCERING_LANG,,_,,_,GW,_,TALUDARCERING,_,LANG,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bac8572a-db03-4b83-872f-63ecc9035e5c,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d90cbea6-9a09-44a6-aa9a-0661d359ad30
GRONDSOORTEN_TEELGROND-OPPERVLAKWERK,,_,,_,GW,_,GRONDSOORTEN,_,TEELGROND,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/81f3cb89-e557-4614-986b-390da2c90c56,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4a03f2ae-79c3-4000-b5a6-8335991dc616
GROND-OPPERVLAKWERK,,_,,_,GW,_,GROND,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bc7dbd42-1350-4a4f-8500-1e2ba63665a3,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d76e53e8-22d7-4ec0-a1a2-ef85d830006c
NIETSTORTVAK,,_,,_,GW,_,NIETSTORTVAK,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/32988ad9-a501-4eaa-bb43-b08a068922cb,
GRONDSCHEIDINGEN,,_,,_,GW,_,GRONDSCHEIDINGEN,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c4186ae5-89c1-45b3-ab14-14f19b31490d,
WINNINGSVAK,,_,,_,GW,_,WINNINGSVAK,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3e225be9-c20a-4a10-b28d-3a23e2e0ccea,
