omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
GRONDEIGENDOM_RIJK,*,_,**,_,KG,_,GRONDEIGENDOM,_,RIJK,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRONDEIGENDOM_RIJK,0.18,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,V-CONTINUOUS-SO,0.35,130,132,130,130,253,CONTINUOUS,,,599,598,http://digitalbuildingdata.tech/nlcs/def/fd3323d1-064d-411d-a345-ddb0fe7ded12,http://digitalbuildingdata.tech/nlcs/def/655e65cb-c435-4453-802b-817827ac5e5d
GRONDEIGENDOM_PROVINCIE,*,_,**,_,KG,_,GRONDEIGENDOM,_,PROVINCIE,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRONDEIGENDOM_PROVINCIE,0.18,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,V-CONTINUOUS-SO,0.35,130,132,130,130,253,CONTINUOUS,,,606,598,http://digitalbuildingdata.tech/nlcs/def/b435595e-9f7b-4836-9e76-bc6ed75e6f4a,http://digitalbuildingdata.tech/nlcs/def/655e65cb-c435-4453-802b-817827ac5e5d
GRONDEIGENDOM_GEMEENTE,*,_,**,_,KG,_,GRONDEIGENDOM,_,GEMEENTE,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRONDEIGENDOM_GEMEENTE,0.18,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,V-CONTINUOUS-SO,0.35,130,132,130,130,253,CONTINUOUS,,,607,598,http://digitalbuildingdata.tech/nlcs/def/30335d0f-f54d-433e-80da-e449c7d6b35f,http://digitalbuildingdata.tech/nlcs/def/655e65cb-c435-4453-802b-817827ac5e5d
GRONDEIGENDOM_PARTICULIER,*,_,**,_,KG,_,GRONDEIGENDOM,_,PARTICULIER,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRONDEIGENDOM_PARTICULIER,0.18,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,V-CONTINUOUS-SO,0.35,130,132,130,130,253,CONTINUOUS,,,610,598,http://digitalbuildingdata.tech/nlcs/def/11fb48a9-674a-4e29-8d9c-6a2293b5e33f,http://digitalbuildingdata.tech/nlcs/def/655e65cb-c435-4453-802b-817827ac5e5d
GRONDEIGENDOM_WATERSCHAP,*,_,**,_,KG,_,GRONDEIGENDOM,_,WATERSCHAP,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRONDEIGENDOM_WATERSCHAP,0.18,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,V-CONTINUOUS-SO,0.35,130,132,130,130,253,CONTINUOUS,,,609,598,http://digitalbuildingdata.tech/nlcs/def/81b7aab0-a696-498f-ada8-5cb82440e06f,http://digitalbuildingdata.tech/nlcs/def/655e65cb-c435-4453-802b-817827ac5e5d
GRONDEIGENDOM_PRORAIL,*,_,**,_,KG,_,GRONDEIGENDOM,_,PRORAIL,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRONDEIGENDOM_PRORAIL,0.18,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,V-CONTINUOUS-SO,0.35,130,132,130,130,253,CONTINUOUS,,,608,598,http://digitalbuildingdata.tech/nlcs/def/53abcc33-e8b7-4349-a04c-eca7b73e7d69,http://digitalbuildingdata.tech/nlcs/def/655e65cb-c435-4453-802b-817827ac5e5d
BEHEERGRENS_WATERSCHAP,*,_,**,_,KG,_,BEHEERGRENS,_,WATERSCHAP,_,,_,,_,,_,,-,,-,,,,*_**_KG_BEHEERGRENS_WATERSCHAP,0.18,170,172,170,170,253,KG-BGWATERSCHAP-SO,0.35,170,172,170,170,253,KG-BGWATERSCHAP-SO,0.35,170,172,170,170,253,V-KG-BGWATERSCHAP-SO,0.35,170,172,170,170,253,KG-BGWATERSCHAP-SO,,,576,572,http://digitalbuildingdata.tech/nlcs/def/4356b60f-236c-4c35-adfa-1c86f0335cb9,http://digitalbuildingdata.tech/nlcs/def/6954fa8d-2a24-438b-8004-e0050362c3b8
BEHEERGRENS_PROVINCIE,*,_,**,_,KG,_,BEHEERGRENS,_,PROVINCIE,_,,_,,_,,_,,-,,-,,,,*_**_KG_BEHEERGRENS_PROVINCIE,0.18,170,172,170,170,253,KG-BGPROVINCIE-SO,0.35,170,172,170,170,253,KG-BGPROVINCIE-SO,0.35,170,172,170,170,253,V-KG-BGPROVINCIE-SO,0.35,170,172,170,170,253,KG-BGPROVINCIE-SO,,,573,572,http://digitalbuildingdata.tech/nlcs/def/4d5b0648-41eb-4b6f-af17-9cb32b0a057e,http://digitalbuildingdata.tech/nlcs/def/6954fa8d-2a24-438b-8004-e0050362c3b8
BEHEERGRENS_GEMEENTE,*,_,**,_,KG,_,BEHEERGRENS,_,GEMEENTE,_,,_,,_,,_,,-,,-,,,,*_**_KG_BEHEERGRENS_GEMEENTE,0.18,170,172,170,170,253,KG-BGGEMEENTE-SO,0.35,170,172,170,170,253,KG-BGGEMEENTE-SO,0.35,170,172,170,170,253,V-KG-BGGEMEENTE-SO,0.35,170,172,170,170,253,KG-BGGEMEENTE-SO,,,574,572,http://digitalbuildingdata.tech/nlcs/def/33f9a342-189e-48d5-8c89-4cb21de28346,http://digitalbuildingdata.tech/nlcs/def/6954fa8d-2a24-438b-8004-e0050362c3b8
BEHEERGRENS_RIJK,*,_,**,_,KG,_,BEHEERGRENS,_,RIJK,_,,_,,_,,_,,-,,-,,,,*_**_KG_BEHEERGRENS_RIJK,0.18,170,172,170,170,253,KG-BGRIJK-SO,0.35,170,172,170,170,253,KG-BGRIJK-SO,0.35,170,172,170,170,253,V-KG-BGRIJK-SO,0.35,170,172,170,170,253,KG-BGRIJK-SO,,,577,572,http://digitalbuildingdata.tech/nlcs/def/082792c8-6df9-4f7e-a563-242c651c4014,http://digitalbuildingdata.tech/nlcs/def/6954fa8d-2a24-438b-8004-e0050362c3b8
BEHEERGRENS_PRORAIL,*,_,**,_,KG,_,BEHEERGRENS,_,PRORAIL,_,,_,,_,,_,,-,,-,,,,*_**_KG_BEHEERGRENS_PRORAIL,0.18,170,172,170,170,253,KG-BGPRORAIL-SO,0.35,170,172,170,170,253,KG-BGPRORAIL-SO,0.35,170,172,170,170,253,V-KG-BGPRORAIL-SO,0.35,170,172,170,170,253,KG-BGPRORAIL-SO,,,575,572,http://digitalbuildingdata.tech/nlcs/def/dad36154-7b58-4f56-a549-d83f0c359c32,http://digitalbuildingdata.tech/nlcs/def/6954fa8d-2a24-438b-8004-e0050362c3b8
