"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"BOOM_LAANBEPLANTING","*","_","**","_","GR","_","BOOM","_","LAANBEPLANTING","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_BOOM_LAANBEPLANTING","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","361","360","http://digitalbuildingdata.tech/nlcs/def/e1308d52-3bc4-44c8-8fc4-d586af817aad","http://digitalbuildingdata.tech/nlcs/def/58a908d1-a966-4cc0-9318-93222d8567ea"
"BOOM_INVERHARDING","*","_","**","_","GR","_","BOOM","_","INVERHARDING","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_BOOM_INVERHARDING","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","362","360","http://digitalbuildingdata.tech/nlcs/def/e857e6e1-dffa-4abb-b41a-0495f294ec8f","http://digitalbuildingdata.tech/nlcs/def/58a908d1-a966-4cc0-9318-93222d8567ea"
"HAAG_03","*","_","**","_","GR","_","HAAG","_","03","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_HAAG_03","0.13","90","92","90","90","253","GR-HAAG3-SO","0.35","90","92","90","90","253","GR-HAAG3-SO","0.35","90","92","90","90","253","GR-HAAG3-SO","0.35","90","92","90","90","253","GR-HAAG3-SO","","","383","380","http://digitalbuildingdata.tech/nlcs/def/6d0eebd8-eb01-484a-aeb8-66c62a92dc6c","http://digitalbuildingdata.tech/nlcs/def/3fb6e2f6-b5e6-4b61-9a5c-13b1ea2c85ee"
"GRAS_RUIGGRAS","*","_","**","_","GR","_","GRAS","_","RUIGGRAS","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_GRAS_RUIGGRAS","0.13","60","62","90","90","253","CONTINUOUS","0.35","60","62","90","90","253","CONTINUOUS","0.35","60","62","90","90","253","V-CONTINUOUS-SO","0.35","60","62","90","90","253","CONTINUOUS","","","403","401","http://digitalbuildingdata.tech/nlcs/def/038a6929-380b-4771-801d-6d642802d3c9","http://digitalbuildingdata.tech/nlcs/def/cc940334-64c4-42fc-a846-a38b7435777a"
"BOS_LOOF","*","_","**","_","GR","_","BOS","_","LOOF","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_BOS_LOOF","0.13","40","42","90","40","253","CONTINUOUS","0.35","40","42","90","40","253","CONTINUOUS","0.35","40","42","90","40","253","V-CONTINUOUS-SO","0.35","40","42","90","40","253","CONTINUOUS","","","358","356","http://digitalbuildingdata.tech/nlcs/def/bbdc8e80-ccca-4db3-bd34-9932cf735318","http://digitalbuildingdata.tech/nlcs/def/d58f6876-6e3a-4a04-9903-a6b8707eb036"
"BOOM_GROEP","*","_","**","_","GR","_","BOOM","_","GROEP","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_BOOM_GROEP","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","2906","360","http://digitalbuildingdata.tech/nlcs/def/2d2cd8a8-449c-44e8-a08d-e735af497eeb","http://digitalbuildingdata.tech/nlcs/def/58a908d1-a966-4cc0-9318-93222d8567ea"
"BOOM_INVOLLEGROND","*","_","**","_","GR","_","BOOM","_","INVOLLEGROND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_BOOM_INVOLLEGROND","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","363","360","http://digitalbuildingdata.tech/nlcs/def/8ce1dbbf-dce2-486a-8a23-c587dd9374fd","http://digitalbuildingdata.tech/nlcs/def/58a908d1-a966-4cc0-9318-93222d8567ea"
"BOUWLAND_BRAAKLIGGEND","*","_","**","_","GR","_","BOUWLAND","_","BRAAKLIGGEND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_BOUWLAND_BRAAKLIGGEND","0.13","200","202","200","200","253","CONTINUOUS","0.35","200","202","200","200","253","CONTINUOUS","0.35","200","202","200","200","253","V-CONTINUOUS-SO","0.35","200","202","200","200","253","CONTINUOUS","","","3379","3377","http://digitalbuildingdata.tech/nlcs/def/16061095-f909-4c25-b590-1b518a2704d1","http://digitalbuildingdata.tech/nlcs/def/64d4f082-c537-4e4c-9280-6f5fecab3ca1"
"BOOM_BOSPLANTSOEN","*","_","**","_","GR","_","BOOM","_","BOSPLANTSOEN","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_BOOM_BOSPLANTSOEN","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","2907","360","http://digitalbuildingdata.tech/nlcs/def/ea3f5e44-8747-43b8-bd26-54e4385399ee","http://digitalbuildingdata.tech/nlcs/def/58a908d1-a966-4cc0-9318-93222d8567ea"
"HAAG_STRAK","*","_","**","_","GR","_","HAAG","_","STRAK","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_HAAG_STRAK","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","3096","380","http://digitalbuildingdata.tech/nlcs/def/802d5995-d792-4a07-ba26-665b37b7f656","http://digitalbuildingdata.tech/nlcs/def/3fb6e2f6-b5e6-4b61-9a5c-13b1ea2c85ee"
"BOOM_SOLITAIR","*","_","**","_","GR","_","BOOM","_","SOLITAIR","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_BOOM_SOLITAIR","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","2903","360","http://digitalbuildingdata.tech/nlcs/def/53973818-66e1-405e-9cf3-0d006a8da073","http://digitalbuildingdata.tech/nlcs/def/58a908d1-a966-4cc0-9318-93222d8567ea"
"SPORTVELD_KUNSTGRAS","*","_","**","_","GR","_","SPORTVELD","_","KUNSTGRAS","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_SPORTVELD_KUNSTGRAS","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","409","406","http://digitalbuildingdata.tech/nlcs/def/5ef82bdf-15b9-4306-a673-d3cd4f511ac9","http://digitalbuildingdata.tech/nlcs/def/8a2155d5-95af-425d-b74f-436c61fd0429"
"HOUTOPSTAND_NAALD","*","_","**","_","GR","_","HOUTOPSTAND","_","NAALD","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_HOUTOPSTAND_NAALD","0.13","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","V-CONTINUOUS-SO","0.35","40","42","40","40","253","CONTINUOUS","","","371","368","http://digitalbuildingdata.tech/nlcs/def/0c26a70a-305b-439e-8a5c-3c748e8eee38","http://digitalbuildingdata.tech/nlcs/def/027c3e40-32b1-48ed-8f74-30ce1424286c"
"GRAS_KUNSTGRAS","*","_","**","_","GR","_","GRAS","_","KUNSTGRAS","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_GRAS_KUNSTGRAS","0.13","60","62","90","90","253","CONTINUOUS","0.35","60","62","90","90","253","CONTINUOUS","0.35","60","62","90","90","253","V-CONTINUOUS-SO","0.35","60","62","90","90","253","CONTINUOUS","","","404","401","http://digitalbuildingdata.tech/nlcs/def/9c428e2f-0f07-4164-8682-da2abe9775f0","http://digitalbuildingdata.tech/nlcs/def/cc940334-64c4-42fc-a846-a38b7435777a"
"GRAS_GAZON","*","_","**","_","GR","_","GRAS","_","GAZON","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_GRAS_GAZON","0.13","60","62","90","90","253","CONTINUOUS","0.35","60","62","90","90","253","CONTINUOUS","0.35","60","62","90","90","253","V-CONTINUOUS-SO","0.35","60","62","90","90","253","CONTINUOUS","","","402","401","http://digitalbuildingdata.tech/nlcs/def/ebdcef5f-e2ff-4211-bfa2-fcf2de998116","http://digitalbuildingdata.tech/nlcs/def/cc940334-64c4-42fc-a846-a38b7435777a"
"GRAS_BERM","*","_","**","_","GR","_","GRAS","_","BERM","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_GRAS_BERM","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","2900","401","http://digitalbuildingdata.tech/nlcs/def/e925d808-e700-4b0d-9856-2f60185e3a77","http://digitalbuildingdata.tech/nlcs/def/cc940334-64c4-42fc-a846-a38b7435777a"
"GRAS_KRUIDENRIJK","*","_","**","_","GR","_","GRAS","_","KRUIDENRIJK","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GR_GRAS_KRUIDENRIJK","0.18","80","80","80","80","file:///140,168,0","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","2899","401","http://digitalbuildingdata.tech/nlcs/def/ab439496-2405-4b72-9e0d-f1168ba7a3db","http://digitalbuildingdata.tech/nlcs/def/cc940334-64c4-42fc-a846-a38b7435777a"
"HOUTOPSTAND","*","_","**","_","GR","_","HOUTOPSTAND","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-HOUTOPSTAND","SGR-HOUTOPSTAND","*_**_GR_HOUTOPSTAND","0.13","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","V-CONTINUOUS-SO","0.35","40","42","40","40","253","CONTINUOUS","","","368","","http://digitalbuildingdata.tech/nlcs/def/027c3e40-32b1-48ed-8f74-30ce1424286c",""
"STRUWEEL","*","_","**","_","GR","_","STRUWEEL","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-STRUWEEL","SGR-STRUWEEL","*_**_GR_STRUWEEL","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","372","","http://digitalbuildingdata.tech/nlcs/def/65fe9f15-6053-4ffc-a536-7ad4d0943f85",""
"BOS","*","_","**","_","GR","_","BOS","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-BOS","SGR-BOS","*_**_GR_BOS","0.13","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","V-CONTINUOUS-SO","0.35","40","42","40","40","253","CONTINUOUS","","","356","","http://digitalbuildingdata.tech/nlcs/def/d58f6876-6e3a-4a04-9903-a6b8707eb036",""
"GROND","*","_","**","_","GR","_","GROND","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-GROND","SGR-GROND","*_**_GR_GROND","0.13","90","92","90","90","253","CONTINUOUS","0.25","90","92","90","90","253","CONTINUOUS","0.25","90","92","90","90","253","V-CONTINUOUS-SO","0.25","90","92","90","90","253","CONTINUOUS","","","399","","http://digitalbuildingdata.tech/nlcs/def/4adc70ac-7d8b-4385-ba2c-616b457220ad",""
"TEELGROND","*","_","**","_","GR","_","TEELGROND","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-TEELGROND","SGR-TEELGROND","*_**_GR_TEELGROND","0.13","90","92","90","90","253","CONTINUOUS","0.25","90","92","90","90","253","CONTINUOUS","0.25","90","92","90","90","253","V-CONTINUOUS-SO","0.25","90","92","90","90","253","CONTINUOUS","","","400","","http://digitalbuildingdata.tech/nlcs/def/e4d1dc1c-77c2-4d10-a062-95fc1bf6a19d",""
"GRAS","*","_","**","_","GR","_","GRAS","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-GRAS","SGR-GRAS","*_**_GR_GRAS","0.13","60","62","90","90","253","CONTINUOUS","0.35","60","62","90","90","253","CONTINUOUS","0.35","60","62","90","90","253","V-CONTINUOUS-SO","0.35","60","62","90","90","253","CONTINUOUS","","","401","","http://digitalbuildingdata.tech/nlcs/def/cc940334-64c4-42fc-a846-a38b7435777a",""
"SPORTVELD","*","_","**","_","GR","_","SPORTVELD","_","","_","","_","","_","","_","","'-","","'-","G/S/A","'-","AGR-SPORTVELD_GRAS_KUNST-SO; AGR-SPORTVELD_GRAS_NATUUR-SO","SGR-SPORTVELD_GRAS-SO; V-SGR-SPORTVELD_GRAS-SO","*_**_GR_SPORTVELD","0.13","60","62","90","90","253","CONTINUOUS","0.35","60","62","90","90","253","CONTINUOUS","0.35","60","62","90","90","253","V-CONTINUOUS-SO","0.35","60","62","90","90","253","CONTINUOUS","","","406","","http://digitalbuildingdata.tech/nlcs/def/8a2155d5-95af-425d-b74f-436c61fd0429",""
"MAAIVELD","*","_","**","_","GR","_","MAAIVELD","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-MAAIVELD","SGR-MAAIVELD","*_**_GR_MAAIVELD","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","374","","http://digitalbuildingdata.tech/nlcs/def/4d4c49ac-28ce-405e-84da-1e3d0a19e52a",""
"BOLLEN","*","_","**","_","GR","_","BOLLEN","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-BOLLEN","SGR-BOLLEN","*_**_GR_BOLLEN","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","396","","http://digitalbuildingdata.tech/nlcs/def/9f974f0d-5b4a-4331-a2f3-9f5796bceaf3",""
"PLANTGATVERBETERING","*","_","**","_","GR","_","PLANTGATVERBETERING","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-PLANTGATVERBETERING","SGR-PLANTGATVERBETERING","*_**_GR_PLANTGATVERBETERING","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","364","","http://digitalbuildingdata.tech/nlcs/def/9f807563-95bc-404e-9120-933181c1a2cc",""
"HEESTER","*","_","**","_","GR","_","HEESTER","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-HEESTERS","SGR-HEESTER","*_**_GR_HEESTER","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","384","","http://digitalbuildingdata.tech/nlcs/def/6b06a598-55d5-431b-bb9c-b4e74e712a97",""
"BEPLANTING","*","_","**","_","GR","_","BEPLANTING","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-BEPLANTING","SGR-BEPLANTING","*_**_GR_BEPLANTING","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","2885","","http://digitalbuildingdata.tech/nlcs/def/96e08737-0fc0-4fa0-8b7e-f28369b8cd0a",""
"BOMENGROND","*","_","**","_","GR","_","BOMENGROND","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-BOMENGROND","SGR-BOMENGROND","*_**_GR_BOMENGROND","0.13","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","365","","http://digitalbuildingdata.tech/nlcs/def/ff4e37d2-2089-41e2-b1b8-7d706cf1ff2e",""
"KRUIDEN","*","_","**","_","GR","_","KRUIDEN","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-KRUIDEN","SGR-KRUIDEN","*_**_GR_KRUIDEN","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","397","","http://digitalbuildingdata.tech/nlcs/def/793d7aa3-447a-489e-8550-90c9cfa22635",""
"MOERAS","*","_","**","_","GR","_","MOERAS","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-MOERAS","SGR-MOERAS","*_**_GR_MOERAS","0.13","120","122","120","120","253","CONTINUOUS","0.35","120","122","120","120","253","CONTINUOUS","0.35","120","122","120","120","253","V-CONTINUOUS-SO","0.35","120","122","120","120","253","CONTINUOUS","","","412","","http://digitalbuildingdata.tech/nlcs/def/1e580ff4-9465-4193-8499-743cc55d76bf",""
"BOMENZAND","*","_","**","_","GR","_","BOMENZAND","_","","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-BOMENZAND","SGR-BOMENZAND","*_**_GR_BOMENZAND","0.13","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","366","","http://digitalbuildingdata.tech/nlcs/def/1263de17-c543-42d6-9fb3-e0d3afbb88f6",""
"BOUWLAND","*","_","**","_","GR","_","BOUWLAND","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-BOUWLAND","*_**_GR_BOUWLAND","0.13","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","3377","","http://digitalbuildingdata.tech/nlcs/def/64d4f082-c537-4e4c-9280-6f5fecab3ca1",""
"RIET","*","_","**","_","GR","_","RIET","_","","_","","_","","_","","_","","'-","","'-","G/S/A","'-","AGR-RIET","SGR-RIETLAND","*_**_GR_RIET","0.13","120","122","120","120","file:///201,235,112","CONTINUOUS","0.35","120","122","120","120","253","CONTINUOUS","0.35","120","122","120","120","253","V-CONTINUOUS-SO","0.35","120","122","120","120","253","CONTINUOUS","","","411","","http://digitalbuildingdata.tech/nlcs/def/f02dd52d-f522-4849-afac-1af0a1d69124",""
"BLOEMBAK","*","_","**","_","GR","_","BLOEMBAK","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-BLOEMBAK","*_**_GR_BLOEMBAK","0.13","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","3502","","http://digitalbuildingdata.tech/nlcs/def/fb6c991e-855b-41ab-a5be-80b9e35e1bfa",""
"BOOM","*","_","**","_","GR","_","BOOM","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","360","","http://digitalbuildingdata.tech/nlcs/def/58a908d1-a966-4cc0-9318-93222d8567ea",""
"BOOMTEELT","*","_","**","_","GR","_","BOOMTEELT","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-BOOMTEELT","*_**_GR_BOOMTEELT","0.13","110","112","110","110","253","CONTINUOUS","0.35","110","112","110","110","253","CONTINUOUS","0.35","110","112","110","110","253","V-CONTINUOUS-SO","0.35","110","112","110","110","253","CONTINUOUS","","","3376","","http://digitalbuildingdata.tech/nlcs/def/b79ca41e-ce40-4090-878c-20d2aafa7040",""
"HAAG","*","_","**","_","GR","_","HAAG","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-HAAG","*_**_GR_HAAG","0.13","90","92","90","90","253","GR-HAAG1-SO","0.35","90","92","90","90","253","GR-HAAG1-SO","0.35","90","92","90","90","253","GR-HAAG1-SO","0.35","90","92","90","90","253","GR-HAAG1-SO","","","380","","http://digitalbuildingdata.tech/nlcs/def/3fb6e2f6-b5e6-4b61-9a5c-13b1ea2c85ee",""
"FRUITTEELT","*","_","**","_","GR","_","FRUITTEELT","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-FRUITTEELT","*_**_GR_FRUITTEELT","0.13","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","V-CONTINUOUS-SO","0.35","40","42","40","40","253","CONTINUOUS","","","3370","","http://digitalbuildingdata.tech/nlcs/def/1b395a4e-b3e2-4d76-9fba-55dc9117ebfc",""
"SOORTAANDUIDING","*","_","**","_","GR","_","SOORTAANDUIDING","_","","_","","_","","_","","_","","'-","","'-","S","'-","","SGR-SOORTAANDUIDING","*_**_GR_SOORTAANDUIDING","0.13","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","354","","http://digitalbuildingdata.tech/nlcs/def/6347eecf-77ba-4abc-bb73-72b1abe299e8",""
"DUIN","*","_","**","_","GR","_","DUIN","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-DUIN","*_**_GR_DUIN","0.13","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","V-CONTINUOUS-SO","0.35","40","42","40","40","253","CONTINUOUS","","","3366","","http://digitalbuildingdata.tech/nlcs/def/c53d6dfd-cc8d-42f7-99b3-16224daddda9",""
"BOMENRIJ","*","_","**","_","GR","_","BOMENRIJ","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-BOMENRIJ","*_**_GR_BOMENRIJ","0.13","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","3384","","http://digitalbuildingdata.tech/nlcs/def/e467bfd9-2765-4701-a26c-c72eebe21365",""
"CONIFEER","*","_","**","_","GR","_","CONIFEER","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-CONIFEER","*_**_GR_CONIFEER","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","386","","http://digitalbuildingdata.tech/nlcs/def/a83995f2-57cd-4cb7-b13d-3c618b72ffeb",""
"VERWIJDEREN","*","_","**","_","GR","_","VERWIJDEREN","_","","_","","_","","_","","_","","'-","","'-","A","'-","AGR-VERWIJDEREN","","*_**_GR_VERWIJDEREN","0.13","10","12","10","10","253","CONTINUOUS","0.35","10","12","10","10","253","CONTINUOUS","0.35","10","12","10","10","253","V-CONTINUOUS-SO","0.35","10","12","10","10","253","CONTINUOUS","","","355","","http://digitalbuildingdata.tech/nlcs/def/62eb4af6-84fd-4c4c-8f44-7d79b6bbab1e",""
"DOORWORTELBARE RUIMTE","*","_","**","_","GR","_","DOORWORTELBARE RUIMTE","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-DOORWORTELBARE RUIMTE","*_**_GR_DOORWORTELBARE RUIMTE","0.13","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","3383","","http://digitalbuildingdata.tech/nlcs/def/07d2bc07-1c45-4aa6-bdfc-319639d68c34",""
"PLANTENBAK","*","_","**","_","GR","_","PLANTENBAK","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-PLANTENBAK","*_**_GR_PLANTENBAK","0.13","90","92","90","90","253","CONTINUOUS","0.25","90","92","90","90","253","CONTINUOUS","0.25","90","92","90","90","253","V-CONTINUOUS-SO","0.25","90","92","90","90","253","CONTINUOUS","","","398","","http://digitalbuildingdata.tech/nlcs/def/a59f4b72-3c5d-4e49-9038-91775522c10f",""
"HEIDE","*","_","**","_","GR","_","HEIDE","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-HEIDE","*_**_GR_HEIDE","0.13","200","202","200","200","253","CONTINUOUS","0.35","200","202","200","200","253","CONTINUOUS","0.35","200","202","200","200","253","V-CONTINUOUS-SO","0.35","200","202","200","200","253","CONTINUOUS","","","410","","http://digitalbuildingdata.tech/nlcs/def/47943596-9c3d-488f-9742-a58735d6756f",""
"KWELDER","*","_","**","_","GR","_","KWELDER","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-KWELDER","*_**_GR_KWELDER","0.13","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","V-CONTINUOUS-SO","0.35","40","42","40","40","253","CONTINUOUS","","","3369","","http://digitalbuildingdata.tech/nlcs/def/63ed4dd8-7afa-4f87-8ede-407bdedae94e",""
"SIERPLANTSOEN","*","_","**","_","GR","_","SIERPLANTSOEN","_","","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGR-SIERPLANTSOEN","*_**_GR_SIERPLANTSOEN","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","3040","","http://digitalbuildingdata.tech/nlcs/def/1fc12ce7-05c4-4c73-b215-01bdf9c73f67",""
"TYPEAANDUIDING","*","_","**","_","GR","_","TYPEAANDUIDING","_","","_","","_","","_","","_","","'-","","'-","S","'-","","SGR-TYPEAANDUIDING","*_**_GR_TYPEAANDUIDING","0.13","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","353","","http://digitalbuildingdata.tech/nlcs/def/8a7fd75d-acf7-49ca-b09b-0a00f193b9d4",""
