"hoofdgroep,""id_nummer"",""omschrijving"",""kind_van"",""status"",""discipline"",""lw_b"",""kl_b"",""kl_b_a"",""kl_b_gd"",""kl_b_gn"",""kl_b_v"",""lt_b"",""lw_n"",""kl_n"",""kl_n_a"",""kl_n_gd"",""kl_n_gn"",""kl_n_v"",""lt_n"",""lw_t"",""kl_t"",""kl_t_a"",""kl_t_gd"",""kl_t_gn"",""kl_t_v"",""lt_t"",""lw_v"",""kl_v"",""kl_v_a"",""kl_v_gd"",""kl_v_gn"",""kl_v_v"",""lt_v"",""element"",""vrkl_kort"""
"OG,""3314"",""TERREIN_TRANSACTIE_VOORKEURSRECHT"",""3302"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""143,188,143"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3305"",""TERREIN_TRANSACTIE_VERKOOP"",""3302"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""0,255,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3310"",""TERREIN_TRANSACTIE_ONTEIGENING"",""3302"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,233,127"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3308"",""TERREIN_TRANSACTIE_RUILING"",""3302"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""153,76,76"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3304"",""TERREIN_TRANSACTIE_AANKOOP"",""3302"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""0,255,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3309"",""TERREIN_TRANSACTIE_INGEBRUIKGAVE"",""3302"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,127,127"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3306"",""TERREIN_TRANSACTIE_ERFPACHT"",""3302"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""0,0,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3312"",""TERREIN_TRANSACTIE_OVERDRACHT"",""3302"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,255,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3303"",""TERREIN_TRANSACTIE_VERKOOPGEGEVENS"",""3302"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""250,155,145"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3298"",""TERREIN_PLANGEBIED_BRUTO"",""3297"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,22,200"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3299"",""TERREIN_PLANGEBIED_NETTO"",""3297"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,22,200"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3269"",""TERREIN_BEGRAAFPLAATS_GRAFVAK"",""3268"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""240,225,180"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3296"",""TERREIN_PARK_STADSPARK"",""3295"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""138,171,55"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3330"",""TERREIN_VERHARD_TERRAS"",""3329"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""215,230,200"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3333"",""TERREIN_WOONWAGENLOCATIE_STANDPLAATS"",""3332"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""210,205,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3201"",""BEBOUWING_WONINGBOUW_VRIJSTAAND_MIDDELDUUR"",""3199"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""15,130,235"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3200"",""BEBOUWING_WONINGBOUW_VRIJSTAAND_DUUR"",""3199"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""10,85,150"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3202"",""BEBOUWING_WONINGBOUW_VRIJSTAAND_GOEDKOOP"",""3199"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""100,175,245"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3194"",""BEBOUWING_WONINGBOUW_HOOGBOUW_GOEDKOOP"",""3191"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""240,100,130"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3192"",""BEBOUWING_WONINGBOUW_HOOGBOUW_DUUR"",""3191"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""170,20,55"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3193"",""BEBOUWING_WONINGBOUW_HOOGBOUW_MIDDELDUUR"",""3191"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""210,20,65"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3204"",""BEBOUWING_WONINGBOUW_TWEE ONDER EEN KAP_DUUR"",""3203"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""0,155,10"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3205"",""BEBOUWING_WONINGBOUW_TWEE ONDER EEN KAP_MIDDELDUUR"",""3203"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""0,230,10"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3206"",""BEBOUWING_WONINGBOUW_TWEE ONDER EEN KAP_GOEDKOOP"",""3203"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""140,255,140"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3210"",""BEBOUWING_WONINGBOUW_EENGEZINSWONING_GOEDKOOP"",""3207"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,175,120"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3208"",""BEBOUWING_WONINGBOUW_EENGEZINSWONING_DUUR"",""3207"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""250,80,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3209"",""BEBOUWING_WONINGBOUW_EENGEZINSWONING_MIDDELDUUR"",""3207"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,135,50"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3197"",""BEBOUWING_WONINGBOUW_LAAGBOUW_MIDDELDUUR"",""3195"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""170,160,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3198"",""BEBOUWING_WONINGBOUW_LAAGBOUW_GOEDKOOP"",""3195"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""225,225,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3196"",""BEBOUWING_WONINGBOUW_LAAGBOUW_DUUR"",""3195"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""125,120,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3270"",""TERREIN_BEGRAAFPLAATS_GRAFVAK_GRAF"",""3269"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""240,225,180"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3292"",""TERREIN_ONBEGROEID_STRAND_STRANDVAK"",""3291"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,255,50"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3274"",""TERREIN_BEGROEID_TUIN_ECOTUIN"",""3273"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""175,195,55"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3276"",""TERREIN_BEGROEID_TUIN_VOLKSTUIN"",""3273"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""120,200,25"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3275"",""TERREIN_BEGROEID_TUIN_TUINBOUW"",""3273"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""145,160,45"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3337"",""FASE4"","""",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""153,204,051"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""",""F4"""
"OG,""3334"",""FASE1"","""",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""204,102,204"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""",""F1"""
"OG,""3340"",""FASE7"","""",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""0,255,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""",""F7"""
"OG,""3335"",""FASE2"","""",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,204,000"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""",""F2"""
"OG,""3336"",""FASE3"","""",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,255,051"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""",""F3"""
"OG,""3339"",""FASE6"","""",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""102,153,204"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""",""F6"""
"OG,""3338"",""FASE5"","""",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,127,127"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""",""F5"""
"OG,""3213"",""WATER_BEEK"",""1619"",""*"",""**"",""0.18"",""150"",""152"",""150"",""150"",""115,233,255"",""CONTINUOUS"",""0.25"",""150"",""152"",""150"",""150"",""175,205,225"",""CONTINUOUS"",""0.25"",""150"",""152"",""150"",""150"",""253"",""CONTINUOUS"",""0.25"",""150"",""152"",""150"",""150"",""253"",""CONTINUOUS"","""",""WA"""
"OG,""3521"",""WATER_ZEE"",""1619"",""*"",""**"",""0.18"",""170"",""172"",""170"",""170"",""153,204,255"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""175,205,225"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""253"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""253"",""CONTINUOUS"","""",""WA"""
"OG,""3214"",""WATER_GRACHT"",""1619"",""*"",""**"",""0.18"",""160"",""162"",""160"",""160"",""115,233,255"",""CONTINUOUS"",""0.25"",""160"",""162"",""160"",""160"",""175,205,225"",""CONTINUOUS"",""0.25"",""160"",""162"",""160"",""160"",""253"",""CONTINUOUS"",""0.25"",""160"",""162"",""160"",""160"",""253"",""CONTINUOUS"","""",""WA"""
"OG,""3218"",""WATER_MEER"",""1619"",""*"",""**"",""0.18"",""140"",""142"",""140"",""140"",""190,232,255"",""CONTINUOUS"",""0.25"",""140"",""142"",""140"",""140"",""175,205,225"",""CONTINUOUS"",""0.25"",""140"",""142"",""140"",""140"",""253"",""CONTINUOUS"",""0.25"",""140"",""142"",""140"",""140"",""253"",""CONTINUOUS"","""",""WA"""
"OG,""3220"",""WATER_RIVIER"",""1619"",""*"",""**"",""0.18"",""130"",""132"",""130"",""130"",""115,233,255"",""CONTINUOUS"",""0.25"",""130"",""132"",""130"",""130"",""175,205,225"",""CONTINUOUS"",""0.25"",""130"",""132"",""130"",""130"",""253"",""CONTINUOUS"",""0.25"",""130"",""132"",""130"",""130"",""253"",""CONTINUOUS"","""",""WA"""
"OG,""3215"",""WATER_HAVEN"",""1619"",""*"",""**"",""0.18"",""170"",""172"",""170"",""170"",""190,232,255"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""175,205,225"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""253"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""253"",""CONTINUOUS"","""",""WA"""
"OG,""3217"",""WATER_KANAAL"",""1619"",""*"",""**"",""0.18"",""120"",""122"",""120"",""120"",""115,233,255"",""CONTINUOUS"",""0.25"",""120"",""122"",""120"",""120"",""175,205,225"",""CONTINUOUS"",""0.25"",""120"",""122"",""120"",""120"",""253"",""CONTINUOUS"",""0.25"",""120"",""122"",""120"",""120"",""253"",""CONTINUOUS"","""",""WA"""
"OG,""3271"",""TERREIN_BEGROEID"",""3264"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""201,235,112"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""40,200,70"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""",""G"""
"OG,""1620"",""WEG"","""",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""255,255,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"","""","""""
"OG,""1616"",""BEBOUWING"","""",""*"",""**"",""0.35"",""7"",""7"",""7"",""7"",""204,100,110"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"","""","""""
"OG,""3264"",""TERREIN"","""",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""240,225,180"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3450"",""GREPPEL"","""",""*"",""**"",""0.18"",""30"",""32"",""30"",""30"",""253"",""CONTINUOUS"",""0.25"",""30"",""32"",""30"",""30"",""40,200,70"",""CONTINUOUS"",""0.25"",""30"",""32"",""30"",""30"",""253"",""CONTINUOUS"",""0.25"",""30"",""32"",""30"",""30"",""253"",""CONTINUOUS"","""","""""
"OG,""3522"",""BEBOUWING_LOODS"",""1616"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""204,100,110"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3528"",""BEBOUWING_SCHUUR"",""1616"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""204,100,110"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3525"",""BEBOUWING_BASSIN"",""1616"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""190,232,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3523"",""BEBOUWING_OPSLAGTANK"",""1616"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""204,100,110"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3527"",""BEBOUWING_SILO"",""1616"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""204,100,110"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3524"",""BEBOUWING_BEZINKTANK"",""1616"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""190,232,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3526"",""BEBOUWING_BUNKER"",""1616"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""0,0,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3447"",""WATER_BRON"",""1619"",""*"",""**"",""0.18"",""130"",""132"",""130"",""130"",""115,233,255"",""CONTINUOUS"",""0.25"",""130"",""132"",""130"",""130"",""40,200,70"",""CONTINUOUS"",""0.25"",""130"",""132"",""130"",""130"",""253"",""CONTINUOUS"",""0.25"",""130"",""132"",""130"",""130"",""253"",""CONTINUOUS"","""","""""
"OG,""3449"",""WATER_GREPPEL"",""1619"",""*"",""**"",""0.18"",""160"",""162"",""160"",""160"",""201,235,112"",""CONTINUOUS"",""0.25"",""160"",""162"",""160"",""160"",""40,200,70"",""CONTINUOUS"",""0.25"",""160"",""162"",""160"",""160"",""253"",""CONTINUOUS"",""0.25"",""160"",""162"",""160"",""160"",""253"",""CONTINUOUS"","""","""""
"OG,""3530"",""TERREIN_OEVER"",""3264"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""201,235,112"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
"OG,""3520"",""TERREIN_ONBEGROEID_ZAND"",""3290"",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""255,255,153"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,255,145"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""""
