objectURI,hoofdgroepURI,hoofdgroep,id_nummer,lt_v,omschrijving,lijntypeOmschrijving,autocaddef
http://digitalbuildingdata.tech/nlcs/def/797be4f6-0ccf-4baf-90d5-63ff4675db79,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3623,V-RI-GWA-SO,GWA_RIOOLLEIDING_BETON_250,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/c4839f8d-0efe-4568-ab4f-ae31bdf8ccd3,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3664,V-RI-GWA-SO,GWA_RIOOLLEIDING_PVC_200,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/214a6fb8-520b-47f9-ab21-89f521b32b08,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3668,V-RI-GWA-SO,GWA_RIOOLLEIDING_PVC_500,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/43c3f826-e9e0-4f39-9a34-f922c752dfe1,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3667,V-RI-GWA-SO,GWA_RIOOLLEIDING_PVC_400,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/4088a203-0816-4d9f-8d7f-cf93ae5d66a4,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3665,V-RI-GWA-SO,GWA_RIOOLLEIDING_PVC_250,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/9aaa2daa-4113-4068-823c-edbf85129213,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3663,V-RI-GWA-SO,GWA_RIOOLLEIDING_PVC_160,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/3a5a899b-8d09-48b1-96ae-53541cc16613,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3666,V-RI-GWA-SO,GWA_RIOOLLEIDING_PVC_315,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/c19a58d3-3c9b-4f4e-9ef4-308c7b7f511f,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3669,V-RI-GWA-SO,GWA_RIOOLLEIDING_PVC_630,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/60bbeadb-1b6f-4107-a8ef-d2ee05e41570,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3658,V-RI-GWA-SO,GWA_RIOOLLEIDING_PE_450,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/9bedcaa9-5fe7-4cee-92b2-e7f50e9d9140,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3656,V-RI-GWA-SO,GWA_RIOOLLEIDING_PE_355,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/b5b9a4ba-dde8-42f8-ae8e-bb83aecdfac3,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3654,V-RI-GWA-SO,GWA_RIOOLLEIDING_PE_160,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/84a6290f-ce19-46a2-b2fa-e05f3861de79,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3657,V-RI-GWA-SO,GWA_RIOOLLEIDING_PE_400,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/79ba9351-6719-4f7f-afd3-a0d20fca2885,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3661,V-RI-GWA-SO,GWA_RIOOLLEIDING_PE_630,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/e4c3eafd-2dc4-4451-acb8-12f46c1a4139,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3660,V-RI-GWA-SO,GWA_RIOOLLEIDING_PE_560,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/ce04108c-89ea-4aa4-aa04-86196ac4dd5b,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3659,V-RI-GWA-SO,GWA_RIOOLLEIDING_PE_500,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/671d2549-073e-4adc-802d-1bc26d0ed7fd,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3655,V-RI-GWA-SO,GWA_RIOOLLEIDING_PE_315,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/431ef78b-c805-41c9-8f04-e2bf1ec94cf5,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4790,V-RI-GWA-SO,GWA_RIOOLLEIDING_PE_125,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/9dd9df80-a5ee-4994-90e9-87c8eb0a6033,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4793,V-RI-GWA-SO,GWA_RIOOLLEIDING_PP_250,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/3a6f1a93-b237-461f-833e-4bffcfaddc07,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4796,V-RI-GWA-SO,GWA_RIOOLLEIDING_PP_500,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/ec78458b-cf34-4e32-b72d-2fdc25e4b59c,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4792,V-RI-GWA-SO,GWA_RIOOLLEIDING_PP_200,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/b5634ea4-1d05-4d22-b3c1-ea2debaf748f,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4797,V-RI-GWA-SO,GWA_RIOOLLEIDING_PP_600,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/026bc467-c016-44de-909a-e31e4cf79d64,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4795,V-RI-GWA-SO,GWA_RIOOLLEIDING_PP_400,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/16acb668-2916-4fc7-9d2e-bc34bc5727b0,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4798,V-RI-GWA-SO,GWA_RIOOLLEIDING_PP_800,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/36c7b2e1-34cd-46cd-b90b-c82058ccd178,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4794,V-RI-GWA-SO,GWA_RIOOLLEIDING_PP_300,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/83d1ca45-dc92-4704-8a51-ee313676c661,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1714,V-CONTINUOUS-SO,GWA_AANSLUITPUT_ONTSTOPPINGSPUT_BETON,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/20bd4930-f9c9-47fc-bbba-896c1c72be16,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1715,V-CONTINUOUS-SO,GWA_AANSLUITPUT_ONTSTOPPINGSPUT_PE,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/9f70be04-180a-48d2-a1fe-8dd9333b469a,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1669,V-RI-GWA_AANSLUITLEIDING-SO,GWA_PERCEELAANSLUITLEIDING_GRES_100,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/d2de2a16-9a42-47f4-b686-6c4943eb2f27,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1670,V-RI-GWA_AANSLUITLEIDING-SO,GWA_PERCEELAANSLUITLEIDING_GRES_125,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/6e88b852-26c4-4369-bb2c-e73c0956b0cf,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1671,V-RI-GWA_AANSLUITLEIDING-SO,GWA_PERCEELAANSLUITLEIDING_GRES_150,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/61aa47eb-ec51-4990-9fb8-ed5a5b296323,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1676,V-RI-GWA_AANSLUITLEIDING-SO,GWA_PERCEELAANSLUITLEIDING_PE_90,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/ca1c4fb5-37e0-4ff3-9915-f830576723cb,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1674,V-RI-GWA_AANSLUITLEIDING-SO,GWA_PERCEELAANSLUITLEIDING_PE_63,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/bf5fc774-2d46-41b4-8e65-b4a29e611509,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1673,V-RI-GWA_AANSLUITLEIDING-SO,GWA_PERCEELAANSLUITLEIDING_PE_110,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/1ab40bce-34ec-4706-863a-a6aad3f3c9d7,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1675,V-RI-GWA_AANSLUITLEIDING-SO,GWA_PERCEELAANSLUITLEIDING_PE_75,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/0208c9fb-b780-48df-b4fb-c3c537fb2f4f,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4787,V-RI-GWA_AANSLUITLEIDING-SO,GWA_PERCEELAANSLUITLEIDING_PE_125,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/2dc3e8e0-eda3-48b4-9b98-484729a7b818,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1678,V-RI-GWA_AANSLUITLEIDING-SO,GWA_PERCEELAANSLUITLEIDING_PVC_110,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/f0e09f42-6d18-44f2-9c2a-3e4e7d8b047a,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1680,V-RI-GWA_AANSLUITLEIDING-SO,GWA_PERCEELAANSLUITLEIDING_PVC_160,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/5784ea30-2f7f-40f1-95df-752ef920ba9c,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1679,V-RI-GWA_AANSLUITLEIDING-SO,GWA_PERCEELAANSLUITLEIDING_PVC_125,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/72dfac21-533c-4353-b948-c394ec306d96,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1694,V-RI-GWA_AANSLUITLEIDING-SO,GWA_KOLKAANSLUITLEIDING_PE_160,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/f144937d-c068-4f0e-b23f-63bd76f76615,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1693,V-RI-GWA_AANSLUITLEIDING-SO,GWA_KOLKAANSLUITLEIDING_PE_125,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/a2779c49-52e4-4094-bcd0-0197bb6e2cca,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1692,V-RI-GWA_AANSLUITLEIDING-SO,GWA_KOLKAANSLUITLEIDING_PE_110,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/6f9fbc4a-c29c-47b5-a759-dccd87693fbb,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1697,V-RI-GWA_AANSLUITLEIDING-SO,GWA_KOLKAANSLUITLEIDING_PVC_125,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/9b647e10-d9f5-4c14-8f89-2f03b04888ee,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1696,V-RI-GWA_AANSLUITLEIDING-SO,GWA_KOLKAANSLUITLEIDING_PVC_110,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/dc8947f2-5705-4f48-9435-bac05d9bd65a,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1698,V-RI-GWA_AANSLUITLEIDING-SO,GWA_KOLKAANSLUITLEIDING_PVC_160,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/b3bd5631-4c7a-490d-911c-c8ae1ec2f5d5,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3597,V-CONTINUOUS-SO,DRAINAGE_RIOOLPUT_DOORSPUITPUT_PE,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/0faa82c2-0513-4a97-b401-7392d5b45031,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3596,V-CONTINUOUS-SO,DRAINAGE_RIOOLPUT_DOORSPUITPUT_BETON,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/b523a50e-853c-4e68-8180-67629c3f326b,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3595,V-CONTINUOUS-SO,DRAINAGE_RIOOLPUT_DRAINAGEPUT_PE,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/53035630-18a4-41f1-8e45-09a1f9948b63,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3594,V-CONTINUOUS-SO,DRAINAGE_RIOOLPUT_DRAINAGEPUT_BETON,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/191c6703-abe0-46d3-a6fc-10ae1a8dc268,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4562,V-CONTINUOUS-SO,DRAINAGE_RIOOLPUT_INSPECTIEPUT_BETON,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/85d0803b-ea31-4c56-b850-503454ac5ce5,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4563,V-CONTINUOUS-SO,DRAINAGE_RIOOLPUT_INSPECTIEPUT_PE,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/516e0bc1-0f83-4801-89f0-bf2d788c2d3a,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1643,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN_PP_200,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/a2992ebc-1f8f-4106-a996-772f9b743fb1,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1644,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN_PP_65,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/5fc4f210-fe6f-4ff2-8192-bf912e1727c7,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1641,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN_PP_125,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/f4d48ba9-aecc-4de7-8589-2121b92f297e,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1645,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN_PP_80,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/a8fc2fa6-266e-4948-9a00-b3da2411d013,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1640,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN_PP_100,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/a03ee612-6f7c-4df9-aed4-4b6915ae09dd,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1642,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN_PP_160,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/96859b29-c936-4b16-b30b-e5e9978d3614,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1648,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN_PVC_125,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/2e0f75e3-47f9-414e-96b9-7a25c749c8d5,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1647,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN_PVC_100,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/ebbbe8b6-cdf0-4b3e-9563-4206d45b8578,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1652,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN_PVC_80,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/331958b8-ffba-4ab4-84cd-44eb75a62b0c,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1651,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN_PVC_65,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/1dc85fbf-3c8e-43ed-b8a4-1a92fe6e70e8,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1650,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN_PVC_200,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/0519f715-ac1a-4205-8647-2608e1a3d6da,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1649,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN_PVC_160,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/b29daea8-2ad1-487a-afec-f297f8d9ba0a,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4602,V-RI-DRAINAGE-SO,DRAINAGE_TRANSPORTLEIDING_GRES_500,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/328bed7b-d042-4a77-bc49-3d8dada81829,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4598,V-RI-DRAINAGE-SO,DRAINAGE_TRANSPORTLEIDING_GRES_200,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/2d465b9b-9630-41c9-a67a-849d8c79b2a4,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4599,V-RI-DRAINAGE-SO,DRAINAGE_TRANSPORTLEIDING_GRES_250,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
