name;hoofdNames;topNames;numUri
WARMTENET_REDUCTIESTUK_SPP_DN350 560 DN300 500;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN50 140 DN40 125;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN300 500 DN200 355;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN500 800 DN400 630;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN40 125 DN32 125;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN200 355 DN150 280;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN450 710 DN350 560;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN25 110 DN20 110;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN300 500 DN250 450;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN65 160 DN40 125;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN500 800 DN450 710;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN80 180 DN65 160;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN125 250 DN80 180;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN150 280 DN100 225;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN250 450 DN150 280;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN80 180 DN50 140;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN32 125 DN20 110;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN350 560 DN250 450;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN200 355 DN125 250;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN65 160 DN50 140;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN100 225 DN80 180;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN50 140 DN32 125;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN450 710 DN400 630;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN125 250 DN100 225;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN100 225 DN65 160;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN40 125 DN25 110;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN400 630 DN300 500;KL;NLCS-object;1
WARMTENET_REDUCTIESTUK_SPP_DN150 280 DN125 250;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN150 280;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN125 250;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN350 560;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN300 500;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN600 900;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN400 630;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN25 110;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN50 140;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN20 110;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN500 800;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN40 125;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN450 710;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN200 355;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN250 450;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN65 160;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN32 125;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN100 225;KL;NLCS-object;1
WARMTENET_RETOUR_SPP_DN80 180;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_225;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_250;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_450;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_140;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_400;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_560;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_160;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_500;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_110;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_630;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_800;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_125;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_710;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_280;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_355;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_90;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_180;KL;NLCS-object;1
WARMTENET_ELEKTROBANDMOF_900;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN100 225XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN20 110XDN20 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN400 630;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN100 225XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN65 160XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN50 140XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN300 500XDN80 180;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN300 500;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN200 355XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN300 500XDN300 500;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN300 500XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN250 450;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN100 225XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN350 560;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN200 355XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN100 225XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN400 630;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN200 355XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN350 560;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN80 180XDN80 180;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN250 450;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN300 500XDN200 355;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN100 225;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN200 355;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN125 250;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN200 355XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN100 225XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN200 355;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN200 355XDN125 250;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN150 280;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN200 355XDN100 225;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN80 180;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN200 355;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN125 250XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN250 450;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN65 160XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN250 450XDN200 355;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN40 125XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN80 180XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN50 140XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN300 500;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN80 180;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN350 560;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN250 450XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN200 355;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN40 125XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN32 125XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN150 280XDN150 280;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN450 710;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN300 500XDN125 250;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN250 450XDN80 180;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN300 500XDN150 280;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN125 250XDN80 180;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN80 180XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN200 355XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN250 450XDN125 250;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN125 250;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN200 355XDN200 355;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN250 450XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN65 160XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN80 180;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN300 500XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN150 280XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN500 800;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN300 500;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN100 225;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN400 630;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN65 160XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN200 355XDN80 180;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN50 140XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN350 560;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN100 225;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN200 355XDN150 280;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN125 250XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN40 125XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN350 560;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN450 710;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN250 450XDN50 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN125 250XDN125 250;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN125 250XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN100 225XDN100 225;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN150 280XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN125 250XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN250 450XDN250 450;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN300 500;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN125 250;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN100 225;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN150 280;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN100 225;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN150 280;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN300 500XDN250 450;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN300 500XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN150 280XDN80 180;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN80 180XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN125 250XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN125 250XDN100 225;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN300 500XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN450 710;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN250 450XDN150 280;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN150 280XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN300 500XDN100 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN80 180;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN25 110XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN150 280XDN100 225;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN80 180XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN250 450XDN100 225;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN32 125XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN200 355;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN600 900;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN80 180XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN250 450XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN125 250;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN150 280XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN65 160XDN65 160;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN250 450XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN150 280;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN450 710XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN500 800;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN300 500;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN50 140XDN40 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN400 630XDN80 180;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN150 280XDN125 250;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN250 450;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN150 280;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN300 500XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN400 630;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN25 110XDN20 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN500 800XDN250 450;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN100 225XDN80 180;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN150 280XDN50 140;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN350 560XDN32 125;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN25 110;KL;NLCS-object;1
WARMTENET_T STUK_SPP_DN600 900XDN125 250;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_Z_DN100 225;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_Z_DN65 160;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_Z_DN25 110;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_Z_DN20 110;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_Z_DN80 180;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_Z_DN50 140;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_Z_DN40 125;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_Z_DN125 250;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_Z_DN32 125;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN50 140_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN40 125_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN200 355_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN350 560_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN200 355_OB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN100 225_OB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN400 630_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN125 250_OB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN300 500_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN32 125_OB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN20 110_OB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN450 710_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN50 140_OB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN40 125_OB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN250 450_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN25 110_OB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN500 800_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN80 180_OB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN125 250_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN25 110_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN65 160_OB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN20 110_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN80 180_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN150 280_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN150 280_OB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN65 160_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN32 125_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN600 900_GB;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_90GR_DN100 225_GB;KL;NLCS-object;1
WARMTENET_AFSLUITER_SPP_DN32 125;KL;NLCS-object;1
WARMTENET_AFSLUITER_SPP_DN40 125;KL;NLCS-object;1
WARMTENET_AFSLUITER_SPP_DN65 160;KL;NLCS-object;1
WARMTENET_AFSLUITER_SPP_DN150 280;KL;NLCS-object;1
WARMTENET_AFSLUITER_SPP_DN80 180;KL;NLCS-object;1
WARMTENET_AFSLUITER_SPP_DN300 500;KL;NLCS-object;1
WARMTENET_AFSLUITER_SPP_DN250 450;KL;NLCS-object;1
WARMTENET_AFSLUITER_SPP_DN50 140;KL;NLCS-object;1
WARMTENET_AFSLUITER_SPP_DN25 110;KL;NLCS-object;1
WARMTENET_AFSLUITER_SPP_DN125 250;KL;NLCS-object;1
WARMTENET_AFSLUITER_SPP_DN200 355;KL;NLCS-object;1
WARMTENET_AFSLUITER_SPP_DN100 225;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN200 355;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN50 140;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN80 180;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN350 560;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN250 450;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN400 630;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN125 250;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN25 110;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN100 225;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN150 280;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN450 710;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN500 800;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN20 110;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN32 125;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN600 900;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN40 125;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN300 500;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_45GR_DN65 160;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE250;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE500;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE225;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE450;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE315;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE63;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE400;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE110;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE160;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE200;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE90;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE355;KL;NLCS-object;1
WARMTENET_BRONLEIDING_PE125;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN25 110;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN300 500;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN65 160;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN50 140;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN125 250;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN200 355;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN40 125;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN32 125;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN150 280;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN20 110;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN100 225;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN400 630;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN500 800;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN350 560;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN600 900;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN450 710;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN250 450;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_15GR_DN80 180;KL;NLCS-object;1
WARMTENET_SLUITMOF_355;KL;NLCS-object;1
WARMTENET_SLUITMOF_500;KL;NLCS-object;1
WARMTENET_SLUITMOF_225;KL;NLCS-object;1
WARMTENET_SLUITMOF_250;KL;NLCS-object;1
WARMTENET_SLUITMOF_280;KL;NLCS-object;1
WARMTENET_SLUITMOF_125;KL;NLCS-object;1
WARMTENET_SLUITMOF_560;KL;NLCS-object;1
WARMTENET_SLUITMOF_140;KL;NLCS-object;1
WARMTENET_SLUITMOF_450;KL;NLCS-object;1
WARMTENET_SLUITMOF_400;KL;NLCS-object;1
WARMTENET_SLUITMOF_630;KL;NLCS-object;1
WARMTENET_SLUITMOF_90;KL;NLCS-object;1
WARMTENET_SLUITMOF_110;KL;NLCS-object;1
WARMTENET_SLUITMOF_180;KL;NLCS-object;1
WARMTENET_SLUITMOF_160;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_HIP_DN50 140;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_HIP_DN150 280;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_HIP_DN200 355;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_HIP_DN80 180;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_HIP_DN20 110;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_HIP_DN100 225;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_HIP_DN32 125;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_HIP_DN25 110;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_HIP_DN125 250;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_HIP_DN65 160;KL;NLCS-object;1
WARMTENET_BOCHT_SPP_HIP_DN40 125;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN400 630;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN32 125;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN200 355;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN450 710;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN250 450;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN20 110;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN600 900;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN500 800;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN300 500;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN25 110;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN350 560;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN100 225;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN150 280;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN65 160;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN125 250;KL;NLCS-object;1
WARMTENET_AANVOER_SPP_DN40 125;KL;NLCS-object;1
