"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"HOOGTE_GRONDWATERSTAND","*","_","**","_","GW","_","HOOGTE","_","GRONDWATERSTAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_HOOGTE_GRONDWATERSTAND","0.18","170","172","170","170","253","CONTINUOUS","0.35","170","172","170","170","253","CONTINUOUS","0.35","170","172","170","170","253","V-CONTINUOUS-SO","0.35","170","172","170","170","253","CONTINUOUS","","","418","416","http://digitalbuildingdata.tech/nlcs/def/1079c00b-3784-4506-af68-793b9a70cd35","http://digitalbuildingdata.tech/nlcs/def/6fc9f337-699c-45d9-9a3d-c3ee44eb6fcb"
"WINNINGSVAK_ZAND","*","_","**","_","GW","_","WINNINGSVAK","_","ZAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_WINNINGSVAK_ZAND","0.18","130","132","130","130","253","CONTINUOUS","0.35","130","132","130","130","253","CONTINUOUS","0.35","130","132","130","130","253","V-CONTINUOUS-SO","0.35","130","132","130","130","253","CONTINUOUS","","","514","511","http://digitalbuildingdata.tech/nlcs/def/1eaae613-54e2-4edc-9013-362b76e4dba6","http://digitalbuildingdata.tech/nlcs/def/3e225be9-c20a-4a10-b28d-3a23e2e0ccea"
"DIJK_TEEN","*","_","**","_","GW","_","DIJK","_","TEEN","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_DIJK_TEEN","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","436","432","http://digitalbuildingdata.tech/nlcs/def/ed9a89f4-b142-45c8-8e11-a0b6545b3985","http://digitalbuildingdata.tech/nlcs/def/93b0b98a-97d8-48e5-b4e2-03eaec2a28fc"
"WATERGANG_BODEM","*","_","**","_","GW","_","WATERGANG","_","BODEM","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_WATERGANG_BODEM","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","461","458","http://digitalbuildingdata.tech/nlcs/def/409a551b-bc67-4074-b339-4c092460a35b","http://digitalbuildingdata.tech/nlcs/def/57af4744-b6c0-41c2-b32e-1bb6ae0287ff"
"WAL_KRUIN","*","_","**","_","GW","_","WAL","_","KRUIN","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_WAL_KRUIN","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","447","446","http://digitalbuildingdata.tech/nlcs/def/6af2cd5e-3769-4c36-8128-a7638e5f4763","http://digitalbuildingdata.tech/nlcs/def/abedc79d-7ed7-43b2-900d-ece6e42cd938"
"HOOGTE_ZETTING","*","_","**","_","GW","_","HOOGTE","_","ZETTING","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_HOOGTE_ZETTING","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","420","416","http://digitalbuildingdata.tech/nlcs/def/1e6b44c9-9b53-4976-b9b1-25183921dd60","http://digitalbuildingdata.tech/nlcs/def/6fc9f337-699c-45d9-9a3d-c3ee44eb6fcb"
"ONTGRAVINGSVAK_INSTEEK","*","_","**","_","GW","_","ONTGRAVINGSVAK","_","INSTEEK","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_ONTGRAVINGSVAK_INSTEEK","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","474","473","http://digitalbuildingdata.tech/nlcs/def/08fbdfd0-169d-4a5c-ad8b-6c92b2f7a5b9","http://digitalbuildingdata.tech/nlcs/def/488bea7e-e696-47e6-b038-1fd0dd7ac285"
"TALUDARCERING_LANG","*","_","**","_","GW","_","TALUDARCERING","_","LANG","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_TALUDARCERING_LANG","0.18","90","92","90","90","253","CONTINUOUS","0.18","90","92","90","90","253","CONTINUOUS","0.18","90","92","90","90","253","V-CONTINUOUS-SO","0.18","90","92","90","90","253","CONTINUOUS","","","422","421","http://digitalbuildingdata.tech/nlcs/def/bac8572a-db03-4b83-872f-63ecc9035e5c","http://digitalbuildingdata.tech/nlcs/def/d90cbea6-9a09-44a6-aa9a-0661d359ad30"
"OPHOGING_KRUIN","*","_","**","_","GW","_","OPHOGING","_","KRUIN","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_OPHOGING_KRUIN","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","443","442","http://digitalbuildingdata.tech/nlcs/def/dcd4ce39-80a4-4ed1-872f-0529c5fd0496","http://digitalbuildingdata.tech/nlcs/def/106cf1f2-954e-4370-ab05-2ce53bfdcbe7"
"SLEUF_BODEM","*","_","**","_","GW","_","SLEUF","_","BODEM","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_SLEUF_BODEM","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","452","450","http://digitalbuildingdata.tech/nlcs/def/0feafe07-13b1-4943-b5c5-c8ac1e50cf93","http://digitalbuildingdata.tech/nlcs/def/cf5dfda9-2b91-4c59-adc2-ad59d294ace4"
"DIJK_BERM","*","_","**","_","GW","_","DIJK","_","BERM","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_DIJK_BERM","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","439","432","http://digitalbuildingdata.tech/nlcs/def/6f78d761-064f-450a-91a2-30b8db1324c4","http://digitalbuildingdata.tech/nlcs/def/93b0b98a-97d8-48e5-b4e2-03eaec2a28fc"
"WATERGANG_WATERLIJN","*","_","**","_","GW","_","WATERGANG","_","WATERLIJN","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_WATERGANG_WATERLIJN","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","459","458","http://digitalbuildingdata.tech/nlcs/def/259ae043-7249-41e2-8556-81a5faff9e93","http://digitalbuildingdata.tech/nlcs/def/57af4744-b6c0-41c2-b32e-1bb6ae0287ff"
