OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
BEBOUWING_LUIFEL;*;-;**;-;OG;-;BEBOUWING;_;LUIFEL;;;;;;;;;;;;;AOG-LUIFEL;;*-**-OG-BEBOUWING_LUIFEL;0.18;7;7;7;7;204,100,110;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3164;1616;http://digitalbuildingdata.tech/nlcs/def/cea9211f-7650-4aa9-bb20-ac56f7133718;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_MAATSCHAPPELIJK;*;-;**;-;OG;-;BEBOUWING;_;MAATSCHAPPELIJK;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_MAATSCHAPPELIJK;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;220,155,120;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;M;;3165;1616;http://digitalbuildingdata.tech/nlcs/def/a60ee188-a46c-4db6-8786-16804f36a11d;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_MOLEN;*;-;**;-;OG;-;BEBOUWING;_;MOLEN;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_MOLEN;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3166;1616;http://digitalbuildingdata.tech/nlcs/def/fc3fa479-7776-42ad-b40d-d6907c1d72b2;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_NUTSGEBOUW;*;-;**;-;OG;-;BEBOUWING;_;NUTSGEBOUW;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_NUTSGEBOUW;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;190,100,50;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3167;1616;http://digitalbuildingdata.tech/nlcs/def/62728041-0829-4f79-a712-905a86807016;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_OPENBAAR TOILET;*;-;**;-;OG;-;BEBOUWING;_;OPENBAAR TOILET;;;;;;;;;;;;;;V-SOG-BEBOUWING_OPENBAAR_TOILET-SO;*-**-OG-BEBOUWING_OPENBAAR TOILET;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;201,115,65;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3168;1616;http://digitalbuildingdata.tech/nlcs/def/ac57edb7-e22e-451d-b08a-21968b5cd892;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_OPENBAAR TOILET;*;-;**;-;OG;-;BEBOUWING;_;OPENBAAR TOILET;;;;;;;;;;;;;;SOG-BEBOUWING_OPENBAAR_TOILET-SO;*-**-OG-BEBOUWING_OPENBAAR TOILET;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;201,115,65;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3168;1616;http://digitalbuildingdata.tech/nlcs/def/ac57edb7-e22e-451d-b08a-21968b5cd892;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_OPSLAGTANK;*;-;**;-;OG;-;BEBOUWING;_;OPSLAGTANK;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_OPSLAGTANK;0.18;7;7;7;7;204,100,110;CONTINUOUS;0.25;7;7;7;7;220,120,105;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3523;1616;http://digitalbuildingdata.tech/nlcs/def/2a2782c7-055d-4dbd-a58c-e9cf9be600d5;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_OPTIE;*;-;**;-;OG;-;BEBOUWING;_;OPTIE;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_OPTIE;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;230,165,165;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3169;1616;http://digitalbuildingdata.tech/nlcs/def/3c4b61c5-60df-412a-8032-0badda048879;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_OVERBOUWING;*;-;**;-;OG;-;BEBOUWING;_;OVERBOUWING;;;;;;;;;;;;;AOG-OVERB;;*-**-OG-BEBOUWING_OVERBOUWING;0.18;7;7;7;7;204,100,110;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3170;1616;http://digitalbuildingdata.tech/nlcs/def/8d4545ec-d4f2-4c21-b56a-adec46baf548;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_OVERBOUWING_MET KOPPELBALKEN;*;-;**;-;OG;-;BEBOUWING;_;OVERBOUWING;_;MET KOPPELBALKEN;;;;;;;;;;;AOG-OVERB_MET_KOPPELBALKEN-SO;;*-**-OG-BEBOUWING_OVERBOUWING_MET KOPPELBALKEN;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3171;3170;http://digitalbuildingdata.tech/nlcs/def/d793c568-04e8-452e-bdba-44ff346d6caf;http://digitalbuildingdata.tech/nlcs/def/8d4545ec-d4f2-4c21-b56a-adec46baf548
