OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
BOOM_BEVEERD_ZONDER KLUIT_3E GROOTTE;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;ZONDER KLUIT;_;3E GROOTTE;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_ZONDER KLUIT_3E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/90588938-488f-4c53-ba38-1ba1e910a6f6;http://digitalbuildingdata.tech/nlcs/def/ec2b4aa2-657a-44df-ac06-e356943a8d3d
BOOM_HOOGSTAM;*;-;**;-;GR;-;BOOM;_;HOOGSTAM;;;;;;;;;;;;;;;*-**-GR-BOOM_HOOGSTAM;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;360;http://digitalbuildingdata.tech/nlcs/def/a948f76f-a803-4e40-bcd6-7f4939ba4e18;http://digitalbuildingdata.tech/nlcs/def/58a908d1-a966-4cc0-9318-93222d8567ea
BOOM_HOOGSTAM_1E GROOTTE;*;-;**;-;GR;-;BOOM;_;HOOGSTAM;_;1E GROOTTE;;;;;;;;;;;;;*-**-GR-BOOM_HOOGSTAM_1E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/047950b3-e787-4126-8f48-547be8c625a6;http://digitalbuildingdata.tech/nlcs/def/a948f76f-a803-4e40-bcd6-7f4939ba4e18
BOOM_HOOGSTAM_2E GROOTTE;*;-;**;-;GR;-;BOOM;_;HOOGSTAM;_;2E GROOTTE;;;;;;;;;;;;;*-**-GR-BOOM_HOOGSTAM_2E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/94f87de2-9212-45a0-8dc9-a02615988b7e;http://digitalbuildingdata.tech/nlcs/def/a948f76f-a803-4e40-bcd6-7f4939ba4e18
BOOM_HOOGSTAM_3E GROOTTE;*;-;**;-;GR;-;BOOM;_;HOOGSTAM;_;3E GROOTTE;;;;;;;;;;;;;*-**-GR-BOOM_HOOGSTAM_3E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/76618cbd-be51-4896-9f1c-53f29542a44d;http://digitalbuildingdata.tech/nlcs/def/a948f76f-a803-4e40-bcd6-7f4939ba4e18
BOOM_HOOGSTAM_IN CONTAINER;*;-;**;-;GR;-;BOOM;_;HOOGSTAM;_;IN CONTAINER;;;;;;;;;;;;;*-**-GR-BOOM_HOOGSTAM_IN CONTAINER;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/118cbff8-bed0-444d-9293-c25b16e0f58b;http://digitalbuildingdata.tech/nlcs/def/a948f76f-a803-4e40-bcd6-7f4939ba4e18
BOOM_HOOGSTAM_IN CONTAINER_1E GROOTTE;*;-;**;-;GR;-;BOOM;_;HOOGSTAM;_;IN CONTAINER;_;1E GROOTTE;;;;;;;;;;;*-**-GR-BOOM_HOOGSTAM_IN CONTAINER_1E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/57735ea0-22d1-40e3-88cb-42d6ae57b062;http://digitalbuildingdata.tech/nlcs/def/118cbff8-bed0-444d-9293-c25b16e0f58b
BOOM_HOOGSTAM_IN CONTAINER_2E GROOTTE;*;-;**;-;GR;-;BOOM;_;HOOGSTAM;_;IN CONTAINER;_;2E GROOTTE;;;;;;;;;;;*-**-GR-BOOM_HOOGSTAM_IN CONTAINER_2E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/6f261bc8-fbb7-4ac2-ba34-e2f46e73ee41;http://digitalbuildingdata.tech/nlcs/def/118cbff8-bed0-444d-9293-c25b16e0f58b
BOOM_HOOGSTAM_IN CONTAINER_3E GROOTTE;*;-;**;-;GR;-;BOOM;_;HOOGSTAM;_;IN CONTAINER;_;3E GROOTTE;;;;;;;;;;;*-**-GR-BOOM_HOOGSTAM_IN CONTAINER_3E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/71982496-3616-4bc4-8943-43021bcbe5ef;http://digitalbuildingdata.tech/nlcs/def/118cbff8-bed0-444d-9293-c25b16e0f58b
BOOM_HOOGSTAM_MET KLUIT;*;-;**;-;GR;-;BOOM;_;HOOGSTAM;_;MET KLUIT;;;;;;;;;;;;;*-**-GR-BOOM_HOOGSTAM_MET KLUIT;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/2059853c-345c-4884-99cb-a3cbd378c77c;http://digitalbuildingdata.tech/nlcs/def/a948f76f-a803-4e40-bcd6-7f4939ba4e18
